"x__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.2","x__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.0",x__time_reversal_asymmetry_statistic__lag_1,x__time_reversal_asymmetry_statistic__lag_2,x__time_reversal_asymmetry_statistic__lag_3,"y__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0",y__abs_energy,y__minimum,y__lempel_ziv_complexity__bins_100,x__quantile__q_0.8,"y__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""min""",y__root_mean_square,"y__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""",y__mean_n_absolute_max__number_of_maxima_7,"x__cwt_coefficients__coeff_10__w_20__widths_(2, 5, 10, 20)",data_group
1.272222222222222,1.0407239819004526,3158521.1636363636,6757629.811926605,10907074.060185183,32.34045166970373,37382088.0,364.0,0.3108108108108108,974.0,359.4000000000001,410.3508057550074,406.327536231884,441.0,1016.3663213966213,1
1.0551724137931036,1.209726443768997,3444899.5152439023,6739199.3742331285,10040749.845679013,55.95728051292948,61652399.0,361.0,0.3272727272727273,1039.0,394.0,432.23309858819414,452.16327453640884,482.0,1117.6033924279054,1
0.63671875,0.6974789915966386,1738360.154494382,3449303.014124294,5122917.392045454,60.32212100526486,67985537.0,324.0,0.2709497206703911,912.0,347.41666666666674,435.77945641903716,429.24923896499234,477.0,1081.8584648930973,1
0.7253668763102725,0.8512396694214877,2335464.3129139068,4677004.566445183,7022345.496666667,22.428096441499896,69865088.0,293.0,0.2590759075907591,1072.0,309.46153846153845,339.5422272595991,346.1639344262295,379.0,966.0333592424423,1
0.6216867469879518,0.7432432432432432,1902053.2940038685,3806580.4660194176,5724979.356725146,39.49104813583578,88118519.0,313.0,0.2928709055876686,985.0,320.6363636363636,412.0499974339965,373.80989010989015,462.28571428571433,1006.3796159365567,1
0.37743190661478604,0.7168141592920354,1204133.7692307692,2377019.970238095,3516152.260479042,82.9296647262032,64580773.0,319.0,0.3147058823529412,768.0,367.96428571428567,435.82502222795785,441.0652173913044,488.0,996.103310480378,1
1.1346153846153846,1.1616766467065869,2345892.7657657657,4704553.13897281,7070955.334346505,34.706299974900496,57349725.0,362.0,0.3402985074626866,895.0,401.25,413.75501079168083,444.6931518876208,468.0,882.3802433184288,1
1.1615384615384616,1.43006993006993,4068933.0315789473,8198463.660777385,12369725.78647687,43.10837938285491,46202175.0,348.0,0.29965156794425085,1038.0,368.2380952380952,401.22710296453073,398.12974868497946,430.71428571428567,979.5743248104884,1
0.7928802588996764,0.9602510460251046,3078948.28721174,6172300.372631579,9304060.67653277,47.068683146303435,85969286.0,363.0,0.3068893528183716,995.4,390.6,423.6467735348796,441.1307989690722,472.57142857142856,1039.1548189138814,1
0.7357512953367875,0.9637096774193548,2139640.8785425103,4314447.869387755,6457593.983539093,31.041607049947967,43728417.0,386.0,0.30522088353413657,860.0,384.8,419.0657854443864,434.69882352941187,456.0,1005.3365543561213,1
1.2013422818791946,1.025052192066806,3517538.416317992,7155126.966386555,10878057.191983122,31.150300077144013,81334102.0,365.0,0.29791666666666666,1063.0,383.5090909090909,411.63824631991304,425.3144329896907,440.1428571428572,1048.3074867066714,1
0.992,1.1374407582938388,3075416.5904761907,6186015.567307693,9326913.441747572,29.799061117225577,37118334.0,372.0,0.41981132075471705,938.0,368.2,418.433365223276,400.20084566596194,459.0,1151.777232591461,1
0.7170731707317073,0.7304964539007093,1830064.8113879003,3533940.8387096776,5157657.844765343,82.4974221618631,55783136.0,322.0,0.3250883392226148,896.0,334.95238095238096,443.97472312094317,430.52208106473086,499.0,1384.6493760180047,1
0.3896713615023473,0.7888888888888889,2326670.301115242,4654481.91011236,6991950.011320755,46.03743484224967,50124711.0,358.0,0.3357933579335793,965.0,362.8095238095239,430.07212559096655,437.86948051948053,450.0,1381.298802879583,1
0.7038834951456311,0.7990867579908676,1891204.02293578,3597321.4305555555,5309797.355140187,53.14159421196389,32974734.0,350.0,0.3136363636363637,865.0,360.6,387.1500413863526,419.7090909090909,444.71428571428567,1189.6508870530001,1
1.1875,1.14540059347181,3173485.8125,6344262.853293412,9511202.006024096,41.5746022241985,54044039.0,343.0,0.33136094674556216,1017.0,367.21428571428567,399.8669860201962,403.309462915601,463.0,1082.9513002927056,1
1.0535714285714286,1.2227488151658767,3567173.961904762,7443341.254807693,11456614.233009707,22.204487769816488,39006337.0,397.0,0.2971698113207547,971.0,391.4,428.94306808756966,424.7748414376321,447.0,958.1795431727644,1
0.8402555910543131,0.8674242424242424,3159655.0360531313,6433365.4704761915,9802594.200764818,30.442019628099178,90293910.0,355.0,0.32325141776937616,1147.6,381.3636363636364,413.14394659115476,423.8118497619468,460.8571428571428,1100.9995164702584,1
1.4770114942528736,1.4018264840182648,3660593.4724770635,7613494.305555556,11739219.817757007,23.352390483934865,36500049.0,377.0,0.3409090909090909,949.0,376.2,407.3196700828032,412.21515151515155,430.57142857142856,922.7915809217683,1
0.009345794392523364,0.184053651266766,30652.14839671886,61435.99775952202,92315.84517576663,5.603013164061027,13636493.0,43.0,0.10424422933730454,315.0,56.5026455026455,100.76584255620085,66.94473358116481,114.0,29.38873054686892,1
0.5504587155963303,0.5905707196029777,305517.9465838509,612357.1506849314,920180.4956304621,14.194344217377116,8377400.0,60.0,0.1883519206939281,571.0,87.09803921568627,101.88678509235636,109.98613951374688,136.0,233.25324235645874,1
0.5468409586056645,0.5744308231173381,212324.2210526316,425197.9066901408,639020.2279151944,17.499842044405458,7254083.0,47.0,0.2167832167832168,454.0,67.02564102564102,112.61422328779473,95.50974512743628,131.0,176.93678446332515,1
0.26025236593059936,0.3305194805194805,314598.48667966214,629146.015614834,944783.2377850164,6.3205342384887855,33806932.0,67.0,0.12199870214146658,721.0,105.73991935483869,148.11585867986054,123.09149180499008,163.0,266.9797738587069,1
0.700952380952381,0.6152897657213316,443740.17901234573,889351.4777227724,1337115.4578163773,13.748507345819887,82348953.0,272.0,0.2352216748768473,600.0,288.1960784313725,318.45716627007863,306.45211731258416,354.0,244.32194780106633,1
0.6904761904761905,0.7490494296577946,414502.91221374046,826906.2884615384,1242120.9069767443,32.15391288004742,19407966.0,216.0,0.26515151515151514,467.0,232.90476190476195,271.13653890110925,282.70440251572325,297.2857142857143,393.9117323681482,1
0.5801749271137027,0.8181818181818182,689027.0644444445,1387013.049107143,2097206.706278027,12.638620262437255,35527824.0,208.0,0.2433628318584071,631.0,215.65454545454543,280.3593774621663,245.70520783564263,312.0,435.51629993219325,1
0.5200803212851406,0.6528662420382165,501430.6905901117,1007035.7168,1516336.3033707866,12.655564120248284,54232870.0,236.0,0.23370429252782196,627.0,243.83516483516485,293.6337497875685,266.41907261592297,312.0,328.02134001187693,1
0.7480916030534351,1.5610465116279069,2070536.7959183676,4147460.2639296185,6208109.01179941,34.39413196322337,59784277.0,206.0,0.2898550724637681,823.0,236.7142857142857,416.2784637959185,292.82484472049686,461.0,279.26123893056086,1
1.5046296296296295,1.2352941176470589,1023213.9270833335,2070642.3216783216,3152060.5704225358,14.350402892685668,28281269.0,252.0,0.32068965517241377,596.2,269.42857142857144,312.28451329097214,298.3664523670368,330.0,354.97944721099344,1
1.344186046511628,1.9965277777777777,2958524.9512195117,5954766.754385965,8978110.201413428,89.36023099922838,56141746.0,209.0,0.3460207612456747,872.0,211.19047619047615,440.7517406497825,286.57451782583286,507.28571428571433,276.85689573929255,1
0.6858237547892719,0.6963657678780774,1092005.8403755869,2183043.3058823533,3276651.974056604,30.79401161887772,67467474.0,200.0,0.2365339578454333,834.2000000000003,243.0058479532164,281.07245684221033,267.50190398476815,314.0,495.7525256219277,1
1.343612334801762,2.1217105263157894,4043809.2112211217,8102069.315614617,12169555.414715717,51.984937673130204,57480391.0,220.0,0.3213114754098361,987.0,247.4642857142857,434.12014277231566,298.6964569011105,491.4285714285714,360.42783114077037,1
1.1205128205128203,1.1607515657620042,1802275.1673640169,3603984.87815126,5408530.46835443,19.011196778256718,46277243.0,257.0,0.28125,880.0,271.72727272727275,310.50108359982687,308.3109965635739,332.2857142857143,535.4977647134084,1
1.1102941176470589,1.7267605633802816,3471578.121468927,7002907.505681817,10569438.051428573,65.69677444951398,64277379.0,177.0,0.30337078651685395,992.0,229.5833333333333,424.91697470595176,283.81544901065445,481.0,414.3673857125945,1
0.9905362776025236,0.9850374064837906,1064440.8275,2139224.3844221104,3223386.116161616,37.79766294985728,29208004.0,179.0,0.2537313432835821,653.0,222.57777777777775,269.5491168009259,266.0674495633845,296.0,574.8337041970448,1
1.430327868852459,2.090909090909091,3578539.827044025,7182797.857594937,10791366.47133758,82.8780181012372,58109776.0,162.0,0.328125,958.0,196.57142857142856,426.13736048368247,278.0860576923077,481.0,328.1327903954111,1
0.7734627831715211,1.0055248618784531,611890.4653739614,1233325.4930362115,1862052.0196078431,21.816557797381037,26267462.0,204.0,0.2644628099173554,558.0,184.58333333333331,269.0021454746643,198.7164013328397,335.0,272.2710781452123,1
1.3973214285714286,2.0,3167733.315614618,6359967.294314383,9571185.983164983,123.909653085391,55279689.0,157.0,0.31683168316831684,906.0,192.4285714285714,427.13138238928565,267.50502379693285,487.4285714285714,285.9365253288194,1
1.3073394495412844,1.82,2041722.9277108437,4107456.1902834014,6199867.987755102,18.438464000000003,26447102.0,275.0,0.3346613545816733,740.0,272.6190476190476,324.602742192736,302.0301659125188,340.0,252.82117364344398,1
1.5185185185185186,2.2456747404844295,4113515.5625,8250964.552447553,12393440.60915493,103.07958477508652,52131863.0,176.0,0.3586206896551724,974.0,179.80952380952385,423.9870809677887,265.9479836353009,493.0,317.31586894738007,1
1.4065420560747663,1.3843283582089552,1473444.1161048692,3009863.2188679245,4603232.049429658,42.40570004455336,19774711.0,160.0,0.2825278810408922,689.0,198.57142857142856,271.1308481212973,262.65387205387213,292.7142857142857,287.11384215249007,1
1.410788381742739,2.0375,3280997.1410658313,6596542.798107255,9937183.673015874,99.556240234375,64472679.0,176.0,0.3333333333333333,931.0,194.28571428571428,448.1623224789425,263.31328671328674,527.8571428571429,259.31503246978144,1
0.11652794292508918,0.4652213188798554,637777.5732368897,1276837.277173913,1916516.6215970959,41.991937648976005,76710029.0,178.0,0.13808664259927794,824.0,262.4891304347826,263.1214133415309,308.55766977740075,336.0,515.537631116616,1
1.1355311355311355,1.0769230769230769,1554011.6105263159,3189010.8727915194,4933249.857651247,35.11844099955988,24297903.0,225.0,0.3205574912891986,745.0,222.19047619047618,290.96680725957265,276.28345996493283,303.85714285714283,575.0475628228144,1
0.7014925373134329,0.7982779827798278,1477801.4766009853,2952333.1246913583,4426969.871287129,28.01786770635233,74809301.0,239.0,0.2714987714987715,865.0,276.4705882352941,303.15560061100336,308.073694448601,358.42857142857144,473.1271714281546,1
0.9722921914357684,1.156746031746032,1732405.7157057654,3463352.197604791,5193963.5971943885,13.443117756361804,42197625.0,231.0,0.3108910891089109,809.0,262.6818181818182,289.06686677194006,293.0879440885265,317.85714285714283,530.8372680899453,1
0.291970802919708,0.8228346456692913,861887.258382643,1718334.6217821785,2574443.9781312128,64.46274955049911,51898956.0,199.0,0.2200392927308448,585.0,281.6818181818182,319.31580834917895,326.40624405101846,346.57142857142856,551.9022046951209,1
0.4635036496350365,0.5309734513274337,518947.46745562134,1051575.9107142857,1600858.919161677,27.93264938522985,31827782.0,236.0,0.2764705882352941,581.0,234.75,305.95934947213453,255.5268542199489,362.0,644.6005964112372,1
1.0693877551020408,1.123134328358209,1586988.9288389513,3202591.052830188,4863028.387832698,42.377979505457795,26914475.0,227.0,0.3048327137546468,738.0,247.47619047619045,316.31283630121925,312.77979797979793,335.14285714285717,704.3433464718147,1
0.648854961832061,0.7697841726618705,1029788.7153153152,2057227.8951175408,3071551.5081669693,25.379095284923142,49575650.0,233.0,0.25314183123877915,690.0,262.7179487179488,298.3366515032332,281.49146649810365,347.28571428571433,740.8095786923101,1
1.4512987012987013,1.3497109826589595,1759582.2376811597,3536241.2215743437,5337164.762463343,37.35361188145278,36315794.0,259.0,0.31412103746397696,788.0,293.32142857142856,323.50651749043584,337.51066398390344,371.0,503.8248747644583,1
1.424489795918367,2.0253968253968253,3820536.98089172,7648823.108974359,11469785.261290325,101.7346031746032,66210607.0,202.0,0.3227848101265823,980.0,229.17857142857144,457.7414525054205,301.1235576923077,521.0,388.63515999307367,1
1.4477611940298507,1.3229571984435795,1566730.484375,3170522.9881889764,4832683.103174604,36.90983966449152,25585199.0,256.0,0.32945736434108525,705.0,256.6666666666667,314.9086184665261,298.5573294629898,330.0,444.6120318318572,1
1.608695652173913,2.3784722222222223,4855275.212543554,9747802.69122807,14684196.544169612,140.78915895061726,63340275.0,192.0,0.3460207612456747,1028.0,203.42857142857144,468.1564927778999,313.780829924021,530.0,291.76838974197995,1
1.094420600858369,1.393835616438356,1731732.467353952,3478552.6055363324,5245300.7177700335,34.84678176018014,32830262.0,297.0,0.3515358361774744,748.0,294.2857142857143,334.7367260518602,305.4661016949152,367.1428571428572,523.5789735867962,1
0.8240165631469979,0.8854838709677421,1713366.3780290792,3427700.235008104,5144268.494308943,33.744274193548385,66282350.0,270.0,0.2705314009661836,871.0,292.06593406593413,326.7030197656482,335.64038095238095,366.28571428571433,707.9744983546308,1
1.7,1.5485074626865671,2149814.2209737827,4326899.2867924515,6542405.889733842,58.57065883270216,37517565.0,304.0,0.3234200743494424,784.0,321.6666666666667,373.4574967231694,375.2363636363636,421.0,566.1190237718816,1
0.8580441640378549,0.8734177215189873,1297295.845177665,2640425.977040816,4033448.5153846163,55.40628745393366,51646195.0,271.0,0.26262626262626265,772.0,319.25,361.1366560506346,360.95925925925934,394.0,580.357803958231,1
1.269406392694064,1.5210084033613445,2548438.6713483147,5125722.971751411,7742955.275568183,60.1399304819967,52544468.0,280.0,0.329608938547486,801.0000000000003,297.0833333333333,383.1086751605088,360.56392694063925,414.0,545.2803806230539,1
0.4465408805031447,0.56575682382134,714058.8233830845,1435237.97,2156719.783919598,22.381900017856154,156936020.0,557.0,0.2722772277227723,671.0,567.6888888888889,623.2619794673062,588.4884071062934,671.0,785.6144285462535,1
0.0,0.9523809523809524,2031531.6050955413,4079544.6538461535,6137833.283870967,46.85395817586294,99613743.0,466.0,0.17721518987341772,874.0,515.8214285714286,561.4564666330335,552.9144230769232,653.8571428571429,472.54809485786126,1
0.4166666666666667,0.69140625,1178720.2700587085,2359653.8035363457,3535464.451676528,58.11056137084961,158304563.0,471.0,0.23586744639376214,822.0,542.5,555.5050789934546,584.9548170276325,619.0,887.8840554079379,1
0.6542553191489362,0.9282700421940928,1774012.661016949,3485825.803418804,5161436.99137931,42.7397318805747,70347438.0,460.0,0.25210084033613445,800.0,492.4,543.6703694227186,534.1828231292517,595.2857142857142,968.695373250636,1
0.8181818181818182,0.9481865284974094,1732077.025974026,3511782.64229765,5368272.1811023615,52.51077881285406,141681479.0,519.0,0.2790697674418605,849.0,563.5,605.0636436936999,605.3453424212918,640.5714285714286,662.7692497085983,1
0.8049886621315193,0.9875346260387812,2868607.1525658807,5708597.771905424,8541831.132496513,59.79701659747853,246811485.0,510.0,0.2558782849239281,1017.4000000000011,579.6666666666666,584.2699278139496,626.9685403873406,673.0,889.2774574136438,1
0.7863247863247863,1.4697986577181208,3449328.2770270268,6946902.794520548,10429026.465277778,102.19845952885008,41903202.0,371.0,0.32,871.0,397.66666666666674,528.5401403867072,493.7634408602151,584.2857142857142,940.6820324078093,1
1.137305699481865,1.1456140350877193,2765902.367311072,5506377.62962963,8233213.548672566,48.73508464142814,154629374.0,464.0,0.26970227670753066,1035.0,500.64102564102564,520.3888045307189,535.6719640179911,574.0,946.6691464965455,1
0.6115702479338843,1.4052287581699343,3759214.2302631573,7618812.626666668,11259391.891891893,78.1276432141484,35440810.0,361.0,0.2857142857142857,917.0,396.1,479.7240142729253,461.883064516129,538.4285714285714,856.2016166522301,1
0.6468531468531469,1.2023809523809523,2197153.3293556087,4415074.978417266,6650280.727710842,31.30192176870749,130332963.0,491.0,0.32066508313539194,869.0,516.8,556.3986741182712,558.6393980848153,596.1428571428571,535.0435577142794,1
0.5284552845528455,1.303225806451613,2972394.3636363638,5952062.842105263,8826617.546666667,103.46322580645159,42558821.0,340.0,0.2692307692307692,852.0,395.8,522.3149960782334,483.5,574.7142857142858,843.2124796408614,1
1.3397683397683398,1.4246153846153846,4135394.716049383,8368424.742236025,12806964.29375,29.38514556213017,108068749.0,514.0,0.34662576687116564,1072.0,518.0357142857142,575.7596981913111,562.6015377657169,598.1428571428571,846.2046000789729,1
1.6153846153846154,1.4143302180685358,3478345.40625,7035102.182389937,10686521.493670886,26.07705670558321,86869121.0,420.0,0.3136645962732919,994.0,462.32142857142856,519.4033874379215,524.9258741258742,548.5714285714286,828.3734877817031,1
0.57,1.9763779527559056,4298104.4523809515,8727132.096774194,13047463.926229507,121.90104780209556,32255290.0,345.0,0.296875,853.0,371.33333333333326,501.99049107029913,473.1282051282051,543.1428571428571,632.6998738217683,1
1.0715667311411992,1.2011331444759208,3983125.513475177,7969938.423897582,11969014.409415122,71.65434479050471,195336074.0,417.0,0.2814710042432815,1215.0,483.08333333333337,525.6316655298061,532.8521619225845,592.0,683.7196520857988,1
0.5385964912280702,0.5702127659574469,898504.9517045454,1821497.2663817662,2773841.504285714,17.00732156330164,164147690.0,439.0,0.24362606232294615,817.0,457.6083333333333,482.1864890250455,491.0132965625923,513.0,591.8161694144547,1
0.7194444444444444,0.9896193771626296,1779112.7504332757,3581246.6678260867,5391354.0767888315,55.93183750194563,155278092.0,435.0,0.2383419689119171,823.0,471.7564102564102,517.8641068471745,508.6702033598585,572.4285714285714,609.6808948029844,1
1.1,1.1526548672566372,2040517.22616408,4116970.0155902007,6216092.342281879,28.612200446393608,132702983.0,448.0,0.271523178807947,874.2,473.4909090909091,541.2416903093463,524.8977544194936,598.5714285714286,664.3958438815138,1
1.0520446096654277,1.183431952662722,2054642.8961424327,4169784.0746268663,6392269.690690692,11.872317145758199,72188941.0,427.0,0.2890855457227139,847.0,435.28571428571433,461.46151368621116,463.55498721227616,487.4285714285714,648.7701884993021,1
1.020408163265306,1.4484848484848485,2597273.313069909,5189606.889908257,7761888.963076922,51.36712580348943,84674656.0,455.0,0.3293051359516616,807.0,459.82142857142856,505.7812478679533,466.20807726075515,541.2857142857143,780.3641495967812,1
1.0106951871657754,0.8985200845665962,1341747.0508474577,2680323.2829787238,4009437.967948718,23.689445713340692,131397712.0,433.0,0.270042194092827,790.0,475.4909090909091,526.5077044727819,525.6967105263159,545.0,703.4311498131206,1
0.7747933884297521,0.8187403993855606,1443162.8938461537,2896158.841049383,4352649.405572755,32.97232899403258,183100705.0,478.0,0.2469325153374233,912.0,504.1428571428572,529.933299715388,542.5333102012492,606.0,601.1160112540292,1
0.865234375,0.9919786096256684,2444494.0,4901616.558389261,7371399.195154778,35.056757413709285,188410624.0,439.0,0.2349799732977303,1060.0,465.94166666666666,501.5471710148548,515.9166445916114,588.0,616.9393816958273,1
0.4485596707818929,0.5843520782396088,725834.3897058823,1480623.7118226604,2256472.1113861385,21.33326558306085,107974281.0,409.0,0.2658536585365854,658.0000000000002,464.0,513.1782388976063,500.47869526888036,540.2857142857143,627.1182875182312,1
0.6410256410256411,0.7089783281733746,1112293.8139534884,2216061.68118196,3314136.511700468,39.13304306568646,213240321.0,432.0,0.25193199381761977,824.0,493.1208791208791,574.0933595430332,548.1863769817968,630.0,703.238221516687,1
1.6208333333333331,1.2895622895622896,2005725.5574324324,4082494.782312925,6222874.356164384,50.60381593714926,83633477.0,442.0,0.3187919463087248,803.0,471.4285714285714,529.7633921647025,552.1158469945356,596.0,599.3684894837007,1
0.6220735785953178,0.85385500575374,1929619.375576037,3858533.339491917,5773347.216435187,16.08036167121978,247405806.0,485.0,0.2517241379310345,975.0,501.77777777777777,533.2677466856329,533.2371756978654,565.0,632.9017023684747,1
0.8017857142857143,0.8168373151308305,1536085.6753986331,3071861.525114156,4598969.905034325,28.273366285247608,275145162.0,491.0,0.2431818181818182,847.0,543.46783625731,559.1645167731782,569.9639830508474,603.2857142857142,453.9330459223476,1
0.8915989159891599,1.1646489104116222,1556630.3276699032,3128782.292682926,4717691.669117647,19.730279241831763,141518282.0,537.0,0.27294685990338163,801.0,560.7111111111111,584.6636631720978,583.8321858864027,606.1428571428571,337.23206461518987,1
0.9323943661971832,0.4900900900900901,1029452.1877256319,2065561.6630434785,3108848.094545455,35.597078159240326,179251462.0,487.0,0.2949640287769784,814.0,524.8333333333334,567.7981294679811,570.8372313527183,652.8571428571429,1004.1903890623004,1
1.3559322033898304,3.20945945945946,8591532.115646258,17372558.40689655,26271978.62937063,139.94795471146818,41767921.0,332.0,0.2684563758389262,1042.0,365.66666666666674,529.4540749202564,486.50322580645167,581.8571428571429,-13.931316431136766,1
0.9709090909090908,0.9067055393586004,1199902.9385964912,2429572.629411765,3732345.789940829,27.961682632236567,114507934.0,528.0,0.3226744186046512,723.0,555.0714285714286,576.9505188166405,583.6960662525879,608.8571428571429,524.804449217164,1
0.956989247311828,1.004366812227074,1486956.7089715537,2956021.927472528,4418873.896247242,25.409951183234487,164661023.0,535.0,0.2549019607843137,825.0,573.6727272727272,598.9479211087017,606.491584852735,637.0,601.0940023734332,1
0.4727592267135325,0.7705345501955672,1541264.419060052,3090653.916230366,4648193.841207349,43.565839238877494,275265372.0,522.0,0.21484375,872.0,575.0441176470587,598.6805935764078,590.9633012149143,638.0,506.5448771833635,1
2.0485436893203883,2.8091603053435112,6636409.353846154,13416264.484375,20027587.34920635,120.061651418915,44756940.0,439.0,0.3181818181818182,942.0,462.6666666666666,582.2952234672092,555.2486772486773,648.7142857142858,315.68068427277643,1
0.6255778120184899,0.7576086956521739,2039911.3656147984,4105299.331515812,6215892.686338797,23.58719163516068,319736152.0,526.0,0.24212812160694894,1081.0,548.8263157894737,589.2045024532514,579.79197907585,659.0,666.0726329076236,1
1.4891304347826086,3.016949152542373,7588520.820512821,15246992.139130436,22652770.38053097,156.5642775064636,45493554.0,495.0,0.3445378151260504,960.0,515.8333333333334,618.3031401418268,576.0633333333334,677.8571428571429,505.9806382552833,1
