relative_NCV,jerk_std_dev,velocity_y_median,"x__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.2","x__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.2","x__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.0",x__mean_change,x__time_reversal_asymmetry_statistic__lag_2,x__time_reversal_asymmetry_statistic__lag_3,y__minimum,y__lempel_ziv_complexity__bins_100,y__c3__lag_3,y__fourier_entropy__bins_100,"y__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""mean""",x__first_location_of_maximum,has_parkinson
11.582913642465515,27480376.49822941,849.9928127962622,0.9117647058823528,0.9014925373134328,0.990498812351544,0.9976525821596244,4129793.182033097,6216738.087885986,344.0,0.32084309133489464,65766814.2280285,0.8098335357420149,421.8533333333333,0.4824355971896955,0
10.580749103072073,10758551.33071835,549.9914876910602,0.2668711656441718,0.2006269592476489,0.6608478802992519,0.7058823529411765,2445002.3456790117,3682939.007444169,350.0,0.2958435207823961,72473053.58312654,0.6980025788106357,408.0715555555555,0.33007334963325186,0
6.628401096315898,44363995.68332014,499.97082555069017,0.688953488372093,0.688953488372093,0.7638888888888888,0.7638888888888888,3542324.68997669,5249158.449648712,387.0,0.279445727482679,85174952.02576113,0.5991094303708836,479.8297777777778,0.7782909930715936,0
6.151593031919996,120530330.01687863,850.0076200996275,0.04485219164118247,0.04187946884576098,0.253955037468776,0.25602660016625106,1118422.268333333,1655189.314691152,146.0,0.1553156146179402,80952786.73873122,0.4228025624218362,523.6511384615385,0.7981727574750831,0
8.883850603622113,39205394.75793029,699.9080730461028,0.8743961352657005,0.8673218673218673,1.0865603644646924,1.0896860986547086,6089277.753950339,9153723.120181406,390.0,0.3221476510067114,85185946.861678,0.7133418344224681,461.15955555555564,0.7069351230425056,0
10.914716037739137,35677706.09562196,900.0215846254653,0.4722222222222222,0.5808080808080808,1.3214285714285714,1.1851851851851851,5731475.985018726,8547215.588679245,320.0,0.35424354243542433,65846411.17358491,0.9958342897848994,395.2980952380952,0.25092250922509224,0
6.903508011818882,74624539.48277853,900.0202016551276,1.064406779661017,0.8247011952191236,0.7374100719424459,0.968944099378882,6374535.047021942,9846302.19873817,326.0,0.34365325077399383,60805090.74763407,0.5904604555137437,410.6772670807453,0.9411764705882352,0
10.749025307718684,39774235.29154459,689.5011142842012,1.008695652173913,1.0059171597633136,1.1268292682926828,1.1270983213429258,6107130.707729469,8853417.252427185,385.0,0.3397129186602871,72730786.03398058,1.4161806988532724,428.10834567901236,0.7272727272727273,0
8.887511234710054,192465653.36268735,849.8682618191401,0.2301790281329923,0.4192439862542955,0.7237851662404092,-0.4552845528455284,-3444655.3701431495,-5189759.457905544,315.0,0.2515212981744422,76949816.0164271,0.9394975870563576,434.7069090909091,0.0,0
12.363356138075293,23489000.356954776,749.7949175117103,1.1122112211221122,1.1122112211221122,1.5488126649076517,1.5488126649076517,10797729.236702127,16229100.94117647,307.0,0.3394736842105263,45491532.82352942,1.934983192234528,371.415,0.5736842105263158,0
7.7237020656198565,42300646.45449853,699.8532260570015,0.9543010752688172,0.8338028169014085,0.904632152588556,1.0182291666666667,4564919.952755907,6925747.585751979,390.0,0.3090909090909091,87001398.27704485,0.5756578004371201,442.5316666666666,0.7584415584415585,0
9.402105576086806,49394520.499537,600.025283128452,1.2079646017699115,1.5229885057471264,1.4956896551724137,1.25,5870263.387900356,8810171.164874552,364.0,0.3614035087719297,77565300.82078853,0.6677218691661088,423.36,0.8175438596491228,0
6.9246702397226825,54414476.06830296,700.0026945272616,0.5567010309278351,0.5567010309278351,0.7523364485981309,0.7523364485981309,4221787.581176471,6520274.21749409,387.0,0.25874125874125875,90955757.44680852,0.7323863665597329,450.4284444444445,0.6526806526806527,0
9.319904409119957,73332408.13336775,1000.0005541677403,0.7121212121212122,0.875,0.825925925925926,0.6935483870967742,3044817.055374593,4553764.485245902,343.0,0.3247588424437299,91541428.36393444,0.9445015455147926,450.0235714285715,0.35691318327974275,0
7.141835451866983,23925830.028237004,699.89987428296,0.5212355212355212,0.5469387755102041,0.5121107266435986,0.4917491749174918,2150686.493333333,3247577.38590604,361.0,0.3059210526315789,75799633.6442953,0.6877927114301865,379.20285714285706,0.7006578947368421,0
7.65857959691926,62900871.16567908,699.9652748580509,0.9429735234215886,0.8703241895261845,0.9494949494949496,0.9982905982905984,6245567.285223368,9340862.829310345,361.0,0.2798634812286689,83196180.91551724,0.7734775061568715,459.9607692307692,0.8805460750853242,0
7.823914778110787,67519599.38484725,999.9941075772866,0.6134751773049646,0.6853932584269663,0.8773584905660378,0.8078078078078078,3812424.384848485,5711329.765243903,317.0,0.32335329341317365,71636267.35060975,0.8938721848256439,432.41071428571433,0.3562874251497006,0
6.069527653257585,59221365.90211173,800.0215497246121,1.2347417840375587,1.2621359223300972,1.26,1.2373540856031129,6961617.377952756,10626852.222222222,374.0,0.32558139534883723,78244635.71031746,0.8493442267971792,445.84285714285716,0.6821705426356589,0
7.886583937408527,85102063.09584351,899.9155600007258,0.8071748878923767,0.9857142857142858,1.171875,1.0148698884758365,5331389.82330827,7924271.515151517,324.0,0.32592592592592595,85384363.9280303,0.5505526878238617,450.8219047619048,0.3888888888888889,0
8.332434124356379,32833368.06874217,499.9460474613903,0.8579545454545454,0.8579545454545454,1.4537037037037035,1.4537037037037035,8378821.248826291,12676704.800947867,378.0,0.34101382488479265,68036845.59241706,1.708688034573959,413.38000000000005,0.6405529953917051,0
7.83101040959161,69075436.22193249,899.9638116869198,0.5954545454545455,0.7692307692307693,1.0355731225296445,0.8741007194244604,4730501.410909091,7073301.608058607,316.0,0.3261648745519713,79381510.14652015,0.4596347538649849,447.68190476190483,0.3727598566308244,0
7.116357352895343,45823339.8220721,799.8785664654347,1.2307692307692308,1.272222222222222,1.0730593607305936,1.0407239819004526,6757629.811926605,10907074.060185183,364.0,0.3108108108108108,69320942.89814815,1.2818362363971645,411.908,0.4594594594594595,0
7.230790501172593,66983601.1766977,949.8516004902333,1.0551724137931036,1.0551724137931036,1.209726443768997,1.209726443768997,6739199.3742331285,10040749.845679013,361.0,0.3272727272727273,81524522.66049382,0.7567765956550042,452.75071428571437,0.7939393939393941,0
6.790464483300261,87876128.90483285,1249.7966958487973,0.5880281690140845,0.63671875,0.7446808510638298,0.6974789915966386,3449303.014124294,5122917.392045454,324.0,0.2709497206703911,83366149.47443181,0.5019285362709229,439.38666666666666,0.2960893854748604,0
6.2277818741095725,43249799.30935596,799.97620752713,0.820040899795501,0.7253668763102725,0.7757166947723441,0.8512396694214877,4677004.566445183,7022345.496666667,293.0,0.2590759075907591,39223097.03333333,0.9939616342204676,349.57164835164826,0.6468646864686468,0
8.450750115682107,72728767.88370036,600.0032582133925,0.6205250596658711,0.6216867469879518,0.7451361867704279,0.7432432432432432,3806580.4660194176,5724979.356725146,313.0,0.2928709055876686,70547311.96296297,0.7611687803609487,380.10818181818183,0.7938342967244701,0
8.231202070754339,86768640.79832141,1049.8414052889998,0.4280821917808219,0.37743190661478604,0.7072368421052632,0.7168141592920354,2377019.970238095,3516152.260479042,319.0,0.3147058823529412,83827049.40419161,0.4596347538649848,451.125,0.3705882352941177,0
8.69590044832168,58048266.44910073,600.0171309341995,1.1240601503759398,1.1346153846153846,1.170731707317073,1.1616766467065869,4704553.13897281,7070955.334346505,362.0,0.3402985074626866,71120562.77507599,1.345830999746142,446.34214285714285,0.7611940298507462,0
7.40704190858312,63768899.14574416,949.9531247757848,1.1615384615384616,1.1615384615384616,1.43006993006993,1.43006993006993,8198463.660777385,12369725.78647687,348.0,0.29965156794425085,64474301.17081851,1.4007891638624732,404.55619047619047,0.7247386759581882,0
8.931200284932139,63118955.29740456,899.9497698875634,0.9458128078817734,0.7928802588996764,0.8398950131233596,0.9602510460251046,6172300.372631579,9304060.67653277,363.0,0.3068893528183716,76430141.0359408,0.9453816212113786,443.95163636363634,0.8475991649269311,0
5.372406567641209,50432284.90940352,749.8984167332436,0.755,0.7357512953367875,0.9543568464730292,0.9637096774193548,4314447.869387755,6457593.983539093,386.0,0.30522088353413657,73992252.48971194,1.0526830642925329,440.38400000000007,0.6024096385542169,0
7.593051718067224,54150119.27270605,700.0147466890686,1.1858638743455496,1.2013422818791946,1.0025316455696205,1.025052192066806,7155126.966386555,10878057.191983122,365.0,0.29791666666666666,70030403.12869199,0.8068747841553235,426.050909090909,0.84375,0
9.648065698340957,31708468.398940247,535.4676462579326,0.7844311377245509,0.992,1.3786982248520712,1.1374407582938388,6186015.567307693,9326913.441747572,372.0,0.41981132075471705,73082008.54854369,1.2766451231569806,403.31733333333335,0.8066037735849056,0
7.644843842284481,94655466.58685228,1099.6813834670745,0.6751054852320675,0.7170731707317073,0.772,0.7304964539007093,3533940.8387096776,5157657.844765343,322.0,0.3250883392226148,88638629.03971119,0.44041713272297534,440.74095238095236,0.38162544169611307,0
6.219736645307669,69746332.53916839,799.9538208426485,0.6883720930232559,0.3896713615023473,0.5522388059701493,0.7888888888888889,4654481.91011236,6991950.011320755,358.0,0.3357933579335793,79951474.33207548,1.0833121283195841,441.27714285714285,0.6383763837638377,0
4.833357610894859,53372268.795054294,799.9206846031159,0.7038834951456311,0.7038834951456311,0.7990867579908676,0.7990867579908676,3597321.4305555555,5309797.355140187,350.0,0.3136363636363637,58671809.56074766,0.5143282015042915,419.92,0.6136363636363636,0
7.021884429131447,58942693.71301179,800.0105570293132,1.1571428571428573,1.1875,1.1702127659574468,1.14540059347181,6344262.853293412,9511202.006024096,343.0,0.33136094674556216,64027258.39759036,0.6650349212601686,407.025,0.7928994082840237,0
6.641497604617449,65039808.27034423,499.9571807920369,1.0535714285714286,1.0535714285714286,1.2227488151658767,1.2227488151658767,7443341.254807693,11456614.233009707,397.0,0.2971698113207547,79037346.54368933,2.131530913037532,430.8,0.5943396226415094,0
9.090925329979214,53785462.24691194,700.0012504083916,0.8333333333333334,0.8402555910543131,0.8812351543942993,0.8674242424242424,6433365.4704761915,9802594.200764818,355.0,0.32325141776937616,71011179.08604206,0.6139366752756054,427.34636363636366,0.7750472589792059,0
8.06865598363601,45263960.25547035,499.9058598557164,1.4770114942528736,1.4770114942528736,1.4018264840182648,1.4018264840182648,7613494.305555556,11739219.817757007,377.0,0.3409090909090909,67707627.01401868,1.4082142006069818,415.612,0.7272727272727273,0
1.5892010706928668,51374039.25250439,699.981948522093,0.025974025974025976,0.009345794392523364,0.17166416791604194,0.184053651266766,61435.99775952202,92315.84517576663,43.0,0.10424422933730454,1091180.1413612566,0.3614352259337212,69.81433862433862,0.35443037974683544,0
3.5294407615596826,70651855.18045294,700.0057510426326,0.5561357702349871,0.5504587155963303,0.5853051058530511,0.5905707196029777,612357.1506849314,920180.4956304621,60.0,0.1883519206939281,1120231.6716604244,0.7358444948627533,111.58509803921572,0.7224287484510533,0
4.7553754047345445,79178556.88066538,849.9893866291234,0.5192307692307693,0.5468409586056645,0.597864768683274,0.5744308231173381,425197.9066901408,639020.2279151944,47.0,0.2167832167832168,1464445.2120141343,0.7892695377001503,99.53102564102562,0.7115384615384616,0
2.2913854260364994,86377396.08427408,599.9904607867517,0.26025236593059936,0.26025236593059936,0.3305194805194805,0.3305194805194805,629146.015614834,944783.2377850164,67.0,0.12199870214146658,3329853.7648208467,0.6792569635131381,125.64576612903228,0.43478260869565216,0
6.072791208255768,48375042.91177486,599.9917713756931,0.6134699853587116,0.700952380952381,0.6860643185298622,0.6152897657213316,889351.4777227724,1337115.4578163773,272.0,0.2352216748768473,32424624.949131515,0.8023021679735816,309.87333333333333,0.8201970443349754,0
3.5885315985372155,62970418.09769264,800.003311033872,0.6904761904761905,0.6904761904761905,0.7490494296577946,0.7490494296577946,826906.2884615384,1242120.9069767443,216.0,0.26515151515151514,20015524.70542636,1.0289549758955512,283.90476190476187,0.5492424242424242,0
5.084694916057762,67293315.19140306,699.9930001105923,0.6295264623955432,0.5801749271137027,0.7862068965517242,0.8181818181818182,1387013.049107143,2097206.706278027,208.0,0.2433628318584071,22260505.210762333,0.9803958682735041,252.7570909090909,0.7146017699115044,0
4.008346389811678,60929159.89438231,699.9838590207643,0.52,0.5200803212851406,0.6533546325878594,0.6528662420382165,1007035.7168,1516336.3033707866,236.0,0.23370429252782196,25418812.53130016,1.0654492091763248,271.7536263736264,0.7265500794912559,0
6.5012151776943945,18934468.889446843,849.9564890647639,0.7518248175182481,0.7480916030534351,1.5873493975903614,1.5610465116279069,4147460.2639296185,6208109.01179941,206.0,0.2898550724637681,75162813.24778761,0.4488882859493268,321.56642857142856,0.33043478260869563,0
7.538703705219043,45112361.35600289,499.99343691967726,1.2773722627737227,1.5046296296296295,1.4372294372294372,1.2352941176470589,2070642.3216783216,3152060.5704225358,252.0,0.32068965517241377,30629703.52112676,0.9912712325322006,303.55238095238104,0.8241379310344827,0
10.232267114433707,37558912.44454061,1049.9701368560975,1.2608695652173914,1.344186046511628,2.102564102564102,1.9965277777777777,5954766.754385965,8978110.201413428,209.0,0.3460207612456747,89844046.92579505,0.4744374089416084,326.28571428571416,0.4186851211072664,0
4.655036534837588,72988082.7585978,699.9795678311433,0.6930835734870316,0.6858237547892719,0.6916299559471366,0.6963657678780774,2183043.3058823533,3276651.974056604,200.0,0.2365339578454333,22467790.068396226,0.6588480568148826,269.906783625731,0.8629976580796253,0
10.930232558613005,21630568.025747474,1200.0000000519576,1.2757201646090537,1.343612334801762,2.2222222222222223,2.1217105263157894,8102069.315614617,12169555.414715717,220.0,0.3213114754098361,85120618.40133779,0.4636909410259504,343.55357142857133,0.4163934426229508,0
6.128667334832122,54033085.90616402,950.0181767445268,1.1205128205128203,1.1205128205128203,1.1607515657620042,1.1607515657620042,3603984.87815126,5408530.46835443,257.0,0.28125,30066054.719409283,1.4983469764979662,312.86909090909086,0.7458333333333333,0
11.28640808951075,28987592.59251093,1199.9709080767666,1.0669014084507042,1.1102941176470589,1.7842565597667641,1.7267605633802816,7002907.505681817,10569438.051428573,177.0,0.30337078651685395,80282352.73714286,0.5167311913475465,323.7033333333334,0.3904494382022472,0
5.244784769416044,91019025.99652344,700.0039405580643,0.931297709923664,0.9905362776025236,1.0553846153846154,0.9850374064837906,2139224.3844221104,3223386.116161616,179.0,0.2537313432835821,19943810.512626264,0.6838497512093126,265.468,0.8109452736318408,0
11.058596894226522,24958134.38146129,1349.9723336303225,1.3725490196078431,1.430327868852459,2.1623376623376624,2.090909090909091,7182797.857594937,10791366.47133758,162.0,0.328125,80954083.38853504,0.5382241271788627,324.5992857142857,0.390625,0
5.360606670230081,84133350.82078905,799.4961948171655,0.6997084548104956,0.7734627831715211,1.1067073170731707,1.0055248618784531,1233325.4930362115,1862052.0196078431,204.0,0.2644628099173554,20065648.9859944,0.4081777289760012,210.20333333333332,0.8181818181818182,0
10.704705871650752,38320576.46902629,1199.9002127041279,1.3112033195020747,1.3973214285714286,2.1087719298245613,2.0,6359967.294314383,9571185.983164983,157.0,0.31683168316831684,81781045.43434343,0.5654479330566711,323.93714285714293,0.3960396039603961,0
7.486362188117354,68194155.23741525,599.9784553619716,1.3073394495412844,1.3073394495412844,1.82,1.82,4107456.1902834014,6199867.987755102,275.0,0.3346613545816733,34311966.6122449,1.493143963939794,311.50380952380954,0.7768924302788844,0
13.34920730406558,37377090.51027639,1399.9036640754014,1.4632034632034632,1.5185185185185186,2.332116788321168,2.2456747404844295,8250964.552447553,12393440.60915493,176.0,0.3586206896551724,80145804.65140845,0.508391989984175,310.70952380952383,0.44482758620689655,0
4.655471895525649,88157120.9238116,849.9960586850781,1.3863636363636365,1.4065420560747663,1.4007633587786261,1.3843283582089552,3009863.2188679245,4603232.049429658,160.0,0.2825278810408922,20187878.429657795,0.8279712837644571,272.45142857142855,0.7843866171003717,0
12.32876318352705,36212797.72596205,1449.9995366403828,1.35546875,1.410788381742739,2.114754098360656,2.0375,6596542.798107255,9937183.673015874,176.0,0.3333333333333333,96239624.2,0.4935893349075514,311.3192857142858,0.42679127725856697,0
2.623145367608104,97369601.78875108,999.9748098336477,0.2273755656108597,0.11652794292508918,0.387218045112782,0.4652213188798554,1276837.277173913,1916516.6215970959,178.0,0.13808664259927794,18805497.717785846,0.7288053216112402,309.8547826086957,0.4169675090252707,0
6.481190277956974,85547861.57103346,799.9640571649812,1.1355311355311355,1.1355311355311355,1.0769230769230769,1.0769230769230769,3189010.8727915194,4933249.857651247,225.0,0.3205574912891986,24743374.049822066,1.6010184442260569,284.57238095238097,0.7560975609756098,0
7.237463459401159,53767905.87154093,799.9945525264994,0.7111756168359942,0.7014925373134329,0.8106060606060606,0.7982779827798278,2952333.1246913583,4426969.871287129,239.0,0.2714987714987715,28339376.92079208,0.4689276944946536,308.53333333333336,0.8660933660933661,0
7.848623311195348,52758445.15191887,699.9809234576836,0.9849137931034484,0.9722921914357684,1.17162471395881,1.156746031746032,3463352.197604791,5193963.5971943885,231.0,0.3108910891089109,24301929.16032064,1.3014335405046544,296.49363636363637,0.8871287128712871,0
4.327720665921824,104338585.06906188,650.008187876226,0.764,0.291970802919708,0.3723150357995227,0.8228346456692913,1718334.6217821785,2574443.9781312128,199.0,0.2200392927308448,32921077.23260437,0.8606218779126028,329.91909090909087,0.8585461689587426,0
5.531846863755356,50814872.19302873,999.9877022942239,0.5924657534246576,0.4635036496350365,0.4174454828660436,0.5309734513274337,1051575.9107142857,1600858.919161677,236.0,0.2764705882352941,29076104.664670654,0.8754097788102374,266.3492857142857,0.7852941176470588,0
7.367712976120927,62543700.59574719,849.9183183168213,1.0793650793650793,1.0693877551020408,1.1149425287356325,1.123134328358209,3202591.052830188,4863028.387832698,227.0,0.3048327137546468,31903193.87072243,1.2959548826836094,321.7438095238095,0.7174721189591078,0
5.619426339634261,55955006.093211405,849.974255833396,0.7242105263157895,0.648854961832061,0.7151898734177216,0.7697841726618705,2057227.8951175408,3071551.5081669693,233.0,0.25314183123877915,26857295.85480944,0.6360462543564196,283.4746153846154,0.9030520646319568,0
8.541704036823518,59410673.48617807,700.0030625299249,1.4437299035369775,1.4512987012987013,1.3556851311953353,1.3497109826589595,3536241.2215743437,5337164.762463343,259.0,0.31412103746397696,33995163.80938417,1.4860997090247794,341.955,0.7838616714697406,0
11.669302937681804,33063514.92724135,1599.838551769994,1.3928571428571428,1.424489795918367,2.064935064935065,2.0253968253968253,7648823.108974359,11469785.261290325,202.0,0.3227848101265823,100369956.69032258,0.5422803143398282,349.8364285714286,0.4208860759493671,0
6.6114323737975065,84501625.36238109,799.9833172294933,1.3838862559241707,1.4477611940298507,1.3724696356275303,1.3229571984435795,3170522.9881889764,4832683.103174604,256.0,0.32945736434108525,31386074.74206349,1.705202112124622,305.44,0.7790697674418605,0
11.36863362960742,26476923.325956903,1899.8537063296176,1.608695652173913,1.608695652173913,2.3784722222222223,2.3784722222222223,9747802.69122807,14684196.544169612,192.0,0.3460207612456747,106567142.81978798,0.6098558982865416,360.66285714285715,0.4567474048442906,0
8.663516232433231,40163102.06634896,1100.0190324838063,1.094420600858369,1.094420600858369,1.393835616438356,1.393835616438356,3478552.6055363324,5245300.7177700335,297.0,0.3515358361774744,37604619.47038327,1.2682296528016406,314.99428571428575,0.7372013651877133,0
5.287101953836314,66492940.07154152,1000.0497099916593,0.8772893772893773,0.8240165631469979,0.8402154398563735,0.8854838709677421,3427700.235008104,5144268.494308943,270.0,0.2705314009661836,35251892.5804878,0.871368345828261,338.23956043956053,0.9017713365539451,0
6.994727504536518,80644486.21347776,999.9869691670826,1.680851063829787,1.7,1.5627376425855513,1.5485074626865671,4326899.2867924515,6542405.889733842,304.0,0.3234200743494424,52160625.34980989,1.4634792587720902,378.23428571428565,0.7174721189591078,0
5.213784919407543,81689927.03226998,999.9294649006357,0.8048780487804879,0.8580441640378549,0.9192708333333334,0.8734177215189873,2640425.977040816,4033448.5153846163,271.0,0.26262626262626265,47585851.56153846,0.6246831431912635,365.07333333333327,0.7954545454545454,0
8.496026800036311,64468135.32130398,1099.908700343123,1.321917808219178,1.269406392694064,1.5316901408450705,1.5210084033613445,5125722.971751411,7742955.275568183,280.0,0.329608938547486,56548291.60511363,1.1667298082099988,370.7383333333333,0.8463687150837989,0
