finish_time,relative_NCA,stroke_speed,velocity_iqr,acceleration_median,acceleration_std_dev,jerk_mean,jerk_median,jerk_std_dev,velocity_x_mean,velocity_x_median,velocity_x_std_dev,velocity_x_iqr,acceleration_x_median,jerk_x_std_dev,velocity_y_mean,velocity_y_median,acceleration_y_median,jerk_y_std_dev,jerk_y_maximum,data_group
4.66097730002366,9.440080302424269,262.16266214969835,523.4970094152723,58913.54400438427,239035.2188523277,21378486.922657672,10644247.315009892,42300646.45449853,1081.591349360825,699.8532260569937,1525.5587510340235,924.806048718164,39983.22759366292,26420050.480968334,790.0782064197477,699.8532260570015,19991.61379683545,12901719.487645471,94940254.5664917,1
3.509852099930868,12.536140768115745,410.4166471906957,725.5543002528719,75523.99142941747,277163.03591986024,29567477.59014195,13489808.975889808,49394520.499537,1302.3804595036113,900.0379246926678,1619.2107478740727,1050.044245474808,50004.21394352375,26358987.36815969,907.7305565276544,600.025283128452,50004.21394352373,13144871.555914044,97012262.83401944,1
4.909981099888682,7.94300409850543,255.83062292699955,621.6907879233695,77284.6658672289,308589.8319753088,33185647.741655376,12319266.462698454,54414476.06830296,1236.543221376451,950.0036568584306,1167.6828036988186,1050.0040417908951,50000.384933205205,21842978.92762883,1055.6858818438689,700.0026945272616,30000.230959924087,26464148.536366664,190002194.12349224,1
3.969997799955309,11.083129567602109,538.61114695494,1223.1071201636285,87029.51105003012,405675.8397587881,44431657.74740563,14977063.286423624,73332408.13336775,2010.7153999872792,1150.0006372929142,2470.301999265205,1875.0010390645148,50000.055416786505,41556048.29917841,1212.000671651299,1000.0005541677403,40000.04433343496,20444250.19590727,148000246.05061316,1
3.500500700203702,9.427222796464418,221.7850422472705,860.8026449574442,72221.31250512219,136706.95710302776,21068190.122732323,11069054.02219296,23925830.028237004,855.1157647702036,699.8998742829446,759.0447785794134,783.22128788807,39988.55787928608,12764301.845373228,862.6216937941293,699.8998742829601,49985.69734910927,10553445.743652126,59974257.06958485,1
6.920343299861997,8.814591611548583,300.98108637181224,734.7343521565429,70887.79404974382,354895.0524939878,35519371.02949663,12631886.392518496,62900871.16567908,1702.2965017806262,949.95287302164,2282.584423576936,1374.9317898997772,59994.04726617766,36500245.22729828,1229.3507768515303,699.9652748580509,39996.03151078511,25872894.678524666,145978273.06046528,1
4.090024100150913,9.779893472638484,425.6706268260667,1652.2366867705057,111802.08129309752,375200.16990101215,45517439.32794946,19624098.48701834,67519599.38484725,2233.7706213854767,1499.9911613659303,2370.5274813233614,2499.9852689432173,91248.92463602312,36269878.709728666,1382.2499196673125,999.9941075772869,64999.23398730413,22291262.547956824,144997436.81122324,1
3.459906799951568,8.09270353767678,366.2496020295447,902.7689446391422,73539.34249526357,340092.1124882982,39107268.72289005,13342742.252618922,59221365.90211173,1444.633507864222,800.0215497246121,1875.8488734420048,1000.0269371557964,60003.23250222867,36879141.66169348,1048.599674103343,800.0215497246121,30001.61625111489,18368154.057951037,95007677.29619722,1
3.550333100138232,10.139893633810964,538.9128621643547,1165.032008806997,106246.53853864556,480018.132718818,49316306.32939965,16345069.4899934,85102063.0958435,1776.222224137239,849.9202511117961,2514.3783793166976,1474.8616122234334,69986.8655051829,44895857.80640307,1455.1480148159903,899.9155600007259,57489.21095068651,31252716.117547978,170951873.71601117,1
2.88031080015935,9.373988389900928,338.16662308958047,796.3838186446595,85967.79316038845,200931.10993578075,23276341.394694384,12238142.3614633,32833368.06874217,1108.213738539394,799.9136759382111,1507.479885137065,899.9028854304531,39991.368059562665,20254230.59458042,816.5785441869239,499.9460474613903,39991.36805955867,12899391.38560814,85972163.49399105,1
3.320133500033989,10.240552074081338,507.4066670775938,1539.050675575761,180980.39763381204,394381.2573674072,52944355.32582116,32456705.26483246,69075436.22193249,1974.9205867573933,1299.9477279922037,2095.32051625811,1899.9236024501447,69994.37082002992,34591407.45645978,1320.6786017031532,899.96381168692,49995.97915716253,25615266.48738097,138983233.42245793,1
2.810426600044593,8.183810955829644,380.93047660700086,1443.3454245871255,138744.88009235112,265475.516358805,42477882.57172798,27941911.05018366,45823339.8220721,1530.4128217252032,1199.817849698152,1461.145047489706,1299.8026705063526,79975.71513634897,26288647.159539647,1129.8284751324295,799.8785664654347,59981.78635226528,15399802.649543568,74965852.00231934,1
4.010626500006765,8.976153725593564,366.6095043522307,1086.8165440839584,81304.85659971499,380267.5848893173,44108950.30020911,15701364.560300324,66983601.176697694,1883.576688238713,1299.7969269866485,1902.1794299102612,1449.7734954851217,74976.57032857699,33795072.16517754,1572.83119271461,949.8516004902332,59981.25626286092,31514748.13725798,171919408.22525358,1
4.270694599952549,7.961234221800306,432.7483342961526,1352.5010756851225,129066.26913075632,488241.266164015,60013628.75248562,20651525.39845285,87876128.90483285,2559.305900499261,1549.7479028525086,2528.719472962444,3386.9490457502407,84972.35288392866,44825039.34275273,1723.15719440153,1249.7966958487973,79973.97918487403,32508801.854934588,164919504.6495745,1
8.510253099957481,8.225372286559812,229.4984789632075,587.8212982447261,62991.76105829993,247825.1999069158,29809133.040937938,10882968.424281884,43249799.30935596,1363.5958082848829,749.9776945566822,1545.0475887287485,1124.9665418350633,49997.02598511462,25130762.39693193,1127.6260372057973,799.97620752713,39997.620788087785,19161365.0834099,110990096.67770436,1
6.389965300215408,9.702713095783158,272.97641741454265,407.6528490801812,44508.76262967491,406265.9788212827,28920470.67986984,8122549.818440372,72728767.88370036,1304.0887142802162,700.003801248989,2446.185569112419,900.0048873201154,30000.32582223213,38760030.00820057,1075.58723613841,600.0032582133925,22500.24436667388,25571689.209558163,166002704.3318343,1
4.130623900098726,9.683767142063928,508.5277653911638,1349.1148784309937,135536.69883356016,494721.2066971693,58252152.77819342,25606255.45014284,86768640.79832141,2177.02961671791,1099.8338531599045,2752.3284073240507,1899.7130190943808,59981.87625900576,45873736.48624202,1549.765883998062,1049.8414052889998,49984.89688250257,33637244.70020721,209904857.54540807,1
4.139881799928844,11.111428350633258,349.3306021231983,668.8017754709213,77624.92826517344,332020.3685707995,37364801.2113832,13966014.635415629,58048266.44910073,1426.7074002213108,700.0199860899032,1833.37355625623,1100.0314067127229,40002.28415716936,31023162.378105894,1055.0301218926288,600.0171309341995,30001.713117876134,19408319.49866609,92007880.45472376,1
3.5101732001639903,8.831473044849105,354.82025814016987,1337.3454608598524,119292.39409077504,362866.93214279774,44640127.19163784,22920470.01934653,63768899.14574416,1751.5802353321924,1149.9432563075288,2155.061221433266,1099.94572342458,89991.11859768972,42455819.534204274,1365.3172441109464,949.9531247757848,54994.57247636594,29343797.85962701,135979869.3180857,1
5.710318699944764,10.50729445286134,339.1102578030667,679.6352073783382,84400.95527523021,358394.3871567372,38976615.328379005,16308669.194529768,63118955.29740456,1433.2533372283476,949.9469793257708,1851.9225538895496,1174.934421797707,49994.41903214288,29729511.47975738,1287.428143033601,899.9497698875635,39995.53522572008,25361511.922390684,138976728.0134535,1
3.3504538000561297,8.058609851461815,336.73768350410893,1239.6376934162558,110810.64331899508,293481.38080968463,36677534.24261548,19299252.46681252,50432284.90940352,1536.5565597769516,1049.8577834265534,1629.616339206235,1174.8408528820894,99972.91296338465,28958941.45154681,1070.167532213076,749.8984167332435,39989.16518535873,19543355.91364547,98959778.47463848,1
6.189869599882513,9.370148928678702,307.5512873081483,629.5063961476153,75940.27150869452,308907.2875501689,36560344.63936933,15109832.111693546,54150119.27270605,1377.301741862223,900.0189600287425,1697.9708307983078,1100.0231733684864,40001.68535363558,29151709.29710274,1016.0214037658102,700.0147466890686,40001.68535364224,19844969.831042893,98006193.73987556,1
3.3167270000558347,11.155575963706733,353.517451158534,701.8678295548383,46905.35908849946,204432.9913799707,18671049.93663931,6530648.04080085,31708468.398940243,1002.8862791372396,624.7122539675756,1286.6393692960264,825.5126213143022,31858.40002099928,17224470.877826948,741.2260473662968,535.4676462579326,23893.800015749774,10215542.11637232,68947367.49418555,1
3.40098510007374,9.703071030591842,505.0986537803469,1902.031463044384,131865.02503376006,542509.6040476414,62742716.14574165,30942731.391039398,94655466.58685228,2775.0024354059333,1999.4206972128625,3208.302863094518,2449.290354085756,69959.45467775542,54546802.35336625,1677.739706008065,1099.6813834670745,59965.24686664641,35644636.066255055,191833209.117858,1
4.180241300025955,7.176619206124233,307.27215230520227,652.886792229457,85023.44571820062,392647.5815472813,37001773.369716994,13954365.919883331,69746332.53916839,1399.150000108437,749.956707039983,2590.3827254792795,1049.9393898559763,44994.80499474039,38549051.93093033,1284.900185182964,799.9538208426485,44994.80499474039,27485098.26319536,142975237.85629395,1
3.310328199993819,6.645866714980429,344.6688562363669,1472.8549880957796,89424.98451726658,304807.88633413933,39053187.78529056,16779662.757834077,53372268.7950543,1282.6314425532362,799.9206846031159,1510.3466138963715,999.9008557539038,74985.12910029953,28927187.081930727,1122.7458180322033,799.9206846031159,49990.0860668628,24090550.99467203,129961337.57742046,1
4.129945500055328,9.685357833284757,367.6640436541388,1009.04539236269,74509.12317563345,339551.1218739985,41759623.00321408,14531302.488004737,58942693.71301179,1467.3663023063225,900.0118766579874,1729.495758151966,1200.0158355440187,60001.58356484506,33149033.24271739,1177.515538627524,800.0105570293132,30000.791782423414,23459663.17163835,135005344.56662214,1
2.710232099983841,8.486358050344519,283.421690891459,889.1348747181916,88506.12722243703,370436.1967320816,42889572.87594489,14593216.599752484,65039808.27034423,1627.133370214077,849.9272073464628,2182.0100569328665,949.9186435048592,59989.72383012433,39512382.47337018,847.2958537633427,499.9571807920369,19996.574610041727,20365454.226892777,90976622.71455877,1
6.269988799933344,10.84531442874713,294.00604020515834,643.0621269473886,66935.4214780984,310039.9464704177,30982128.11607809,12203343.415170357,53785462.246911936,1442.1594388666067,800.0014290381707,1876.7541049753845,1050.0018756125985,40000.14290395181,30191993.13931989,1087.2112444050777,700.0012504083916,30000.107177959864,21660080.958335515,149000798.47650975,1
2.850536699872464,10.173522761975835,314.58426191665137,617.1816850507856,66610.58116317813,256411.75844530336,30949828.663409937,13327757.23825352,45263960.25547035,1231.7124935889287,849.8399617547078,1327.2975359786412,949.821133725842,39984.93899489375,26594000.57130874,786.2155795912513,499.9058598557164,39984.93899489087,15912610.306003384,90948609.15831536,1
16.360421899706125,1.8948166612107256,47.79867848023319,576.5003372198296,71456.17325800812,294291.01740352786,35206245.73789065,13755311.804158844,51374039.25250439,1233.3015283484808,599.9845273046778,1690.2336185840038,749.9806591309007,39997.93700055329,27215836.78698052,1025.899469527107,699.981948522093,34998.19487548738,21473931.56765487,113991180.79109846,1
10.199916199781,4.411800951949603,139.4533964669406,814.6874816495845,88344.61868493003,406587.8652421498,41314215.37648138,14298033.30957275,70651855.18045294,1743.257565337962,800.0065726201516,2628.4051834485244,1400.0115020853896,40000.65726472222,40515075.137898624,1029.7381897577536,700.0057510426326,30000.492948543884,22402043.18073538,128003154.88360788,1
7.3600919004529715,5.570582616974753,157.9723845572249,569.172761194231,57206.10611610321,450372.7270231,41461133.75896252,10954692.952870414,79178556.88066538,2261.8765190410845,999.9875136813216,3187.656214238196,999.9875136813216,129996.75357741168,61119149.90630351,1472.20383958639,849.9893866291234,129996.75357741168,31316713.142607544,137994830.72861284,1
17.020270599983633,3.055180568048666,85.46714705523999,776.7962422906257,53849.93574378175,492695.7449958574,42526971.10304627,10432112.996363424,86377396.08427408,1556.1156102861926,799.9872810490731,2766.7400429141458,1199.98092157345,49998.41014376901,47801733.851504505,855.5419533441247,599.9904607867516,19999.3640575108,19302189.13538458,108994801.21144892,1
9.880135499872267,7.590989010319708,173.83597504219037,574.343587295175,56959.40523926473,275951.6397453535,30161180.324960217,10044947.725345297,48375042.91177486,1412.4806284469098,699.9903999382775,1827.8408324060529,949.9869713448952,29999.177143214503,27478569.440517142,910.404180872122,599.9917713756931,29999.17714320784,17176294.70816408,115995227.46334858,1
4.179982699919492,4.78470879804962,199.1382674933749,662.129248898578,50000.41388009271,359856.2128249398,35774266.19616591,7726475.607962385,62970418.09769264,1138.4662503174595,550.0022763357981,1730.9644188168315,650.0026902150549,30000.24832805696,28618766.481685348,1052.004354009575,800.003311033872,35000.28971606534,26062873.563773163,157001949.37928113,1
5.900058999657631,6.779593221410349,215.0557939305848,1009.2107398487018,89151.7209577629,380511.56779389246,40218218.12128679,17231015.224246025,67293315.19140306,1420.9160234803555,899.9910001422302,2222.856497977531,899.9910001422302,44999.10001872199,40925541.28224953,857.5671819537007,699.9930001105924,29999.400012484584,15164909.097442636,80997570.0627013,1
9.480218600016087,5.1686571868624265,186.6588417274405,843.0878021995936,72755.8663011402,351043.29016686487,41670828.2712125,15349360.157190122,60929159.89438231,1630.914773568863,799.9815531666234,2249.550007079026,1049.975788531151,39998.15533793285,38175837.165431805,960.5839104311392,699.9838590207644,29998.61650344764,15676952.002918787,70995088.6438734,1
6.460330700036138,7.739541878207613,354.2228981032604,590.3211131433046,62386.40076769021,103076.64385162666,17441695.98699352,10962976.607367933,18934468.889446843,931.5312604610764,799.9590485315434,665.3132044868815,849.956489064746,29996.928718476207,8640933.422131153,1107.4433078108557,849.9564890647639,39995.90495796382,7695168.038921005,37994164.71446055,1
4.510059199761599,8.647336603045373,297.9675776161332,689.2809375415507,76768.12209302119,250629.3247692705,30577353.96112767,13927152.302475505,45112361.35600289,1220.4967998654508,799.9894990714571,1490.837951546394,849.9888427634698,39998.949914041325,24653046.15139402,707.1335750721062,499.9934369196773,29999.21243552794,12195190.097599171,87996534.7390728,1
4.300122300162911,10.929921690417826,513.9056181745266,660.246122631031,59416.69804199369,207202.5367191855,22602425.23005392,11196311.635056883,37558912.444540605,1010.3879293158894,849.9758250739746,762.4413147346725,1024.9708478833509,39997.72474519932,7698370.239245789,1452.8432937633372,1049.9701368560975,39997.72474519676,21074915.32934468,150987116.55291447,1
11.600338600110264,5.603284717860061,219.31273935514287,790.6686137648472,69802.3728245335,455101.9451135241,40569919.15582966,12814466.41794318,72988082.7585978,1789.233487160203,899.9737300686129,2794.663402307945,1149.9664328655342,34997.95681293342,42619281.92343631,1275.9627550750647,699.9795678311434,29998.248696796905,28092369.40428911,165985464.3955623,1
4.299999999813736,12.325581395882748,491.9832316159713,660.254566564521,49750.34573858944,115528.24479422174,17151570.70568784,8336230.576412449,21630568.025747474,1061.2903226266135,1000.00000004332,777.7873577204294,1100.0000000476452,40000.00000346805,11282947.970209014,1316.2162162732295,1200.0000000519574,40000.0000034656,8153395.812638387,41000000.00532836,1
6.689871999900788,7.473984554673319,273.5692397662016,675.6298610556257,63267.13610161712,305600.3457318909,34421027.61462111,11045995.0357562,54033085.90616402,1960.751800874977,1200.0229600983207,2146.855873572648,1350.0258301106617,80003.06137573361,37350608.244594455,1162.5222425952736,950.0181767445268,60002.29603179533,19891365.01622444,113006486.35188824,1
4.430107400286943,13.092233383832474,445.1889262889208,759.2429486371061,63588.652725379565,159081.84579069525,21626685.037321072,10596105.072511353,28987592.592510927,1078.0988627252327,899.9781810575748,865.878482902293,1112.473029362852,39998.06056196141,11092713.629420208,1560.3788370651191,1199.9709080767666,49997.57570245179,14197322.927946435,64995272.67708142,1
5.719967800192535,6.118915564318717,264.6371204817811,1069.7796378163548,125605.37473886416,516267.8267022553,52101127.43036229,24158450.39071821,91019025.99652344,1631.7165025552026,900.0050664317968,2766.226242831306,1200.0067552423425,50000.56293845524,49728471.62402284,1129.736089394862,700.0039405580642,40000.45035076064,29881524.46967472,164002769.66497365,1
4.2500870996154845,12.235043372335726,552.2480880479317,829.5918355074842,88331.75580730874,135510.51808957758,23315808.199702945,14469035.209838836,24958134.38146129,1149.976432351741,999.9795063927982,886.0454370761754,999.9795063927982,39998.36052822269,10453523.91587178,1556.2181068238278,1349.9723336303225,49997.95066028254,11000709.728085076,53996680.10367627,1
5.223289400339127,6.126407623120092,275.4422880502874,598.3168068263013,64958.251439558335,478207.6381085421,43597101.99801645,10869543.87438346,84133350.82078905,1732.2417554372023,899.4332191693311,2820.715146991295,899.43321916936,39949.63534544544,50279453.72888942,1069.6962976952,799.4961948171655,29962.226509083524,19791204.807278305,104801751.60989945,1
4.110341799911112,12.651016030132707,552.3952879536588,1234.0441877701503,78960.33913151664,212860.3704308359,30536928.920564327,14411135.7245595,38320576.46902629,1188.472591630751,799.9334751360852,990.089775665064,1399.8835814881604,64989.190159083766,12557818.09922099,1765.7068170686728,1199.900212704128,69988.35863286027,20723826.2761095,133966574.03560908,1
3.7401342997327447,9.090582656999644,361.7007773965667,541.2470290817538,61899.56856694659,386330.2519363234,37003643.76654306,11930680.99139622,68194155.23741525,1397.3182447246031,799.9712738159709,2236.5156506052904,749.9730692024749,39997.12743317169,39815336.84366437,771.8472837208785,599.9784553619716,39997.127433166366,11795588.792628942,64992998.24406589,1
3.970273199956864,14.10482281184288,604.6966203474154,778.5082790372522,65269.656933121056,198307.8551731669,25992839.44290665,11734918.523979634,37377090.51027639,1106.7420201375348,999.9311886252644,778.4641720386172,1024.929468340924,34995.183369494465,10147068.012625596,1676.6703323556185,1399.9036640754011,49993.11909927626,18800026.17788221,130972958.99054848,1
5.370024899952114,5.586566274630779,382.9013126040947,908.7188596841632,111327.29071387014,505792.70775440725,60642254.94094619,20788620.739575505,88157120.9238116,1957.5666806080303,799.9962905271511,2935.9731651272373,1199.9944357906556,59999.443580356914,52275297.93706999,1283.3273827205987,849.9960586850781,39999.62905357913,22611200.49993006,123998275.10310689,1
4.380001399666071,13.6986257594745,559.990960279965,846.8333684318245,83408.15939689275,188753.7929949505,26793879.24697626,14012698.869591994,36212797.72596205,888.6360796651795,799.9997443532973,589.3815790793751,899.9997123974413,39999.97443533404,8132419.172885916,1656.4510835702574,1449.9995366403828,39999.97443533559,18814965.60504692,105999898.38047037,1
12.580316900275648,3.5770164103746867,132.40408264679905,953.8949344832184,116918.13314145531,557552.3160470235,63517250.02601727,22021051.319865167,97369601.78875108,1662.1202920207566,599.9848859002019,2671.337980465595,999.9748098336188,39997.984812076254,42174264.61677683,1719.956672913855,999.9748098336476,59996.97721810838,44464253.70882417,263980049.8908216,1
4.320194100029767,8.101487847446217,371.1402194762741,725.1479159548408,68103.70814973878,490176.2710140335,41204522.60531311,10498267.364134692,85547861.57103346,1899.914635766813,949.9573178834048,3017.7002822129803,1224.944962533851,39996.4057972402,53188489.54026321,1214.528763872864,799.9640571649813,29997.30434793282,22979565.163918104,113984635.12836766,1
9.810066800098866,8.664568930268993,268.7945119566651,800.6530616904539,83437.18226744274,304712.4844073645,36168819.93757003,17513216.91759565,53767905.87154093,1477.6018787336227,899.9938715921621,1846.1468870232536,1299.9911478555775,49999.31906813191,29472961.525706787,1119.0399990697792,799.9945525264995,49999.31906812657,21416219.43292294,126997405.6584076,1
6.880187500268221,9.447416948661065,260.9424681594082,490.6601467386128,65400.43316936005,302059.1133743008,28549600.233078647,12793478.514358647,52758445.15191887,1366.2671130222836,799.9781982373705,2206.354785287671,774.978879542478,34998.09237176447,36001649.057434835,774.3975000379425,699.9809234576836,39997.81985344435,8631804.832626361,52995667.01776638,1
6.469918500166386,5.873335189465332,233.54366848572775,788.490253493366,72159.1640532612,588828.714673584,45547288.01604536,12274546.720636573,104338585.06906188,1519.066754084375,750.0094475494918,2768.2419654972946,900.0113370594245,40001.00774495803,50256522.79643622,1319.0642347378423,650.008187876226,30000.755808729624,43239342.44485938,298011261.6208545,1
4.70005779992789,7.0211902501510295,202.08875442795613,874.4961612335163,83356.16386032058,290758.6672309239,38772008.859414585,17150959.822203994,50814872.193028726,1117.2276398045906,599.9926213765277,1394.5706557654248,799.9901618353636,29999.262142192445,22201916.329411637,1234.3598200194488,999.987702294224,39999.01618958816,20623565.206275985,105996089.37765886,1
3.800365200266242,8.683376007571093,337.72324856363764,585.7026189796215,81724.71005543164,356702.2414997795,37207813.9438552,15299075.414743615,62543700.59574719,1488.3185031158646,699.9327327314929,2403.8243551698124,949.908708707012,39992.31268154814,39894560.05958036,1243.6304804782703,849.9183183168212,39992.31268154636,26707354.158840947,140959355.25664896,1
6.940210199914873,6.916217033396015,244.638259159054,927.8860755329532,102551.12529360484,319996.22557353415,40420688.44812063,20898121.911944643,55955006.0932114,1537.453433345716,949.9712271079134,1800.3649815346498,1324.959869387328,49996.97132038864,33456364.782830216,1152.1390168585783,849.974255833396,39997.57705631244,21440330.177103456,110989914.64960694,1
4.799978999886662,10.00004375042753,369.91308187699536,604.1844463583803,79973.10386337178,339560.2192348147,37459664.21909696,15584374.943279156,59410673.48617807,1584.2174573045722,800.0035000342178,2172.0236438064017,800.0035000342377,50000.43750523207,37486103.82868768,1094.2905018324986,700.003062529925,50000.43750522982,21680009.11220753,144001890.02673697,1
4.370440999977291,12.813352245297668,544.5104619397998,1008.3511596463616,76475.67049338367,184831.8745291479,25344020.62518935,12910850.44570274,33063514.92724135,919.3516677706176,699.9293663993801,727.1051304010807,949.9041401134604,39991.92799577273,9100200.94360748,1850.924324478373,1599.838551769994,49989.909994719244,19402740.6174316,128960953.64961848,1
3.630075699649751,8.264290467246884,391.73822809236486,813.4324513659941,67380.51475211122,483555.15572534496,48643929.42757583,12836980.797926186,84501625.3623811,1848.3485515020436,799.9833172294933,2967.9254743154697,949.98018921001,59997.49761051601,50704547.51747309,1046.529899910142,799.9833172294933,39998.33174034435,24601040.35619868,161989865.42826107,1
3.8702980000525713,12.918901851826613,621.0711512324923,991.7454298880576,75027.1630263462,150600.31709969224,23347329.58111087,14312678.094646685,26476923.325956903,1134.2876569040377,949.9268531648088,876.5771609784912,1474.8864299137804,49992.30062956212,8922340.5152703,2136.360317401271,1899.8537063296176,69989.22088138829,16337200.182166684,101976440.8334768,1
4.039930100087076,10.643748514132255,374.2494913456347,1026.8954840382162,104270.12556623908,241614.01748097027,34649087.92028279,19803984.199366476,40163102.06634896,1636.2352066256008,1000.0173022580057,2173.502048002053,1350.0233580483075,70002.42233707657,25971365.73560265,1245.1828344244866,1100.0190324838063,60002.07628892278,14582265.418215835,61003166.367999725,1
8.889558100141585,6.637000325028564,283.1020143909104,835.4642549136063,94041.5682324247,375943.6469422717,43796146.48348163,17011275.587343268,66492940.07154152,1737.3412608873464,1000.0497099916593,2219.893127930302,1250.0621374894297,50004.97112271607,35915415.57935197,1386.7355978550072,1000.0497099916593,40003.97689817561,24807247.26966585,155023116.29515293,1
3.8600502996705472,8.808175376083021,404.1834135697422,1001.537682813341,89038.67827426243,459637.0977626482,51765149.93894176,15971243.464902315,80644486.21347776,1572.2017348571237,899.9882722503844,2509.572303320194,1099.985666083759,49998.696925198616,42215524.39520747,1323.6669618185267,999.9869691670826,39998.95754016162,26127254.344826397,163993588.91374165,1
5.370378800202161,7.075850962053093,277.1678679062474,1120.858205808034,105175.12609309504,463075.6057118189,50272046.56004491,17695386.647157207,81689927.03226998,1457.108753900914,899.9365184106022,2038.5210184249104,824.9418085430943,49992.94673883335,37499365.831576325,1308.2566835806333,999.9294649006356,39994.35739105732,34571238.197425246,223952603.7564973,1
4.590381000190973,10.238801528248889,470.8505303804742,711.6322795914346,104919.71913227334,366327.0349211993,43942990.48792791,19760973.356392585,64468135.32130398,1531.122906727696,949.9211502963644,1994.531185705502,1149.90455035876,49991.70037563907,33757472.91999882,1398.863476967043,1099.908700343123,49991.70037564483,22942529.307236448,150962404.2619204,1
6.341467400081456,6.307688343471765,188.6477469997617,529.3600909254193,50481.49466789999,259018.31871864677,25857896.392493807,9894115.159197476,46022473.72081194,970.46503995495,499.8843012201531,1664.9569635010682,699.8380217081744,29986.117752755297,24315584.350896105,890.2351305552746,599.8611614641704,29986.11775276041,16254382.181864774,85940313.24308829,1
4.380394199863076,3.8809292553011305,422.857568405253,2043.648714107512,230981.29504786016,400291.1047801395,66992757.62959139,40712169.64460557,74399959.72576149,2878.5288112848534,1999.820016261085,2958.2097791891865,3999.640032522081,104981.1025577556,38192303.67771488,1653.4226205872635,1449.8695117892544,79985.60194876551,20566811.961857054,94974354.6252147,1
6.633364100009203,5.125604367164593,243.74486419226696,1339.8155313995956,121237.30892880916,534464.2970041634,62252386.665300265,23484657.895999484,92228174.27763095,1783.7103197732777,699.644996117961,2759.54894408012,1099.4421367568468,49949.29801968383,47087980.33553118,1584.302498808171,999.4928515971314,59939.15762361928,40154682.6254352,191708030.64179155,1
