relative_NCA,jerk_std_dev,velocity_y_median,"x__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.2","x__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.2","x__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.0",x__mean_change,"x__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.0",x__time_reversal_asymmetry_statistic__lag_1,x__time_reversal_asymmetry_statistic__lag_2,y__minimum,"y__fft_coefficient__attr_""real""__coeff_0",y__lempel_ziv_complexity__bins_100,x__lempel_ziv_complexity__bins_100,y__mean,x__sample_entropy,y__fourier_entropy__bins_100,"y__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""mean""","y__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""mean""",x__first_location_of_maximum,has_parkinson
13.320350688835342,27480376.498229407,849.9928127962623,0.9117647058823528,0.9014925373134328,0.990498812351544,0.9976525821596244,0.9976525821596244,2056429.1223529407,4129793.182033097,344.0,171814.0,0.3208430913348946,0.3255269320843091,402.37470725995314,0.0202500791498061,0.8098335357420149,421.8533333333333,424.4208245243129,0.4824355971896955,0
12.44794012126126,10758551.33071835,549.9914876910602,0.2668711656441718,0.2006269592476489,0.6608478802992519,0.7058823529411765,0.7058823529411765,1217823.5552825553,2445002.345679012,350.0,170391.99999999997,0.295843520782396,0.293398533007335,416.6063569682152,0.017797387725708,0.6980025788106357,408.0715555555555,406.4724738675958,0.3300733496332518,0
8.522229980977581,44363995.68332014,499.97082555069017,0.688953488372093,0.688953488372093,0.7638888888888888,0.7638888888888888,0.7638888888888888,1788198.5777262182,3542324.68997669,387.0,189221.00000000003,0.279445727482679,0.279445727482679,437.0,0.0313004638731184,0.5991094303708836,479.8297777777778,484.2990909090909,0.7782909930715936,0
7.12684558576097,120530330.01687863,850.0076200996275,0.0448521916411824,0.0418794688457609,0.253955037468776,0.256026600166251,0.256026600166251,573073.299500832,1118422.2683333333,146.0,500623.0,0.1553156146179402,0.1594684385382059,415.7998338870432,0.0087753961531062,0.4228025624218362,523.6511384615385,525.693659395746,0.7981727574750831,0
10.79997524361904,39205394.757930286,699.9080730461028,0.8743961352657005,0.8673218673218673,1.0865603644646924,1.0896860986547086,1.0896860986547086,3044123.7955056177,6089277.753950339,390.0,195907.0,0.3221476510067114,0.3020134228187919,438.27069351230426,0.0403384112501113,0.7133418344224681,461.1595555555556,462.98541062801934,0.7069351230425056,0
12.389677664460642,35677706.09562196,900.0215846254652,0.4722222222222222,0.5808080808080808,1.3214285714285714,1.1851851851851851,1.1851851851851851,2863941.31598513,5731475.985018726,320.0,109044.0,0.3542435424354243,0.3468634686346863,402.3763837638376,0.0294491315133651,0.9958342897848994,395.2980952380952,393.3081280788177,0.2509225092250922,0
8.284209614182659,74624539.48277853,900.0202016551275,1.064406779661017,0.8247011952191236,0.737410071942446,0.968944099378882,0.968944099378882,3185472.143302181,6374535.047021943,326.0,126252.0,0.3436532507739938,0.3436532507739938,390.8730650154799,0.0621753040089619,0.5904604555137437,410.6772670807453,411.3338680926916,0.9411764705882352,0
12.507956721709014,39774235.291544594,689.5011142842012,1.008695652173913,1.0059171597633136,1.1268292682926828,1.1270983213429258,1.1270983213429258,3214519.423076923,6107130.707729469,385.0,174235.0,0.3397129186602871,0.3397129186602871,416.8301435406698,0.0434784064033127,1.4161806988532724,428.1083456790124,431.58815060908086,0.7272727272727273,0
9.897455693199833,192465653.36268735,849.8682618191401,0.2301790281329923,0.4192439862542955,0.7237851662404092,-0.4552845528455284,-0.4552845528455284,-1716156.0488798372,-3444655.370143149,315.0,209015.0,0.2515212981744422,0.2494929006085192,423.9655172413793,0.0214477334774169,0.9394975870563576,434.7069090909091,435.92847058823526,0.0,0
14.06864663987878,23489000.356954776,749.7949175117104,1.1122112211221122,1.1122112211221122,1.5488126649076517,1.5488126649076517,1.5488126649076517,5433615.386243386,10797729.236702127,307.0,135530.0,0.3394736842105263,0.3473684210526316,356.6578947368421,0.0215936681493644,1.934983192234528,371.415,374.2736842105263,0.5736842105263158,0
