"x__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.2",x__time_reversal_asymmetry_statistic__lag_1,x__time_reversal_asymmetry_statistic__lag_2,x__time_reversal_asymmetry_statistic__lag_3,"x__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.2",x__mean_change,"x__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.0","x__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.0","x__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""min""","x__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""min""","x__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""min""","x__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""mean""","x__linear_trend__attr_""slope""","x__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""mean""","x__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""max""","x__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""mean""","x__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""max""","x__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.0",y__mean_abs_change,"y__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0",data_group
0.9117647058823528,2056429.1223529407,4129793.182033097,6216738.087885986,0.9014925373134328,0.9976525821596244,0.9976525821596244,0.990498812351544,12.032165508909696,61.71666666666667,5.913080805698382,5.77628001320817,1.1667139345957775,11.552144367260649,5.644351148639087,54.362,10.967834491090304,0.990498812351544,1.8497652582159625,1.8497652582159625,1
0.2668711656441718,1217823.5552825553,2445002.345679012,3682939.007444169,0.2006269592476489,0.7058823529411765,0.7058823529411765,0.6608478802992519,5.336759581881533,29.48333333333333,2.5499940139963653,2.4272831162046566,0.4875428399041649,4.85315331010453,2.3118163711757607,20.45,4.471080139372822,0.6608478802992519,1.343137254901961,1.343137254901961,1
0.688953488372093,1788198.5777262182,3542324.68997669,5249158.449648712,0.688953488372093,0.7638888888888888,0.7638888888888888,0.7638888888888888,8.495419309372798,42.13333333333333,4.228548516439454,4.163260917110155,0.8364840199657304,8.230570824524314,4.111103010862433,40.375,8.041155743481324,0.8947368421052632,1.0162037037037035,1.0162037037037035,1
0.0448521916411824,573073.299500832,1118422.2683333333,1655189.314691152,0.0418794688457609,0.256026600166251,0.256026600166251,0.253955037468776,0.4385787833626879,2.0038461538461547,0.2350776722334625,0.242885017660574,0.0486783207405178,0.4811482183985909,0.2485228558691403,2.1971846153846157,0.4943029399810323,0.253955037468776,1.2718204488778055,1.2718204488778055,1
0.8743961352657005,3044123.7955056177,6089277.753950339,9153723.120181406,0.8673218673218673,1.0896860986547086,1.0896860986547086,1.0865603644646924,11.324901185770752,61.13333333333334,5.6079022101494,5.556346874099684,1.117592620459265,11.112635046113306,5.505066469111412,55.61366666666667,10.933465085638998,1.2686567164179106,1.751121076233184,1.751121076233184,1
0.4722222222222222,2863941.31598513,5731475.985018726,8547215.588679245,0.5808080808080808,1.1851851851851851,1.1851851851851851,1.3214285714285714,10.436507936507931,74.08571428571429,4.851948051948052,4.126089466089465,0.8463865373947859,8.003940886699505,3.4987734487734485,35.370285714285714,5.706622879036672,2.09375,2.6666666666666665,2.6666666666666665,1
1.064406779661017,3185472.143302181,6374535.047021943,9846302.19873817,0.8247011952191236,0.968944099378882,0.968944099378882,0.737410071942446,10.27139037433155,49.07142857142857,5.072159090909091,5.061882284382285,1.0097611889912337,10.17494429590018,5.082692307692308,49.498633540372666,10.03475935828877,0.680952380952381,1.9906832298136643,1.9906832298136643,1
1.008695652173913,3214519.423076923,6107130.707729469,8853417.252427185,1.0059171597633136,1.1270983213429258,1.1270983213429258,1.1268292682926828,13.467628231099589,69.45,6.706337956869495,6.580933481826465,1.3275877522280175,13.151719876833322,6.492244608686847,58.84285185185185,12.832347459687222,1.5066225165562914,2.002398081534772,2.002398081534772,1
0.2301790281329923,-1716156.0488798372,-3444655.370143149,-5189759.457905544,0.4192439862542955,-0.4552845528455284,-0.4552845528455284,0.7237851662404092,-0.5610564225690277,19.43636363636364,-0.6526654298082868,-0.791690785405071,-0.1603510668065266,-1.5320240096038418,-1.060061842918986,-7.597090909090911,-2.325234093637455,0.9016393442622952,1.9369918699186992,1.9369918699186992,1
1.1122112211221122,5433615.386243386,10797729.236702127,16229100.94117647,1.1122112211221122,1.5488126649076517,1.5488126649076517,1.5488126649076517,15.57686836634205,84.28571428571429,7.557566643882435,7.3197457279562546,1.4639409224659303,14.6373454426086,7.09902939166097,68.19309523809524,13.945070576649522,1.5488126649076517,2.023746701846965,2.023746701846965,1
0.9543010752688172,2251259.27154047,4564919.952755906,6925747.585751979,0.8338028169014085,1.0182291666666667,1.0182291666666667,0.904632152588556,12.45,65.85714285714286,6.256769546243229,6.222992796677008,1.2445671556422853,12.279352226720649,6.187260108312739,59.78547619047619,12.202226720647776,1.2271062271062272,1.3515625,1.3515625,1
1.2079646017699115,2941437.6890459363,5870263.387900356,8810171.164874552,1.5229885057471264,1.25,1.25,1.4956896551724137,15.479802955665027,85.45714285714286,7.799520352605652,7.538073632356752,1.5075378291093633,14.815073891625616,7.339382940108893,71.46571428571428,13.929064039408868,1.4023668639053255,2.313380281690141,2.313380281690141,1
0.5567010309278351,2047279.37236534,4221787.581176471,6520274.21749409,0.5567010309278351,0.7523364485981309,0.7523364485981309,0.7523364485981309,8.524916943521594,48.11666666666667,4.171102410491061,4.077024387942829,0.8174122986337722,8.155043793415885,3.977763102033116,38.69066666666667,7.808517064331017,0.966542750929368,1.4018691588785046,1.4018691588785046,1
0.7121212121212122,1536232.3139158576,3044817.055374593,4553764.485245902,0.875,0.6935483870967742,0.6935483870967742,0.825925925925926,9.349156891495602,57.67857142857142,4.263584869431643,3.773070276497697,0.7705081662451227,7.3498350439882705,3.484206989247312,31.534285714285705,6.524926686217009,0.825925925925926,2.596774193548387,2.596774193548387,1
0.5212355212355212,1068248.5529801324,2150686.493333333,3247577.38590604,0.5469387755102041,0.4917491749174917,0.4917491749174917,0.5121107266435986,7.3959677419354835,34.107142857142854,3.674775251189847,3.631898466419884,0.7282013770833511,7.169314516129033,3.6006874669487043,32.275,7.0375,0.4504950495049505,1.4290429042904291,1.4290429042904291,1
0.9429735234215886,3145569.839041096,6245567.285223368,9340862.829310345,0.8703241895261845,0.9982905982905984,0.9982905982905984,0.9494949494949496,10.227060198714202,50.62587412587413,5.061672126477711,5.04222935588838,1.0098567471255575,10.084301578024547,5.015842582143679,50.2644055944056,10.08936294564582,0.800561797752809,1.6495726495726497,1.6495726495726497,1
0.6134751773049646,1895672.6054216868,3812424.384848485,5711329.765243903,0.6853932584269663,0.8078078078078078,0.8078078078078078,0.8773584905660378,10.39022154316272,61.64285714285714,5.070476494532684,4.811501316944688,0.966081552103538,9.43922077922078,4.551001676111421,45.56285714285713,8.561344537815128,1.2115384615384617,2.1381381381381384,2.1381381381381384,1
1.2347417840375587,3423007.859375,6961617.377952756,10626852.222222222,1.2621359223300972,1.2373540856031129,1.2373540856031129,1.26,16.245811965811967,74.42857142857143,8.112311107316657,7.975744898830358,1.6065713579965684,15.94854700854701,7.837787074191072,68.11828571428572,15.159316239316238,1.304878048780488,1.9143968871595327,1.9143968871595327,1
0.8071748878923767,2679096.3097014925,5331389.82330827,7924271.515151516,0.9857142857142858,1.0148698884758365,1.0148698884758365,1.171875,13.867521367521364,75.77142857142857,6.427024966647608,5.992246998284736,1.198309076027563,11.993894993894992,5.706384600724223,53.32171428571428,11.069597069597071,1.559748427672956,2.8104089219330857,2.8104089219330857,1
0.8579545454545454,4143729.1441860464,8378821.248826291,12676704.800947867,0.8579545454545454,1.4537037037037035,1.4537037037037035,1.4537037037037035,14.797289666854882,79.4,7.287103594080338,7.102931642001409,1.4403552286061905,14.203557312252968,6.909513742071882,60.57000000000001,13.38057594579334,1.4765625,1.8194444444444444,1.8194444444444444,1
0.5954545454545455,2365770.949458484,4730501.410909091,7073301.608058608,0.7692307692307693,0.8741007194244604,0.8741007194244604,1.0355731225296445,11.576081007115487,70.42857142857143,5.55850991114149,5.171831852358167,1.0380239587132136,10.354871373836891,4.798222829801777,47.5697142857143,9.111658456486044,1.4545454545454546,2.41726618705036,2.41726618705036,1
1.2307692307692308,3158521.163636364,6757629.811926605,10907074.060185185,1.272222222222222,1.0407239819004526,1.0407239819004526,1.0730593607305936,17.25592885375494,89.10000000000001,8.711330698287222,8.380632411067193,1.7063622070216635,16.27460474308301,8.115415019762848,72.61400000000002,15.00296442687747,1.0730593607305936,1.8823529411764703,1.8823529411764703,1
1.0551724137931036,3444899.5152439023,6739199.3742331285,10040749.845679011,1.0551724137931036,1.209726443768997,1.209726443768997,1.209726443768997,13.86196524064171,71.21428571428571,6.8115019309049165,6.614261559336187,1.3228489451025929,13.235461229946525,6.4953136415823,64.09928571428571,12.973262032085564,1.0731707317073171,1.975683890577508,1.975683890577508,1
0.5880281690140845,1738360.154494382,3449303.014124294,5122917.392045454,0.63671875,0.6974789915966386,0.6974789915966386,0.7446808510638298,8.403346203346203,48.30952380952381,4.030307415267863,3.672036786931636,0.7405035059883806,7.343371943371943,3.324329538877098,31.145714285714284,6.156885456885457,0.7446808510638298,2.07843137254902,2.07843137254902,1
0.820040899795501,2335464.312913907,4677004.566445183,7022345.496666667,0.7253668763102725,0.8512396694214877,0.8512396694214877,0.7757166947723441,10.39524061343205,51.72527472527473,5.177515770551283,5.143586201882883,1.0364498303956498,10.287519830777368,5.098955459138658,47.73901098901099,10.123320994182972,1.193717277486911,1.3867768595041323,1.3867768595041323,1
0.6205250596658711,1902053.2940038685,3806580.4660194176,5724979.356725146,0.6216867469879518,0.7432432432432432,0.7432432432432432,0.745136186770428,9.648809015623664,48.20909090909091,4.776288274831964,4.749629787688041,0.9508351201992818,9.50082813967387,4.690157900352075,46.07436363636364,9.288610945103732,0.6740331491712708,1.583011583011583,1.583011583011583,1
