jerk_mean,x__mean_change,x__time_reversal_asymmetry_statistic__lag_1,x__time_reversal_asymmetry_statistic__lag_2,y__abs_energy,y__lempel_ziv_complexity__bins_100,"y__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""min""",y__c3__lag_1,"y__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""","x__cwt_coefficients__coeff_14__w_20__widths_(2, 5, 10, 20)",data_group
64860096.77831306,1.7375886524822697,3892142.572953737,7847300.702508961,43246424.0,0.3568904593639576,271.42857142857144,60794339.58718861,344.6914700544465,705.3844622394266,1
49896507.57006113,3.2366412213740463,8116610.930769231,16126200.8359375,16640597.0,0.42424242424242425,156.16666666666669,46415491.85384616,319.50264550264546,1403.1640888953036,1
70239340.70803308,1.8160535117056853,3788869.775167785,7735020.9459459465,42856277.0,0.3633333333333333,326.7142857142857,54505024.27181208,396.96338797814207,507.41033465904604,1
51395142.5665819,0.3950338600451467,632880.0259887006,1283956.1234428086,192691902.0,0.1837655016910936,371.91812865497076,102938906.7355932,399.32515221894414,604.8502917305882,1
51389363.058501504,1.035598705501618,1841848.5876623376,3711493.967320262,48345780.0,0.3387096774193548,326.57142857142867,62151186.78896104,361.3241167434716,963.2452263206152,1
73287957.79408918,0.5859766277128547,997347.9548494985,1980120.4345637586,108277358.0,0.2333333333333333,388.2820512820513,77299151.77926421,436.2086776859504,1149.7328152641433,1
63277099.82578283,1.4791666666666667,3342111.156794425,6832612.336842107,46512354.0,0.3667820069204152,307.7142857142857,65091403.09756097,386.23202805376974,728.6749210509894,1
50446240.03248768,1.0423976608187135,2604458.7745241583,5231952.064610867,103344225.0,0.2598540145985401,336.62857142857143,59072302.23279648,373.7860996509045,854.8828921625204,1
61679413.88153966,1.5703971119133573,2971737.9673913037,6057132.854014599,42869165.0,0.341726618705036,293.3333333333333,60970683.96376812,386.4492481203008,773.9550301964338,1
74680016.89399241,0.7765793528505393,1607272.737654321,3209268.16873065,121556043.0,0.20307692307692307,375.0,81783919.74382716,394.425601879037,1165.2122888589547,1
28493029.55410826,0.7401812688821753,603092.2303030303,1211019.4451219512,25923258.0,0.3102409638554217,232.67857142857144,22003798.772727273,274.90298507462694,543.6235596948638,1
23944316.59760577,0.8835078534031413,2543468.10484928,5115405.0709592635,79761365.0,0.2784313725490196,310.79411764705884,34303971.94233289,351.0084882437823,870.5129855362842,1
57093059.44952444,0.29,672702.0200668896,1382994.164983165,40221480.0,0.2956810631229236,287.7142857142857,49403812.47491639,343.958223162348,930.6647985194487,1
17436393.42499086,1.6218181818181818,4414494.890510948,8811171.44117647,44988351.0,0.39130434782608703,355.42857142857144,65965951.61313868,383.7556390977443,1061.1025520454627,1
16323163.395590674,1.2054794520547945,4335108.809803922,8628121.057086615,74633802.0,0.33984375,292.3636363636364,56050454.72941177,343.9275578790142,1224.2171473821202,1
54552800.22877028,0.7613168724279835,1782170.8966942148,3818532.1333333324,28879138.0,0.3729508196721312,269.4,41226383.62396694,313.0122448979592,1021.5039565363907,1
9057706.902236767,1.9510204081632652,4207473.0655737715,8436939.107438017,36632240.0,0.4349593495934959,308.8,57727122.54098361,386.5905882352942,812.9985130735656,1
33059453.023286253,1.1100917431192658,3009991.128676471,5991673.509225093,87756710.0,0.3058608058608059,395.72727272727275,65359836.193014696,425.9695331695332,1096.0762918264547,1
35893898.48789832,1.0632054176072234,3095538.9253393663,6221200.277272727,69735631.0,0.33783783783783783,360.8222222222222,62563795.15837104,408.1116104868914,1268.3301379170787,1
49545084.69622849,1.1836734693877549,3323794.5316973417,6617476.3326488715,75242746.0,0.3014256619144603,309.9090909090909,60672700.75869121,377.7020202020202,1278.3730141331434,1
13996675.781696305,1.7326203208556152,4029553.258064517,7997984.320652174,22066055.0,0.4361702127659575,263.3,40534535.76881721,312.0607287449393,992.6581978746358,1
8921682.558274865,2.333333333333333,5647680.221590909,11324481.718390806,27321829.0,0.4606741573033708,372.3,60311116.99431818,405.8858858858858,1152.9359767140058,1
33277551.35429745,0.10817307692307693,370134.4265060241,732089.3704600484,52171124.0,0.3381294964028777,295.37777777777774,44892438.62168675,305.69775910364143,1715.0832266445868,1
39372481.70121565,1.1952789699570816,3289897.0752688167,6590373.8142548585,71973343.0,0.29764453961456105,383.6,61253424.78924731,420.4064949608063,1210.0482942041147,1
17726285.109582346,1.6017316017316017,5445882.6695652185,11079079.236842103,30174551.0,0.3922413793103448,333.8,47187539.23913044,375.7287234042552,1396.8891427160038,1
24903993.38295623,1.1234256926952142,3055377.464646465,6023426.507614212,54470013.0,0.35678391959798994,358.75,50926966.9469697,393.85,1307.1309370594279,1
6776460.214606848,1.756476683937824,6067992.630208332,12403281.189473685,26759843.0,0.4587628865979381,343.2,51357056.80729166,367.4192307692308,1293.3832061649446,1
40335202.58988906,0.7130434782608696,1789481.3886462885,3956297.330396476,34280163.0,0.3939393939393939,311.6,57616822.7510917,354.17553191489367,1209.617551595446,1
36053229.10316758,0.5166666666666667,885166.0111420612,1716658.2577030812,56498631.0,0.3407202216066482,327.1666666666667,62244692.08635098,388.3802295446131,958.4606845322284,1
26293817.74379266,1.0978886756238004,3364963.398076923,6751896.027027028,89082761.0,0.3218390804597701,400.4090909090909,70936723.89615385,432.0720575022462,1100.1146953576276,1
46343882.76289102,0.6150793650793651,1586835.486055777,3521264.4618473896,39083614.0,0.3557312252964427,326.7142857142857,61186056.76892429,372.76847662141785,1197.3508270965986,1
12989735.335041488,1.6933962264150944,4209888.327014218,8624412.33492823,36297396.0,0.4178403755868544,360.2,70560919.77725118,401.5369978858351,1005.7120640824998,1
29896663.59860615,0.8364779874213837,2220758.2460567825,4537909.888888889,49130396.0,0.33542319749216304,360.3571428571428,61122721.36908517,418.90432692307695,1328.048651980073,1
44785448.71408662,0.5528455284552846,1325166.0040816327,2880393.917695473,36955099.0,0.3522267206477733,313.6,58308752.39591837,360.8,1173.2879634832534,1
18845102.084606797,1.3193717277486912,3890046.225721785,7818972.730870713,49693911.0,0.34464751958224543,357.66666666666674,47340879.9160105,393.046953046953,950.5735217137168,1
35239327.26496679,1.053211009174312,4086418.683823529,8116667.27306273,73421703.0,0.32783882783882784,342.1363636363636,50240169.12316176,393.9174447174447,1587.540823337149,1
6740094.540208885,1.8979591836734693,4541938.758974358,9170632.238341967,28129153.0,0.4720812182741117,348.7,54204219.66153846,375.17804878048776,1015.5653960401204,1
36942477.64607072,1.2217194570135748,3608798.759637188,7244525.041002277,66867569.0,0.3250564334085779,363.95555555555563,59171898.39455783,402.3520599250936,1000.0873286107907,1
30163823.98488741,0.9178571428571428,2533482.103942652,5096079.357400722,41993579.0,0.3451957295373665,353.19047619047615,58054407.2437276,391.5547489413188,1526.0699329199026,1
43541567.95546977,0.5361702127659574,1465720.358974359,3362214.047413793,37762928.0,0.3771186440677966,325.6,64411656.33760684,373.56972789115645,1312.2407510108585,1
19247333.834176887,1.5769230769230769,3937974.376811594,7867896.429268292,32907682.0,0.4497607655502393,381.2,62641272.85024155,398.9258028792912,1294.8539666003728,1
44928643.53038649,0.5469387755102041,1713630.8934426229,3931910.0950413225,34923833.0,0.3414634146341464,313.4,53776597.54918033,357.0023529411765,1427.7461023633796,1
34656422.99861067,0.906318082788671,3504413.947598253,7046939.375,62621890.0,0.33260869565217394,334.54545454545456,50702165.24017467,383.429873772791,1474.7226739920407,1
42216539.85314079,0.6046511627906976,1661957.9922178988,3731202.0,34776995.0,0.3667953667953668,312.7619047619048,49569871.56031129,353.0653120464441,1234.7021703580028,1
54585002.49582776,1.3754266211604096,4014156.1678082193,7987135.868965518,40893793.0,0.2959183673469388,328.90476190476187,52518059.77739726,402.5,1550.1003481727732,1
14241986.463482065,1.7064220183486238,4611266.635944701,9307875.720930232,28451319.0,0.3789954337899543,341.4000000000001,46864942.82949309,361.7363636363637,923.100476614075,1
16423662.503825288,0.755,1965837.0025062656,3936405.3476070534,55637223.0,0.3216957605985037,345.7555555555556,51934751.16290727,373.18247515808486,1454.8635811726667,1
49024955.414213,0.3794466403162055,1173122.3412698412,2785940.104,32622305.0,0.3503937007874016,306.4761904761905,46341053.07142858,339.32579185520365,1330.926604426456,1
31588920.268697746,1.1180124223602483,2788054.143302181,5455767.567398119,45834519.0,0.3622291021671827,347.53571428571433,53783911.30529595,392.8727272727273,1334.7872108860815,1
16565867.206867134,1.1940298507462686,3260707.887218045,7099424.557251909,17323486.0,0.5851851851851851,313.1666666666667,46475209.93984962,362.29365079365084,1396.4711250800242,1
51971695.29420163,0.2528473804100228,531753.9851767389,1117923.9977142857,143336793.0,0.17178612059158135,401.22807017543863,66309825.94868871,426.5945685670262,1115.4529182283268,1
24952164.857478946,0.5478260869565217,497058.2238372093,980097.2865497076,17477729.0,0.3294797687861272,188.32142857142856,11646892.162790695,244.3557344064386,817.0775320248096,1
28095516.485045593,0.5126353790613718,465350.9420289855,903984.1788321169,44652497.0,0.31654676258992803,322.1904761904761,64699115.42028985,357.656015037594,883.4617450642885,1
20548953.965055134,0.5761421319796954,871521.2951653944,1726930.2378516626,52359375.0,0.3088607594936709,336.0,48461458.07888041,351.69177215189865,1075.1991257954044,1
19592719.246324368,0.6810344827586207,683734.7878787878,1365376.9519650654,30298036.0,0.3433476394849785,322.8,47138260.74025974,328.8936170212766,890.981932414216,1
36105084.41801351,0.3887147335423197,749817.1698113206,1654561.1392405063,46853291.0,0.371875,238.75,56870279.55974842,314.27692307692314,881.3896916592691,1
17646641.940654393,0.9467455621301776,1226651.7380952379,2339272.493975904,17508439.0,0.4058823529411765,273.7,33335634.41666667,310.99495798319333,924.9554871198607,1
36326727.84028363,0.3042168674698795,690447.4652567976,1594505.4498480244,34249494.0,0.3783783783783784,178.5357142857143,33532346.91238671,274.6949078138718,976.9131665512613,1
22115845.145122148,0.5448504983388704,864844.1266666667,1800545.855704698,22144628.0,0.34105960264900664,186.9642857142857,20537596.223333333,222.37334743521947,1101.7819615236126,1
28047021.81509916,0.3275,779239.2105263157,1807487.5667506296,38934021.0,0.3491271820448878,150.64444444444442,31489048.04010025,229.04486600421558,1094.9299152112862,1
26744570.062290885,0.5776173285198556,975108.572463768,2024768.9598540147,17858863.0,0.3597122302158273,207.6190476190476,16503062.989130436,247.7067669172932,1180.8657707523205,1
17425455.294572793,0.5419664268585132,1049973.8846153843,2133996.6811594204,19033656.0,0.32057416267942584,163.93333333333334,9842965.192307692,183.07647058823528,1157.9968840822376,1
44164342.89954527,0.32448377581120946,636919.4674556213,1374989.1636904762,22391008.0,0.3705882352941177,99.2857142857143,17323137.02366864,192.7749360613811,989.0835717821242,1
29288761.5584346,0.4555256064690027,708166.0918918919,1466320.7717391304,24281276.0,0.30376344086021506,172.58333333333337,16861707.381081082,234.87087719298245,1034.9046074591452,1
34550428.672039285,0.268361581920904,681714.104815864,1598663.43019943,23345206.0,0.3746478873239437,108.16666666666669,17302510.824362606,206.3967136150235,1164.1737084768354,1
27361173.63706351,0.6204724409448819,964920.9369085174,1904248.5965189876,49619766.0,0.2751572327044025,229.8021978021978,22147339.933753945,268.0018168604651,1072.8583678787145,1
23673560.8866704,0.9362745098039216,1379897.4532019706,2910319.2189054727,12328650.0,0.3560975609756097,193.4,14811174.009852218,224.97212543554008,927.7985954529668,1
30592038.849226426,0.8429752066115702,981676.8381742737,2013332.2887029292,19322299.0,0.34567901234567894,238.6,22545408.593360994,272.2661224489796,848.2716135549907,1
31976402.73104863,0.8647540983606558,1262237.958847737,2629725.286307054,13397970.0,0.3183673469387755,181.2,12883424.683127573,213.5959183673469,871.3174004822513,1
41685628.677484624,0.22900763358778625,460143.48979591846,990003.3076923076,32032992.0,0.3553299492385787,171.83333333333331,23523926.387755103,245.429746835443,1019.7023190717064,1
28431989.93293553,0.4716636197440585,668331.7747252748,1349610.1985294118,41110112.0,0.27007299270072993,218.22727272727275,20783792.84798535,254.53611793611796,944.450380337354,1
28280497.61306569,1.0677419354838709,1252883.6407766992,2478667.661237785,29990750.0,0.3697749196141479,291.89285714285717,30163999.82200647,332.33134920634916,675.5601856345428,1
23980379.469774794,0.2775800711743772,273807.90357142856,560420.1690647482,29538024.0,0.30851063829787234,236.952380952381,34537985.77142857,276.26013309134913,888.8762373642421,1
20672181.66956769,0.8423076923076923,894924.6756756756,1825392.9105058368,24224933.0,0.3946360153256705,204.33333333333331,28502497.67953668,292.8301886792453,786.1238625175423,1
23675975.359476745,0.6190476190476191,718773.6217391305,1382562.7719298243,18209729.0,0.3448275862068966,229.6,22250527.465217397,265.6329787234042,979.7195011012018,1
37044362.01901866,0.09047619047619047,131300.86873508352,260482.6211031175,46343738.0,0.334916864608076,211.53333333333336,37111098.410501204,290.0588235294117,1125.4231740917323,1
33435600.03130111,0.4987714987714988,581313.0320197046,1161888.0222772278,54273593.0,0.2965686274509804,318.5333333333333,48692887.89901478,352.89773729062597,924.4012283762956,1
25599753.80070065,0.6190476190476191,843994.9308510638,1747162.7526881718,18382335.0,0.3578947368421053,260.8,30230345.574468084,297.72469635627533,967.9068898440756,1
30215615.08753993,0.48,566922.5835189311,1113093.8031319908,46286394.0,0.2682926829268293,277.9272727272727,33393920.31180401,342.22599139990444,978.3147279711608,1
37172290.5643018,0.2155844155844156,332506.18489583326,636802.3455497383,43169842.0,0.3626943005181347,212.5833333333333,37930299.40885416,300.9808503732554,1160.211973776293,1
30559120.711262926,0.9189189189189191,1134955.9891304348,2337386.395604396,20423114.0,0.3870967741935484,288.1,36485818.18478261,316.0161943319838,947.9286138683046,1
26706335.390057594,0.4851258581235698,688732.7201834861,1387076.1935483871,45853940.0,0.2899543378995434,280.06666666666666,34203164.77752294,312.7254851889683,1019.5798911009626,1
29785156.136322845,0.72,783466.4821428572,1552735.036036036,22684145.0,0.3672566371681416,226.2,32209841.91517857,306.98242368177614,959.1011520066193,1
26169784.430118665,0.6702127659574468,862337.3198294244,1730584.9186295504,47044082.0,0.3630573248407643,250.38181818181815,31965303.95095949,299.2703947368421,849.9615374998513,1
22688995.311420754,0.5294117647058824,716538.6438679246,1442961.727488152,48314753.0,0.3145539906103286,311.4444444444445,38314624.11792453,345.4218123496392,932.9151162608052,1
31641231.28772825,0.3524590163934426,453347.2298850575,913087.0560131795,75003870.0,0.2225859247135843,326.58241758241763,43092842.64203613,351.4565958562811,954.7852208141203,1
20382115.83113418,0.6938202247191011,859963.4676056338,1711488.5155807366,39627807.0,0.3641456582633053,306.8333333333333,37355118.10140845,356.17770167427705,960.8379521672553,1
38461436.25709112,0.34054054054054056,676928.7046070461,1431382.5286103543,48244795.0,0.3746630727762803,233.8333333333333,47415093.82926829,332.40771929824564,1254.8584525805422,1
36089955.368961535,0.8957528957528957,1467924.8294573643,2952485.453125,36768579.0,0.3615384615384615,335.6666666666667,53661201.600775205,396.4680696661829,1119.5550919867371,1
18799969.18292789,0.5130260521042084,728028.9718875502,1483837.598790323,68162176.0,0.302,339.4181818181818,50722091.77911647,369.2661386138614,905.2416903950972,1
17570694.767588887,0.2938053097345133,258331.97517730496,519517.8220640569,96560245.0,0.19081272084805653,430.1153846153846,71087341.08687943,450.91365369946607,762.5170470691883,1
17346947.882936552,1.244047619047619,2086603.1701492537,4188608.978978979,76115121.0,0.3620178041543027,391.75,108011811.2477612,420.6598465473146,914.7367275419487,1
15221359.239221886,1.8779342723004693,4283610.160377358,8602029.114285715,40680375.0,0.4205607476635514,402.8,83251706.75,426.0972515856237,1013.4280581815643,1
15650099.87938108,1.4875,3092703.7358490564,6213253.49044586,28022903.0,0.40993788819875776,393.3,72832450.6918239,415.2335115864527,1079.2256639944928,1
30355982.762245674,1.012605042016807,2083889.1434599159,4142618.408510638,48488404.0,0.3389121338912134,409.6,91433786.32489452,442.98639455782313,1288.1311189153978,1
16436247.731453056,0.8390092879256966,1930000.2453416146,3849960.49375,62407571.0,0.3302469135802469,399.25,84778957.7826087,426.07692307692315,1224.0569113346485,1
15107715.682567833,1.1931330472103003,3043918.974137931,6261857.165217391,41917961.0,0.4316239316239317,366.8,76106629.87931034,393.375,1173.2223621431915,1
27971782.18797792,1.2009132420091324,2666358.5,5327001.222222222,31177222.0,0.3727272727272728,332.2000000000001,53566771.74311927,343.55454545454546,1265.7628387520165,1
14639649.318868928,0.7870370370370371,1911103.3653250772,3866836.6230529593,55499248.0,0.2676923076923077,371.07142857142856,70654263.72136223,396.32307692307694,1307.0932078718856,1
27094864.611437995,0.8353808353808354,2183249.9802955664,4358066.571782178,81489587.0,0.3088235294117647,407.8444444444444,89479131.00738916,440.7854833970026,1292.0379439917626,1
11600662.92462691,1.182509505703422,3427231.217557252,6925138.376923078,47732033.0,0.3712121212121212,401.9523809523809,76991241.8091603,426.8029350104822,1311.8816017270692,1
20969516.555472825,0.7980392156862746,2124600.2475442044,4280943.248520711,92862446.0,0.3013698630136986,390.0,77835428.0,414.3924570575056,1171.266777485882,1
16772824.819325276,1.26953125,3367877.180392157,6850620.474308302,41916663.0,0.3735408560311284,346.9523809523809,66132788.54901961,371.0500725689405,1128.9108833168998,1
21268813.54314861,1.6357142857142857,3946615.201438849,8134447.182481753,21670743.0,0.4326241134751773,339.1666666666667,60489435.94964029,376.6827586206897,1347.9514548376605,1
14636538.73327623,1.248945147679325,3273284.11440678,6647869.021367521,39209500.0,0.407563025210084,359.0,67056652.54237288,380.70068027210885,1173.8380338592342,1
29093683.03358441,0.8484848484848485,2117706.631756757,4261527.180272109,54603935.0,0.30201342281879195,381.28571428571433,78987117.52702703,393.0885245901639,1384.5147631484022,1
16794096.961624958,0.7811550151975684,2074573.6463414638,4198994.3742331285,59276057.0,0.29393939393939394,387.75,76243552.40548779,403.0583446404342,1264.6045026856452,1
28515103.466458887,0.8184210526315789,2264909.506596306,4560997.681697614,71291792.0,0.3123359580052493,407.25,81350872.67282322,423.4585414585415,1318.6222101170567,1
15426015.012457522,1.134453781512605,3119164.2827004218,6356937.106382979,41408418.0,0.4225941422594142,362.2,72287527.30801688,386.5170068027211,1307.3835622314245,1
23635222.176817365,0.859375,2052118.183246073,4078197.841269842,33555458.0,0.3730569948186528,368.4,72929075.71204188,405.72307692307686,1391.1152641461356,1
13610366.769357407,1.2037037037037035,3124167.0372670814,6363782.314465409,28119502.0,0.3558282208588957,391.2,71736912.98136646,399.2549019607843,1484.8619544150354,1
29245254.447054602,0.6865203761755486,1758874.1603773588,3572354.838607595,63515373.0,0.346875,372.53571428571433,88882571.3081761,413.7889423076923,1330.4502792080768,1
17716268.038926102,1.0192307692307692,2643272.864864865,5317164.416342412,42862494.0,0.3563218390804598,349.23809523809524,66714927.06177606,388.15094339622635,1381.4169456331026,1
30072567.28828776,0.88125,2497216.172413793,5085703.246056782,57070671.0,0.3177570093457944,396.3571428571428,75142793.42946708,426.8657342657343,1453.9950362958707,1
18788079.546645984,1.0550161812297734,2994498.5,5998091.973856209,52912734.0,0.3580645161290323,370.8928571428571,70624378.5909091,407.35483870967744,1239.2915756215045,1
25225293.92764012,0.9678571428571427,2302260.254480287,4648884.263537906,50605707.0,0.3274021352313167,401.1428571428572,76670309.92473118,428.0520266182698,1214.5060330175436,1
13282717.102173107,1.3029045643153527,3117605.433333333,6322111.033613445,41661008.0,0.4256198347107438,375.6,71608242.675,407.68897959183676,1155.3440272466096,1
35274095.22843548,0.7570977917981072,1978645.9873417718,3973474.0668789814,55215246.0,0.31446540880503143,399.75,72745752.23734178,426.4336538461538,1479.2323262109992,1
9749067.60140151,0.9255663430420712,2673226.0584415584,5250574.192810457,51178084.0,0.3709677419354839,371.3928571428572,67272341.96428572,386.9447004608295,1419.279481821517,1
24546576.14146601,0.8,2351730.6978021977,4740343.408839779,61326636.0,0.319672131147541,388.08333333333326,68686258.00824176,405.2518918918919,1380.70773724402,1
16446679.66260711,1.1164021164021165,3139006.9308510637,6502478.322580645,32220173.0,0.3842105263157895,374.0,69945150.09042554,391.79352226720647,1528.5628201410934,1
14169624.62144599,1.2015503875968991,3345329.66536965,6780107.992156862,43981617.0,0.3976833976833977,362.8095238095239,70207773.14396887,389.73076923076917,1245.5914472909562,1
14024535.328899262,0.7994791666666666,2097188.133159269,4216361.895013124,66900035.0,0.34545454545454546,375.5,72601375.85639687,394.7822177822177,1378.6901941147553,1
11448233.177299075,1.1071428571428572,2458216.2923076916,4967319.440414508,31225137.0,0.3350253807106599,375.7,63128932.78974359,385.7024390243903,1182.5725560176188,1
10108958.719825262,1.1766917293233083,2999723.996226415,6076995.262357415,41899954.0,0.39325842696629215,353.42857142857144,62381044.60377359,389.32390572390574,1218.5136021654089,1
14336290.094537444,0.9243243243243244,2411264.975609756,4793106.68119891,58883929.0,0.3207547169811321,373.41666666666674,63399472.85636856,402.4445614035088,1360.0778273855544,1
11375130.949587338,1.129496402877698,3074867.8628158844,6242197.6872727275,45748177.0,0.4050179211469534,361.71428571428567,66537831.51624549,389.657894736842,1233.6503721673598,1
10965702.896784343,0.9195979899497488,1945493.691919192,3954987.1938775512,28043893.0,0.36,344.8,52578700.37878788,356.91341463414636,1179.6108863043828,1
14101551.608314415,0.909297052154195,2474902.0772727267,4975810.621004567,66045545.0,0.3597285067873303,355.1111111111112,57897700.67954546,373.1243445692884,1122.6714294348833,1
16558034.63419642,0.9124293785310734,2303050.705382436,4573859.15954416,52785914.0,0.30985915492957744,358.5,57395846.91501416,373.55868544600935,1306.2177756836647,1
38267266.91536655,0.9032258064516128,1963416.2064777329,4062675.6408163277,28123590.0,0.2931726907630522,308.0,38279423.3805668,342.6094117647058,886.4328197421651,1
27057051.55506385,1.6371681415929205,2751769.6834319527,5530539.476190477,37292753.0,0.3323529411764706,310.57142857142856,36587154.02071006,350.5933503836317,372.3262182726049,1
36153259.39989774,1.551219512195122,2545582.9509803923,5207857.574257426,26604368.0,0.3640776699029126,327.6,46704632.12745098,353.35105204872644,536.1668937170598,1
26329255.940670285,1.1005025125628138,1636785.813131313,3299125.2295918367,23854448.0,0.375,282.9,41552325.75757576,303.13414634146335,970.9210224769728,1
42073320.37338347,1.1848341232227488,2069355.7523809525,4234049.298076923,22357776.0,0.3632075471698113,299.8,34440471.3,319.9027484143764,589.342934686025,1
36675730.49023569,1.6694915254237288,2832056.144680851,5724518.2789699575,15612010.0,0.3839662447257384,223.2,17040677.702127658,272.30102040816325,860.3802508595601,1
29660167.66830021,1.1892857142857145,1826879.1146953404,3677185.429602888,24902561.0,0.2918149466192171,260.04761904761904,26531267.49820789,297.4924379915305,835.1260664129165,1
40736919.872127205,0.9113924050632912,1461500.3305084743,2975688.213675213,23494234.0,0.3319327731092437,277.8,31237739.53813559,317.875,923.3025886241395,1
12745151.525721606,1.856031128404669,3764274.96484375,7508666.283464568,18021403.0,0.38372093023255816,245.6190476190476,18611139.3359375,283.23149492017416,739.9521741236156,1
35674702.51309739,1.375,1692458.7314285715,3426125.4219653183,15155745.0,0.3502824858757062,253.2,25159547.462857146,290.72822822822826,919.945717127982,1
14448676.654705675,1.7721518987341771,2929389.159235669,6092906.225806451,11850957.0,0.4025157232704403,240.5,20419473.503184713,260.71022727272725,648.3059904565441,1
25861495.542704385,1.3399014778325122,1907162.48019802,3878470.25,17130120.0,0.3382352941176471,267.0,24389662.836633664,291.5156794425087,883.1467511505687,1
11492000.73296508,2.016574585635359,3793428.1611111113,7700775.971910113,15134050.0,0.4120879120879121,265.8,23996445.1,276.3143669985775,711.7471223965792,1
23717570.25953813,1.1246882793017456,2121314.2775,4300681.974874372,35556444.0,0.3333333333333333,285.1777777777778,26559306.95,323.25925925925924,781.8149294924829,1
17231552.9973996,1.1265060240963856,2199454.890909091,4647040.858895705,14487138.0,0.3712574850299401,274.2,25588981.33939394,286.27899159663866,1049.118728490092,1
34164142.49072161,0.9813084112149532,1988481.6995305163,4048297.6777251195,18539777.0,0.3813953488372093,271.6,25409344.86384977,288.4492600422833,810.546696222185,1
35144349.473604,1.1167315175097277,1402720.6171875,2786586.5511811017,28639738.0,0.3488372093023256,276.80952380952385,37155557.26953125,317.0428156748912,875.2176218772639,1
23407049.03775707,0.6447368421052632,967630.6490066224,2032561.8053691275,11606065.0,0.35294117647058826,232.3,21033353.69536424,277.3729838709677,1074.387732303288,1
31971224.96459749,0.6666666666666666,842410.2829268294,1698301.857843137,42180630.0,0.27912621359223305,292.42222222222216,32856831.08048781,321.37091222030983,657.9851631443198,1
33464594.26234169,0.8181818181818182,1256130.252173913,2551145.8596491227,22400773.0,0.3232758620689655,280.2,30063163.530434784,308.9946808510638,1054.612253563026,1
23092309.25743656,0.6452991452991453,846571.9828326179,1780703.4545454546,23010214.0,0.3446808510638298,287.2,30731967.38197425,308.8324468085107,1001.3818691851061,1
22309460.179599386,1.12565445026178,1693970.3368421053,3582630.744680851,16583400.0,0.3802083333333333,260.1,25451511.39473684,291.4705128205128,830.5416050289112,1
30462726.08523692,0.8940092165898618,1856447.2546296297,3872274.878504673,24582676.0,0.3623853211009174,308.8,38002458.62037037,325.5,867.2392195496326,1
38623577.26180107,0.9414414414414416,1553473.1357466062,3062757.748858448,28710615.0,0.336322869955157,312.8,46348278.98642534,360.8685990338165,1308.5601222389791,1
34640852.43772493,1.1391304347826088,2560496.724890829,5224781.775330396,24639971.0,0.3809523809523809,303.2,35037485.938864626,322.375,872.7722760108078,1
23572332.16547495,0.7010309278350515,1062676.4041450778,2153882.083769633,23581063.0,0.3743589743589744,300.1,42259744.92746114,316.3833333333333,1131.099637361675,1
34000220.92698808,0.9358669833729216,1665246.8,3280848.411483254,51796624.0,0.2962085308056872,317.64444444444445,43219716.47857143,360.46757865937064,951.5016535099094,1
24520081.246306594,1.043859649122807,1458706.4933920703,2949302.84,20555410.0,0.3537117903930131,275.2,26986590.162995595,303.14893617021283,905.429273478147,1
28472058.84445279,1.0741935483870968,1698831.9579288026,3378227.446254072,29717264.0,0.3344051446945337,290.32142857142856,29623735.252427187,319.0545634920635,925.0204484943982,1
31736559.309778746,1.1052631578947372,2272259.300813008,4584339.266393444,27485473.0,0.3548387096774194,305.4000000000001,37037441.93902439,317.3341176470588,864.6853789344258,1
36558984.554312855,1.064724919093851,1699100.4155844157,3436802.6470588236,31657045.0,0.335483870967742,291.6071428571429,32786347.16233766,325.51612903225805,623.6055534238146,1
34450198.1214266,1.0045871559633028,1727101.2764976958,3628726.674418605,26789747.0,0.3561643835616438,326.0,42922668.07373272,341.89393939393943,795.9208776907493,1
24252326.76620141,1.326086956521739,1974547.1993769468,3925252.5987460804,30498670.0,0.34365325077399383,296.67857142857133,29116438.43302181,317.38741258741265,755.3333322729162,1
42491931.45485841,1.2056451612903225,1685208.7975708502,3399588.32244898,26020403.0,0.3413654618473896,306.4,34382654.89473684,352.08705882352933,832.6361507418287,1
32918500.14190455,1.3979328165374676,2767893.878238342,5550861.3359375,36488309.0,0.34536082474226804,290.75,29148246.61658031,327.93768257059395,882.9687313912486,1
47979995.12432503,1.2158590308370043,2227212.371681416,4501792.151785715,29044468.0,0.34210526315789475,322.2000000000001,45676156.80973452,340.5365402405181,703.4314114781586,1
29004019.48369525,1.1795665634674923,1977746.49378882,3963863.33125,33919731.0,0.3580246913580247,299.9642857142857,33931620.5310559,330.00559440559437,914.1325957953227,1
38313289.16103843,0.84375,1395201.6096866096,2861105.363896848,42247978.0,0.28895184135977336,323.0833333333333,41562083.75783476,356.96713615023475,856.7618448167896,1
41032523.11202705,1.4864864864864864,2452720.972826087,4823188.461538462,21224636.0,0.3387096774193548,309.6,38703817.95652174,343.2955465587045,1011.4386954210628,1
33175703.83367481,1.014018691588785,1899856.6713615025,3838774.033175355,25494097.0,0.3767441860465116,319.0,40991614.61032864,329.58245243128965,864.5981795475967,1
37872993.0331703,0.8584615384615385,950133.2172573188,1899039.162287481,87494507.0,0.27035330261136714,357.7714285714286,49735225.80123266,396.60756419153364,557.8376379004974,1
