"x__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.2",x__mean_change,x__time_reversal_asymmetry_statistic__lag_1,x__time_reversal_asymmetry_statistic__lag_2,y__abs_energy,y__lempel_ziv_complexity__bins_100,"y__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""min""",y__c3__lag_2,"y__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""","x__cwt_coefficients__coeff_11__w_20__widths_(2, 5, 10, 20)",data_group
0.6205250596658711,0.7432432432432432,1902053.2940038685,3806580.4660194176,88118519.0,0.2928709055876686,320.6363636363636,70585413.2776699,373.80989010989015,1089.2416007295308,1
0.4280821917808219,0.7168141592920354,1204133.7692307692,2377019.970238095,64580773.0,0.3147058823529412,367.96428571428567,83911116.65773809,441.0652173913044,1069.5329692962146,1
1.1240601503759398,1.1616766467065869,2345892.7657657657,4704553.13897281,57349725.0,0.3402985074626866,401.25,71193621.23867069,444.6931518876208,942.9965354195675,1
1.1615384615384616,1.43006993006993,4068933.0315789473,8198463.660777385,46202175.0,0.29965156794425085,368.2380952380952,64564533.23321555,398.12974868497946,1071.2195415909796,1
0.9458128078817734,0.9602510460251046,3078948.28721174,6172300.372631579,85969286.0,0.3068893528183716,390.6,76515801.32,441.1307989690722,1110.0748325563306,1
0.755,0.9637096774193548,2139640.8785425103,4314447.869387755,43728417.0,0.30522088353413657,384.8,73975093.81632653,434.69882352941187,1075.122018509814,1
1.1858638743455496,1.025052192066806,3517538.416317992,7155126.966386555,81334102.0,0.29791666666666666,383.5090909090909,70044187.99579832,425.3144329896907,1125.7612884575585,1
0.7844311377245509,1.1374407582938388,3075416.5904761907,6186015.567307693,37118334.0,0.41981132075471705,368.2,73284804.51923077,400.20084566596194,1240.243918103139,1
0.6751054852320675,0.7304964539007093,1830064.8113879003,3533940.8387096776,55783136.0,0.3250883392226148,334.95238095238096,88679566.31899641,430.52208106473086,1476.1226519346292,1
0.6883720930232559,0.7888888888888889,2326670.301115242,4654481.91011236,50124711.0,0.3357933579335793,362.8095238095239,79932949.44194756,437.86948051948053,1480.4285511489288,1
0.7038834951456311,0.7990867579908676,1891204.02293578,3597321.4305555555,32974734.0,0.3136363636363637,360.6,58621121.75925926,419.7090909090909,1274.5683428084315,1
1.1571428571428573,1.14540059347181,3173485.8125,6344262.853293412,54044039.0,0.33136094674556216,367.21428571428567,64169900.72754491,403.309462915601,1162.3067240479672,1
1.0535714285714286,1.2227488151658767,3567173.961904762,7443341.254807693,39006337.0,0.2971698113207547,391.4,79053284.01923077,424.7748414376321,1037.1949021768366,1
0.8333333333333334,0.8674242424242424,3159655.0360531313,6433365.4704761915,90293910.0,0.32325141776937616,381.3636363636364,71021780.96,423.8118497619468,1174.7643088029288,1
1.4770114942528736,1.4018264840182648,3660593.4724770635,7613494.305555556,36500049.0,0.3409090909090909,376.2,67726813.875,412.21515151515155,997.7300347849457,1
0.025974025974025976,0.184053651266766,30652.14839671886,61435.99775952202,13636493.0,0.10424422933730454,56.5026455026455,1091767.8349514564,66.94473358116481,48.17528188413522,1
0.5561357702349871,0.5905707196029777,305517.9465838509,612357.1506849314,8377400.0,0.1883519206939281,87.09803921568627,1121705.99875467,109.98613951374688,259.2108249390061,1
0.5192307692307693,0.5744308231173381,212324.2210526316,425197.9066901408,7254083.0,0.2167832167832168,67.02564102564102,1467212.338028169,95.50974512743628,191.97253681881998,1
0.26025236593059936,0.3305194805194805,314598.48667966214,629146.015614834,33806932.0,0.12199870214146658,105.73991935483869,3330943.022771633,123.09149180499008,287.68246884609346,1
0.6134699853587116,0.6152897657213316,443740.17901234573,889351.4777227724,82348953.0,0.2352216748768473,288.1960784313725,32433793.48267327,306.45211731258416,262.79286734385533,1
0.6904761904761905,0.7490494296577946,414502.91221374046,826906.2884615384,19407966.0,0.26515151515151514,232.90476190476195,20035057.223076925,282.70440251572325,418.8701805881338,1
0.6295264623955432,0.8181818181818182,689027.0644444445,1387013.049107143,35527824.0,0.2433628318584071,215.65454545454543,22273186.504464287,245.70520783564263,470.36098002962507,1
0.52,0.6528662420382165,501430.6905901117,1007035.7168,54232870.0,0.23370429252782196,243.83516483516485,25435371.4976,266.41907261592297,353.10485981428604,1
0.7518248175182481,1.5610465116279069,2070536.7959183676,4147460.2639296185,59784277.0,0.2898550724637681,236.7142857142857,75149568.35777126,292.82484472049686,320.1291731545938,1
1.2773722627737227,1.2352941176470589,1023213.9270833335,2070642.3216783216,28281269.0,0.32068965517241377,269.42857142857144,30600735.164335664,298.3664523670368,389.4845745231289,1
1.2608695652173914,1.9965277777777777,2958524.9512195117,5954766.754385965,56141746.0,0.3460207612456747,211.19047619047615,90123503.8385965,286.57451782583286,327.4619008293705,1
0.6930835734870316,0.6963657678780774,1092005.8403755869,2183043.3058823533,67467474.0,0.2365339578454333,243.0058479532164,22476057.521176472,267.50190398476815,533.9640349958045,1
1.2757201646090537,2.1217105263157894,4043809.2112211217,8102069.315614617,57480391.0,0.3213114754098361,247.4642857142857,85252789.3089701,298.6964569011105,418.31307469816664,1
1.1205128205128203,1.1607515657620042,1802275.1673640169,3603984.87815126,46277243.0,0.28125,271.72727272727275,30048495.775210086,308.3109965635739,572.8699115285854,1
1.0669014084507042,1.7267605633802816,3471578.121468927,7002907.505681817,64277379.0,0.30337078651685395,229.5833333333333,80467203.73011364,283.81544901065445,479.03522464442466,1
0.931297709923664,0.9850374064837906,1064440.8275,2139224.3844221104,29208004.0,0.2537313432835821,222.57777777777775,19954231.100502513,266.0674495633845,623.4042630432231,1
1.3725490196078431,2.090909090909091,3578539.827044025,7182797.857594937,58109776.0,0.328125,196.57142857142856,81149368.48417722,278.0860576923077,373.4805774085064,1
0.6997084548104956,1.0055248618784531,611890.4653739614,1233325.4930362115,26267462.0,0.2644628099173554,184.58333333333331,20127285.39832869,198.7164013328397,319.34678780706815,1
1.3112033195020747,2.0,3167733.315614618,6359967.294314383,55279689.0,0.31683168316831684,192.4285714285714,82021302.12040134,267.50502379693285,332.8897992309508,1
1.3073394495412844,1.82,2041722.9277108437,4107456.1902834014,26447102.0,0.3346613545816733,272.6190476190476,34318862.17408907,302.0301659125188,306.36193761014067,1
1.4632034632034632,2.2456747404844295,4113515.5625,8250964.552447553,52131863.0,0.3586206896551724,179.80952380952385,80427203.53146853,265.9479836353009,369.82713417399066,1
1.3863636363636365,1.3843283582089552,1473444.1161048692,3009863.2188679245,19774711.0,0.2825278810408922,198.57142857142856,20175819.38490566,262.65387205387213,310.6881017507958,1
1.35546875,2.0375,3280997.1410658313,6596542.798107255,64472679.0,0.3333333333333333,194.28571428571428,96535281.72239748,263.31328671328674,298.32282735255114,1
0.2273755656108597,0.4652213188798554,637777.5732368897,1276837.277173913,76710029.0,0.13808664259927794,262.4891304347826,18830754.351449274,308.55766977740075,555.5066311134999,1
1.1355311355311355,1.0769230769230769,1554011.6105263159,3189010.8727915194,24297903.0,0.3205574912891986,222.19047619047618,24743621.36042403,276.28345996493283,622.7110846781319,1
0.7111756168359942,0.7982779827798278,1477801.4766009853,2952333.1246913583,74809301.0,0.2714987714987715,276.4705882352941,28361304.008641973,308.073694448601,508.63899574344896,1
0.9849137931034484,1.156746031746032,1732405.7157057654,3463352.197604791,42197625.0,0.3108910891089109,262.6818181818182,24294256.36127745,293.0879440885265,573.978283485254,1
0.764,0.8228346456692913,861887.258382643,1718334.6217821785,51898956.0,0.2200392927308448,281.6818181818182,32902867.26930693,326.40624405101846,596.1518347500783,1
0.5924657534246576,0.5309734513274337,518947.46745562134,1051575.9107142857,31827782.0,0.2764705882352941,234.75,29144396.5,255.5268542199489,689.7435661933539,1
1.0793650793650793,1.123134328358209,1586988.9288389513,3202591.052830188,26914475.0,0.3048327137546468,247.47619047619045,31884307.73207547,312.77979797979793,761.3107889479163,1
0.7242105263157895,0.7697841726618705,1029788.7153153152,2057227.8951175408,49575650.0,0.25314183123877915,262.7179487179488,26879739.31103074,281.49146649810365,801.0218709122521,1
1.4437299035369775,1.3497109826589595,1759582.2376811597,3536241.2215743437,36315794.0,0.31412103746397696,293.32142857142856,34044754.77551021,337.51066398390344,542.5550567887259,1
1.3928571428571428,2.0253968253968253,3820536.98089172,7648823.108974359,66210607.0,0.3227848101265823,229.17857142857144,100565011.01282053,301.1235576923077,433.66038089633537,1
1.3838862559241707,1.3229571984435795,1566730.484375,3170522.9881889764,25585199.0,0.32945736434108525,256.6666666666667,31369913.507874016,298.5573294629898,477.01484748230166,1
1.608695652173913,2.3784722222222223,4855275.212543554,9747802.69122807,63340275.0,0.3460207612456747,203.42857142857144,106949214.81403507,313.780829924021,340.8577435232805,1
1.094420600858369,1.393835616438356,1731732.467353952,3478552.6055363324,32830262.0,0.3515358361774744,294.2857142857143,37667546.35294118,305.4661016949152,577.2675604997136,1
0.8772893772893773,0.8854838709677421,1713366.3780290792,3427700.235008104,66282350.0,0.2705314009661836,292.06593406593413,35269443.969205834,335.64038095238095,753.6592576434668,1
1.680851063829787,1.5485074626865671,2149814.2209737827,4326899.2867924515,37517565.0,0.3234200743494424,321.6666666666667,52260800.52830189,375.2363636363636,609.0685083649555,1
0.8048780487804879,0.8734177215189873,1297295.845177665,2640425.977040816,51646195.0,0.26262626262626265,319.25,47597609.71683674,360.95925925925934,622.3591069065633,1
1.321917808219178,1.5210084033613445,2548438.6713483147,5125722.971751411,52544468.0,0.329608938547486,297.0833333333333,56610514.44067796,360.56392694063925,593.2559798624254,1
0.4299065420560748,0.56575682382134,714058.8233830845,1435237.97,156936020.0,0.2722772277227723,567.6888888888889,242738441.5975,588.4884071062934,848.7012566531818,1
0.0,0.9523809523809524,2031531.6050955413,4079544.6538461535,99613743.0,0.17721518987341772,515.8214285714286,177578446.8301282,552.9144230769232,514.3195399702133,1
0.5757575757575758,0.69140625,1178720.2700587085,2359653.8035363457,158304563.0,0.23586744639376214,542.5,172974947.81532416,584.9548170276325,949.9826298815193,1
0.6542553191489362,0.9282700421940928,1774012.661016949,3485825.803418804,70347438.0,0.25210084033613445,492.4,161133597.87179488,534.1828231292517,1036.1177929221444,1
0.8102893890675241,0.9481865284974094,1732077.025974026,3511782.64229765,141681479.0,0.2790697674418605,563.5,221722116.1305483,605.3453424212918,716.6394118379276,1
0.9368600682593856,0.9875346260387812,2868607.1525658807,5708597.771905424,246811485.0,0.2558782849239281,579.6666666666666,201119248.03894296,626.9685403873406,948.5095856518562,1
0.7863247863247863,1.4697986577181208,3449328.2770270268,6946902.794520548,41903202.0,0.32,397.66666666666674,149089317.5479452,493.7634408602151,1006.0415242115563,1
1.1340000000000001,1.1456140350877193,2765902.367311072,5506377.62962963,154629374.0,0.26970227670753066,500.64102564102564,141487601.70194003,535.6719640179911,1013.5372228040994,1
0.6115702479338843,1.4052287581699343,3759214.2302631573,7618812.626666668,35440810.0,0.2857142857142857,396.1,110900361.19333331,461.883064516129,925.7361175410907,1
0.946236559139785,1.2023809523809523,2197153.3293556087,4415074.978417266,130332963.0,0.32066508313539194,516.8,172318440.38369304,558.6393980848153,594.7447688648477,1
0.5284552845528455,1.303225806451613,2972394.3636363638,5952062.842105263,42558821.0,0.2692307692307692,395.8,143749214.52631578,483.5,917.9943894462317,1
1.3397683397683398,1.4246153846153846,4135394.716049383,8368424.742236025,108068749.0,0.34662576687116564,518.0357142857142,191230384.69875777,562.6015377657169,907.7735260476377,1
1.273076923076923,1.4143302180685358,3478345.40625,7035102.182389937,86869121.0,0.3136645962732919,462.32142857142856,140804814.9119497,524.9258741258742,902.2753698735112,1
0.57,1.9763779527559056,4298104.4523809515,8727132.096774194,32255290.0,0.296875,371.33333333333326,127331319.14516129,473.1282051282051,707.9723315861585,1
1.0847457627118644,1.2011331444759208,3983125.513475177,7969938.423897582,195336074.0,0.2814710042432815,483.08333333333337,145486581.37837842,532.8521619225845,739.8610650569797,1
0.5385964912280702,0.5702127659574469,898504.9517045454,1821497.2663817662,164147690.0,0.24362606232294615,457.6083333333333,112449078.77207977,491.0132965625923,633.6021862121121,1
0.803030303030303,0.9896193771626296,1779112.7504332757,3581246.6678260867,155278092.0,0.2383419689119171,471.7564102564102,139344421.82782608,508.6702033598585,661.4491852587233,1
0.9337016574585636,1.1526548672566372,2040517.22616408,4116970.0155902007,132702983.0,0.271523178807947,473.4909090909091,159106505.08240536,524.8977544194936,724.2696341466208,1
1.0520446096654277,1.183431952662722,2054642.8961424327,4169784.0746268663,72188941.0,0.2890855457227139,435.28571428571433,98393046.87761194,463.55498721227616,709.5009210634565,1
1.4507575757575757,1.4484848484848485,2597273.313069909,5189606.889908257,84674656.0,0.3293051359516616,459.82142857142856,129541537.9357798,466.20807726075515,844.5856015539903,1
0.8617021276595744,0.8985200845665962,1341747.0508474577,2680323.2829787238,131397712.0,0.270042194092827,475.4909090909091,146542267.08085108,525.6967105263159,769.2340280368603,1
0.6939890710382514,0.8187403993855606,1443162.8938461537,2896158.841049383,183100705.0,0.2469325153374233,504.1428571428572,149048350.8148148,542.5333102012492,649.7446187093549,1
0.8483333333333334,0.9919786096256684,2444494.0,4901616.558389261,188410624.0,0.2349799732977303,465.94166666666666,126839702.43489932,515.9166445916114,662.8257989929408,1
0.5306748466257669,0.5843520782396088,725834.3897058823,1480623.7118226604,107974281.0,0.2658536585365854,464.0,135679973.3004926,500.47869526888036,684.2505127653138,1
0.5242718446601942,0.7089783281733746,1112293.8139534884,2216061.68118196,213240321.0,0.25193199381761977,493.1208791208791,190403002.62208402,548.1863769817968,766.0203000634834,1
1.6208333333333331,1.2895622895622896,2005725.5574324324,4082494.782312925,83633477.0,0.3187919463087248,471.4285714285714,149932668.5170068,552.1158469945356,636.0051131492194,1
0.6955903271692745,0.85385500575374,1929619.375576037,3858533.339491917,247405806.0,0.2517241379310345,501.77777777777777,152013512.60969976,533.2371756978654,680.4748015278582,1
0.8732193732193733,0.8168373151308305,1536085.6753986331,3071861.525114156,275145162.0,0.2431818181818182,543.46783625731,175238713.50913242,569.9639830508474,497.84031242800216,1
0.8915989159891599,1.1646489104116222,1556630.3276699032,3128782.292682926,141518282.0,0.27294685990338163,560.7111111111111,199816226.42682928,583.8321858864027,383.64179585834967,1
0.8094218415417559,0.4900900900900901,1029452.1877256319,2065561.6630434785,179251462.0,0.2949640287769784,524.8333333333334,183921234.26449275,570.8372313527183,1076.7132341122103,1
1.3559322033898304,3.20945945945946,8591532.115646258,17372558.40689655,41767921.0,0.2684563758389262,365.66666666666674,149983438.98620692,486.50322580645167,53.197741980554596,1
0.9709090909090908,0.9067055393586004,1199902.9385964912,2429572.629411765,114507934.0,0.3226744186046512,555.0714285714286,192310996.7,583.6960662525879,574.7961986518047,1
0.956989247311828,1.004366812227074,1486956.7089715537,2956021.927472528,164661023.0,0.2549019607843137,573.6727272727272,215669755.07472527,606.491584852735,652.1635388281154,1
0.6928471248246845,0.7705345501955672,1541264.419060052,3090653.916230366,275265372.0,0.21484375,575.0441176470587,215755944.85340315,590.9633012149143,546.2919366687162,1
2.0485436893203883,2.8091603053435112,6636409.353846154,13416264.484375,44756940.0,0.3181818181818182,462.6666666666666,198748048.3359375,555.2486772486773,377.0819208235418,1
0.636734693877551,0.7576086956521739,2039911.3656147984,4105299.331515812,319736152.0,0.24212812160694894,548.8263157894737,205692242.1515813,579.79197907585,711.2878687214876,1
1.4891304347826086,3.016949152542373,7588520.820512821,15246992.139130436,45493554.0,0.3445378151260504,515.8333333333334,237403870.03478265,576.0633333333334,566.1728421872821,1
0.9678899082568808,1.0354767184035476,2033350.9666666663,4101802.669642857,149052751.0,0.2809734513274336,511.83636363636367,190642124.96875,553.1364070711898,795.3154907630818,1
1.247288503253796,1.4318996415770608,4175142.156193896,8332882.882882883,152978579.0,0.3148479427549195,516.1666666666667,143782604.8,546.8525600505689,745.4891040481365,1
2.6483516483516483,2.376068376068376,4388093.870689655,8906401.701754386,32416566.0,0.3644067796610169,387.0,145518213.71929824,488.8366666666666,588.6364362418602,1
0.8607305936073059,0.9125683060109291,1764706.01459854,3465348.423076923,95847766.0,0.3490909090909091,382.1363636363637,73558565.51648352,442.6830466830467,125.12246283080307,1
1.0706638115631693,1.1104972375690607,2923226.094095941,5899576.462962963,125022279.0,0.2996323529411765,448.54545454545456,110735973.60185184,477.22035029190994,839.1858184644528,1
0.4957264957264957,0.620817843866171,1033070.906716418,2116424.360902256,54313576.0,0.3037037037037037,338.1904761904761,91439923.16165411,382.60269360269365,1040.1153422083873,1
0.8674698795180723,0.9952153110047848,1954230.0384615385,4115198.54368932,47782605.0,0.3523809523809524,420.0,108878998.43203884,454.14617940199344,836.4624797795437,1
1.1694915254237288,1.2872928176795577,2870655.138504155,5694156.384401115,73955714.0,0.349862258953168,420.5,92213300.71309192,447.6201406886338,821.7815540555429,1
1.1049723756906078,1.236842105263158,2368100.55506608,4876538.386666667,49456256.0,0.3842794759825328,418.4,100583028.67555556,445.10823311748385,812.5433867233189,1
0.31895424836601305,0.011494252873563218,108574.7297438578,207067.409733124,290382810.0,0.21201044386422974,445.7397435897436,61827525.46886447,481.8300016318538,974.7745505796312,1
0.6198830409356725,1.0660377358490567,1626349.8767772513,3269428.6794258375,20871260.0,0.3380281690140845,255.0,30827254.90430622,277.7082452431289,846.4585926646124,1
0.8339768339768341,0.9601226993865032,1979766.9692307687,3958267.356037152,31779083.0,0.3394495412844037,279.35714285714283,30692256.50464396,296.92220714608766,983.2500788267567,1
0.9111111111111112,1.1203007518796992,2186019.3886792455,4492604.539923955,33907696.0,0.3258426966292135,325.1904761904761,45808827.97718632,356.04579124579124,690.7203521882835,1
0.8686868686868687,1.16,2444401.502008032,4984032.64777328,34964751.0,0.3346613545816733,313.42857142857144,52440997.6437247,340.04826546003017,866.8762906351428,1
0.702247191011236,1.0223214285714286,1892264.372197309,3849591.701357466,33249433.0,0.37333333333333335,307.8,56843997.2081448,351.5420289855073,824.8156257568196,1
1.095505617977528,1.3824884792626728,2745851.0185185187,5409095.308411215,31926115.0,0.3807339449541284,306.0,56689755.30841122,364.70303030303035,817.4365563460308,1
0.9848484848484848,1.0,2395380.87613293,4943847.443768997,42825614.0,0.3003003003003003,314.89285714285717,46366388.58054711,359.82835820895525,1025.356550152092,1
1.10989010989011,1.1371237458193981,2360644.3288590605,4756950.939189189,44871910.0,0.38333333333333336,274.6190476190476,58322748.93918919,343.8371584699453,916.7456118194624,1
1.125,0.9030172413793104,2018066.1231101512,3908168.89154013,68655207.0,0.34623655913978496,285.1818181818182,57185162.04989154,360.24388011896593,291.4827112797962,1
0.9211822660098522,1.286885245901639,2192552.8477366255,4425261.892116183,26994560.0,0.3836734693877551,281.6,36572554.47302905,319.4897959183673,700.0711189628137,1
0.6674876847290641,0.92578125,1804339.0782778861,3474595.6149312383,69930358.0,0.3489278752436647,308.59090909090907,50834937.32023576,365.935212845407,391.4294660259831,1
0.9893617021276596,1.0329670329670328,2566133.4008810567,5090302.712389382,63910211.0,0.3004385964912281,340.12727272727267,52822417.90265486,383.25035063113603,991.8541285080004,1
0.9150943396226416,0.8003731343283582,1645940.1981308411,3221298.9981238274,74768331.0,0.3426443202979516,305.95454545454544,52546931.70731708,373.22120285423034,258.78437005469084,1
0.9109792284866468,0.8911392405063291,1780737.3045685282,3589471.3928571427,55799186.0,0.2954545454545455,361.58333333333326,53063279.34948979,382.1240740740741,875.6743625406888,1
1.6216931216931216,1.4031890660592254,3082925.1963470317,6173075.853211009,73348516.0,0.4090909090909091,358.75555555555565,69070993.44036697,414.60035750766093,107.66445847096477,1
1.075268817204301,1.1904761904761905,1970967.550955414,3938922.038461538,49332454.0,0.3670886075949367,326.57142857142856,62057871.76282051,357.2110576923077,695.3456456337419,1
0.99,1.1333333333333333,2500941.370535714,5043399.995495495,35621636.0,0.33628318584070804,360.2000000000001,62730321.64414415,386.0601295097132,1069.3323010296062,1
1.1486988847583643,1.1189024390243902,2074775.9541284402,4182393.089230769,50734335.0,0.3282674772036474,360.6428571428572,60685911.0923077,383.7951153324288,804.6079802398024,1
0.8467153284671532,1.2716763005780347,2102856.3139534886,4248247.1294117635,31648794.0,0.3620689655172414,394.1,77623456.22941177,405.6476190476191,778.5374212131695,1
1.0,1.0432432432432432,1707312.5489130437,3482587.675824176,33239649.0,0.3602150537634409,353.5,75830633.02197802,419.1862348178138,820.51109220963,1
0.696969696969697,0.9206349206349206,1322274.6914893615,2670007.430107527,35854650.0,0.3578947368421053,353.8,82275040.81182796,422.1538461538462,899.4208731945364,1
0.8941605839416058,0.9365558912386708,1735774.915151515,3507080.698170732,57811829.0,0.3373493975903614,366.78571428571433,72771875.3902439,408.8871817383669,854.1665654615953,1
1.0742857142857145,1.1675,2610317.7969924808,5173383.649874057,64719866.0,0.31421446384039897,361.9333333333333,64955468.40806045,386.6389641674194,840.5488058872501,1
1.0504587155963303,0.9490909090909092,2497679.0455373405,5000804.751371115,94576735.0,0.3393829401088929,358.73076923076917,71771095.94149908,418.5672458172458,343.36209540619967,1
1.0353535353535352,1.1541666666666666,2143320.297071129,4311275.303797469,46511600.0,0.3402489626556017,380.4,84996740.38818565,402.7028571428571,975.4761918440324,1
0.6860759493670886,0.7309236947791165,1369201.1468812877,2661850.763636364,88635428.0,0.35470941883767537,350.29090909090905,75461516.2949495,419.77900990099016,332.1780749570285,1
0.9064039408866996,1.0894941634241244,2210868.6328125,4410849.2362204725,54915734.0,0.3217054263565892,383.9047619047618,98889461.1023622,453.0493468795356,1135.123166456963,1
0.8168604651162791,0.9237875288683602,2002131.2314814816,4029170.369767442,79834548.0,0.3271889400921659,391.8444444444444,79002487.2116279,421.4401776384535,899.0250534899827,1
0.8212560386473431,0.8831417624521073,2015455.161228407,3978927.606936416,88235446.0,0.3575525812619503,360.54545454545456,70036167.67437379,426.34663072776283,413.8720595413672,1
1.2763157894736843,1.4201183431952662,2732080.970238095,5709312.34939759,24818227.0,0.3764705882352941,319.1,55924303.17469879,353.690756302521,979.0478225560878,1
0.8705035971223022,0.9089184060721064,2158749.0893536117,4238868.301526718,85895494.0,0.3598484848484849,351.72727272727275,66414563.1832061,417.9083054135072,396.30544622702286,1
0.83203125,1.0784313725490196,2056078.8721311481,4111176.237623762,58658317.0,0.2866449511400652,355.57142857142856,83955069.54125412,418.3717357910906,1067.5436569607905,1
0.6610169491525424,0.7905405405405406,1446920.333333333,2900518.7172413794,28142232.0,0.4161073825503356,338.1666666666667,82806273.77931035,380.810752688172,980.0524322862776,1
0.7598784194528876,0.8385416666666666,1204931.2532637077,2417469.6036745408,59804580.0,0.2675324675324675,357.91666666666674,61345865.56955381,386.2757242757243,746.021105137725,1
0.9915966386554622,1.5496688741721854,2263820.546666667,4480063.243243244,23591464.0,0.4144736842105263,326.2,61482394.17567568,376.15120967741933,732.1579405773722,1
0.6414790996784566,0.6722454672245467,1604112.1787709496,3167416.87114846,108371946.0,0.20612813370473534,378.45,59147856.30952381,396.95047892720316,1186.4298294511466,1
1.007905138339921,0.9842767295597484,1787383.220820189,3592056.7460317463,56345295.0,0.3793103448275862,292.67857142857144,74599779.41904762,390.74807692307695,829.5024503316597,1
