finish_time,stroke_speed,velocity_iqr,jerk_mean,jerk_median,jerk_std_dev,velocity_x_mean,velocity_y_median,acceleration_y_median,jerk_y_std_dev,data_group
3.4009851000737403,505.0986537803469,1902.0314630443838,62742716.14574165,30942731.391039394,94655466.58685228,2775.0024354059333,1099.6813834670745,59965.24686664642,35644636.06625505,1
4.180241300025955,307.27215230520227,652.886792229457,37001773.36971699,13954365.919883333,69746332.53916839,1399.150000108437,799.9538208426485,44994.80499474039,27485098.26319536,1
3.310328199993819,344.6688562363669,1472.8549880957794,39053187.78529056,16779662.757834073,53372268.795054294,1282.6314425532362,799.9206846031159,49990.0860668628,24090550.99467203,1
4.129945500055328,367.66404365413877,1009.04539236269,41759623.00321408,14531302.488004735,58942693.71301179,1467.3663023063227,800.0105570293132,30000.791782423414,23459663.17163835,1
2.7102320999838407,283.421690891459,889.1348747181917,42889572.87594489,14593216.599752486,65039808.27034423,1627.133370214077,499.9571807920369,19996.574610041727,20365454.226892777,1
6.269988799933344,294.0060402051584,643.0621269473886,30982128.11607809,12203343.415170355,53785462.24691194,1442.1594388666067,700.0012504083916,30000.107177959864,21660080.958335515,1
2.850536699872464,314.58426191665137,617.1816850507856,30949828.663409933,13327757.23825352,45263960.25547035,1231.7124935889287,499.9058598557164,39984.93899489087,15912610.306003384,1
16.360421899706125,47.798678480233185,576.5003372198296,35206245.73789065,13755311.804158846,51374039.25250439,1233.3015283484806,699.981948522093,34998.19487548738,21473931.56765487,1
10.199916199780999,139.4533964669406,814.6874816495845,41314215.37648138,14298033.30957275,70651855.18045294,1743.257565337962,700.0057510426326,30000.49294854388,22402043.18073538,1
7.3600919004529715,157.9723845572249,569.172761194231,41461133.75896252,10954692.952870414,79178556.88066538,2261.8765190410845,849.9893866291234,129996.75357741168,31316713.142607544,1
17.020270599983633,85.46714705523998,776.7962422906257,42526971.10304627,10432112.996363424,86377396.08427408,1556.1156102861926,599.9904607867517,19999.3640575108,19302189.13538458,1
9.880135499872267,173.83597504219037,574.343587295175,30161180.324960213,10044947.725345297,48375042.91177486,1412.4806284469098,599.9917713756931,29999.17714320784,17176294.70816408,1
4.179982699919491,199.1382674933749,662.129248898578,35774266.19616591,7726475.607962385,62970418.09769264,1138.4662503174595,800.003311033872,35000.28971606534,26062873.563773166,1
5.900058999657631,215.05579393058483,1009.2107398487018,40218218.12128679,17231015.224246025,67293315.19140306,1420.9160234803555,699.9930001105923,29999.400012484584,15164909.097442634,1
9.480218600016089,186.6588417274405,843.0878021995936,41670828.2712125,15349360.157190122,60929159.89438231,1630.914773568863,699.9838590207643,29998.616503447636,15676952.002918787,1
6.460330700036137,354.2228981032603,590.3211131433046,17441695.98699352,10962976.607367933,18934468.889446843,931.5312604610764,849.9564890647639,39995.904957963816,7695168.038921005,1
4.510059199761598,297.9675776161332,689.2809375415508,30577353.96112767,13927152.302475505,45112361.35600289,1220.4967998654508,499.99343691967726,29999.21243552794,12195190.097599173,1
4.300122300162911,513.9056181745266,660.2461226310311,22602425.23005392,11196311.635056883,37558912.44454061,1010.3879293158894,1049.9701368560975,39997.72474519676,21074915.32934468,1
11.600338600110266,219.31273935514287,790.6686137648472,40569919.15582966,12814466.41794318,72988082.7585978,1789.233487160203,699.9795678311433,29998.248696796905,28092369.40428911,1
4.299999999813736,491.98323161597125,660.254566564521,17151570.70568784,8336230.576412449,21630568.025747474,1061.2903226266137,1200.0000000519576,40000.000003465604,8153395.812638387,1
6.689871999900787,273.5692397662016,675.6298610556257,34421027.61462111,11045995.0357562,54033085.90616402,1960.751800874977,950.0181767445268,60002.296031795326,19891365.01622444,1
4.430107400286944,445.1889262889208,759.2429486371062,21626685.037321072,10596105.072511353,28987592.59251093,1078.0988627252327,1199.9709080767666,49997.57570245179,14197322.927946435,1
5.719967800192535,264.6371204817811,1069.7796378163546,52101127.43036229,24158450.39071821,91019025.99652344,1631.7165025552026,700.0039405580643,40000.45035076064,29881524.46967472,1
4.2500870996154845,552.2480880479317,829.5918355074842,23315808.199702945,14469035.209838836,24958134.38146129,1149.976432351741,1349.9723336303225,49997.95066028254,11000709.728085076,1
5.2232894003391275,275.4422880502874,598.3168068263012,43597101.99801645,10869543.87438346,84133350.82078905,1732.2417554372025,799.4961948171655,29962.226509083524,19791204.807278305,1
4.110341799911112,552.3952879536588,1234.0441877701505,30536928.92056433,14411135.7245595,38320576.46902629,1188.4725916307507,1199.9002127041279,69988.35863286027,20723826.2761095,1
3.7401342997327447,361.7007773965667,541.2470290817538,37003643.76654306,11930680.99139622,68194155.23741525,1397.3182447246033,599.9784553619716,39997.127433166366,11795588.792628942,1
3.9702731999568637,604.6966203474154,778.5082790372522,25992839.44290665,11734918.523979636,37377090.51027639,1106.7420201375348,1399.9036640754014,49993.11909927626,18800026.177882206,1
5.370024899952114,382.9013126040947,908.7188596841632,60642254.94094619,20788620.739575505,88157120.9238116,1957.5666806080303,849.9960586850781,39999.629053579134,22611200.49993006,1
4.380001399666072,559.990960279965,846.8333684318245,26793879.24697626,14012698.869591994,36212797.72596205,888.6360796651794,1449.9995366403828,39999.97443533559,18814965.60504692,1
12.580316900275648,132.40408264679905,953.8949344832184,63517250.02601727,22021051.319865167,97369601.78875108,1662.1202920207566,999.9748098336477,59996.977218108375,44464253.70882417,1
4.3201941000297674,371.1402194762741,725.1479159548406,41204522.60531311,10498267.364134692,85547861.57103346,1899.914635766813,799.9640571649812,29997.30434793282,22979565.163918104,1
9.810066800098868,268.7945119566651,800.6530616904539,36168819.93757003,17513216.91759565,53767905.87154093,1477.6018787336227,799.9945525264994,49999.31906812657,21416219.43292294,1
6.880187500268222,260.9424681594082,490.6601467386128,28549600.23307865,12793478.514358647,52758445.15191887,1366.2671130222834,699.9809234576836,39997.81985344435,8631804.832626361,1
6.469918500166386,233.54366848572778,788.4902534933659,45547288.01604536,12274546.720636573,104338585.06906188,1519.0667540843747,650.008187876226,30000.755808729624,43239342.44485938,1
4.700057799927889,202.08875442795613,874.4961612335162,38772008.859414585,17150959.822203994,50814872.19302873,1117.2276398045906,999.9877022942239,39999.01618958816,20623565.206275985,1
3.8003652002662416,337.72324856363764,585.7026189796215,37207813.9438552,15299075.414743615,62543700.59574719,1488.3185031158646,849.9183183168213,39992.31268154636,26707354.15884095,1
6.940210199914873,244.638259159054,927.8860755329532,40420688.44812063,20898121.911944646,55955006.093211405,1537.453433345716,849.974255833396,39997.57705631244,21440330.177103456,1
4.799978999886663,369.91308187699536,604.1844463583802,37459664.21909696,15584374.943279155,59410673.48617807,1584.2174573045722,700.0030625299249,50000.43750522981,21680009.11220753,1
4.3704409999772915,544.5104619397998,1008.3511596463617,25344020.62518935,12910850.44570274,33063514.92724135,919.3516677706177,1599.838551769994,49989.909994719244,19402740.6174316,1
3.630075699649751,391.73822809236486,813.4324513659941,48643929.42757583,12836980.797926186,84501625.36238109,1848.3485515020434,799.9833172294933,39998.33174034435,24601040.35619868,1
3.8702980000525713,621.0711512324922,991.7454298880575,23347329.58111087,14312678.094646685,26476923.325956903,1134.2876569040375,1899.8537063296176,69989.22088138829,16337200.182166684,1
4.039930100087076,374.2494913456347,1026.8954840382162,34649087.92028279,19803984.199366476,40163102.06634896,1636.235206625601,1100.0190324838063,60002.07628892277,14582265.418215835,1
8.889558100141587,283.10201439091037,835.4642549136063,43796146.48348163,17011275.587343268,66492940.07154152,1737.3412608873466,1000.0497099916593,40003.97689817561,24807247.26966585,1
3.8600502996705472,404.1834135697422,1001.5376828133411,51765149.93894176,15971243.464902315,80644486.21347776,1572.2017348571235,999.9869691670826,39998.957540161624,26127254.344826397,1
5.370378800202161,277.1678679062474,1120.858205808034,50272046.56004491,17695386.647157207,81689927.03226998,1457.108753900914,999.9294649006357,39994.35739105732,34571238.19742525,1
4.590381000190972,470.85053038047414,711.6322795914347,43942990.48792791,19760973.356392585,64468135.32130398,1531.1229067276959,1099.908700343123,49991.70037564483,22942529.30723645,1
6.341467400081456,188.6477469997617,529.3600909254193,25857896.39249381,9894115.159197476,46022473.72081194,970.4650399549499,599.8611614641704,29986.11775276041,16254382.181864776,1
4.380394199863076,422.857568405253,2043.648714107512,66992757.62959139,40712169.64460557,74399959.72576149,2878.528811284853,1449.8695117892544,79985.60194876551,20566811.961857054,1
6.633364100009202,243.74486419226696,1339.8155313995956,62252386.66530026,23484657.895999484,92228174.27763095,1783.7103197732777,999.4928515971313,59939.15762361928,40154682.6254352,1
3.4718912001699214,453.29489000334314,1624.9760934129226,63164489.93639381,43375704.73918414,70106820.63312575,2151.76843156471,1199.3463389049227,74918.31461690966,19864798.785921104,1
7.672999700065702,278.36881578517216,878.2146993007667,42754297.20828771,17745809.85653781,66168193.298098594,1681.4852363639734,899.6481519399672,59953.09609547693,35863110.90988537,1
8.791809500195086,283.71279115386534,821.8588927646141,47310852.77620084,17492818.76623213,90014765.42742196,2696.319938401075,1149.7633109288486,99958.84091932463,41879448.65015717,1
2.4004604998044665,820.6966737814578,1663.4456494461465,37272421.45351276,27691967.356601845,40963338.60745746,2761.8919372095597,1187.272192244844,63150.763579808925,11515679.609124672,1
7.475579800084232,302.03171797793584,1471.5998081732612,61526819.79688214,22707995.62566225,90139613.43836436,2736.191465286521,1199.1043156142841,54917.926239488916,40384017.61411528,1
2.10183749999851,719.9890082113188,1683.097056294917,64602074.59409633,46020118.57789422,86503212.78406198,3053.8496207144763,1099.0383414520093,69877.66059397589,15390621.869038714,1
5.641119600273669,329.78319901484366,529.8956846470969,28081930.143839113,11533327.163603233,58790963.65238157,1252.024187091415,699.8610700982942,29988.092904439163,14558891.995049905,1
2.4197355001233523,810.1844326067067,2255.934272538161,71875500.52541858,38865316.49732585,83983961.82849848,3018.8394983980265,1394.367276848265,89277.24961585422,16739029.403232625,1
4.192364400252701,400.07780027914873,554.8285243517038,35324813.99794948,8866007.520637121,84587980.74332874,1581.3298840891696,749.5770166855146,39954.89450262492,11955217.74081376,1
4.182238900102675,342.14088688418894,944.3115957974536,38909533.49897921,13929408.402467467,71693755.40438259,1734.3651534556382,824.5583483801604,39957.184639615516,13641772.01066068,1
1.7634383998811245,934.9467379511,2744.212885081289,69968609.18516007,48240665.35038925,60680243.16963524,3533.0976122670345,1097.8551902524682,109571.45625129847,18519656.61631928,1
8.240611099638045,319.84134539429533,906.5840874067336,38940821.46213533,17455664.24050182,60220768.03835468,1403.9775100622696,1099.918427214469,59991.101480625664,32637488.3365294,1
8.291427000425756,171.80073242267255,577.0388811697701,30193310.620404404,7704224.743883877,56733935.92866013,1513.830325674842,549.9053419593251,19993.11637126679,22880436.230935685,1
7.2414778997190306,354.62696606782094,1113.986164605185,62554530.30137347,20050845.697485954,104833224.88003041,3122.089961142141,1399.714276611033,64973.47124983091,39436148.24462129,1
5.352183200418949,307.74370613314744,920.8955650977002,49564525.18146998,11837626.252134487,101850025.94194232,2013.1319798521365,699.7144641286893,39967.37398456494,20100117.026181445,1
4.342592800036074,318.87927427648367,765.65598476386,42768187.538635,15666029.476517824,82694362.69116427,1764.4220905545187,499.70146866681984,29964.186934533198,11797766.24131048,1
4.140076499897987,385.7491569617988,1452.5179877673957,53788019.31342897,20635942.01208338,81965946.13236938,1554.1379489385165,949.9824459999464,49998.15222759243,25916928.36737321,1
6.253034200053662,253.04558790701773,781.4871625905133,42147302.33037796,13588735.418295382,87949690.6205075,1576.3180750312756,699.6603344921269,34966.0416901139,20494371.89383913,1
7.710207799915223,271.05930159170487,1167.6205944039782,46526028.82293093,16485815.319767995,70896418.53182971,1856.1999716995035,899.9757438543218,39997.84392721589,24339679.58193302,1
8.252518099732697,237.41534655655013,730.2965133876999,39053240.01103769,12852744.64204223,75759817.27654825,1647.4971439857195,799.7558951386786,29981.694928552944,27030007.74830311,1
4.95164420036599,259.2935608095708,530.0051049411484,30326224.28643169,10673298.618956584,49728411.57349177,1056.5118123488376,699.7675640232345,34976.76026136198,15346222.357834104,1
7.638839500024915,236.81740254857587,461.01918401082634,34357385.58305753,6523541.809086638,101337555.29006636,1823.6103359183678,700.1063446853,20006.077300761008,32335518.74657355,1
4.593913400080054,365.2094152465505,902.1165680135742,46450305.82702571,16034138.293054298,79895118.50393417,1612.1390157023716,999.1481336848784,49914.84965230079,28718908.63608343,1
9.809918399900196,192.13943325676212,780.5395820615686,31332282.79157887,7764511.880302182,61452423.36151856,1607.0309112279092,700.0058226855342,30000.49908941123,18121523.724653363,1
10.483182699885221,258.56149637254015,600.2026836372925,35968929.35627467,9367481.149205897,98182276.71377596,1744.924624519233,749.7722995980846,29981.786733054567,21514555.08064637,1
5.272284000180663,229.66153914415975,784.1090343156477,28317493.55415879,10073396.350104207,42515965.50350462,1078.4799588535302,799.6534329060071,39965.35079740161,12576946.978113648,1
5.550843399949372,299.5067870648721,430.57537897266144,33030325.24262792,9138440.28979785,80751159.44657992,1527.0406721329834,749.8860443510179,29990.88424066337,19426856.81684516,1
3.031096000224352,918.7060569263396,3131.5232480978784,65293421.66029973,46905131.15111142,55064881.19693125,3520.1552740786933,1199.5660974547982,104924.08078271186,23944159.13329355,1
4.23125520022586,313.9599284618855,813.1864061913275,32359315.161020763,15998112.25149432,51291036.28063186,1379.5906235313835,699.7923452695417,29982.20366313405,19754933.29606216,1
5.455685900058596,215.64433825802982,802.3916833970602,32156617.738457736,10631727.905328115,60884293.86436988,1172.3617988675614,549.4267915914702,29937.500758858525,22630583.85012534,1
9.56048890016973,225.9734380750811,1185.4774332188276,53739420.93993164,15157919.905856792,95621431.38561048,1871.9042704690755,799.9590899440777,39995.9090990036,33752882.42754291,1
2.5398221998475488,1107.534321827611,3352.809128611237,65766353.81914936,37965140.54172109,60715221.42635343,4076.1473995281312,1200.0840059524387,80011.20118571566,24204012.94893531,1
10.318642599973828,224.45214111844558,653.9972049118726,30748615.55501452,11170735.779975977,55702773.43917583,1971.687909531294,800.1052386503809,40010.52455723688,25999648.95256477,1
2.153203899972141,1233.0722286432688,2978.788179195304,65710429.52218568,55702866.07447851,60184058.62062054,3880.883428383839,1298.0656407115816,69791.83936787983,21796797.975018766,1
5.711488000117242,310.8987363904316,464.7899419153462,39483033.7323368,10439695.14510656,94482433.12662952,1694.9071520882792,699.8176306976625,29984.37038174624,18023111.99150133,1
6.460263899993151,320.6088235698124,704.9800590696634,31908506.404742226,11398864.088012096,59883901.4927948,1670.8408347349678,699.9714051936497,29997.549066661333,13022658.670755133,1
2.1769715999253094,1090.8809983724607,2921.4655500042827,50395399.91275054,38334575.55632703,52433564.12784394,3133.6823595834044,996.7975696487939,59616.32369146453,9795868.239107972,1
7.5604057000000475,656.1090831093308,978.9034794142821,39907981.68393709,13414248.161614692,86976797.00423796,2630.3783238414185,1049.943655801435,44995.17062684192,21766116.8519141,1
7.040155200000299,283.6637206402822,616.4395016494353,36442278.86627547,9400398.100955078,65619333.99337879,1949.9570123112335,799.9823640251873,29998.67731646402,20654040.519600544,1
3.8603067999993073,258.2277242501296,646.8474985903138,40908117.717031024,15647240.565772893,58916532.20301153,1454.4298537480224,999.9205244517523,44992.847484894686,22879514.64521893,1
2.9399287000014738,316.40369901039435,416.70262670922585,29745344.9784526,9189511.85085868,50356505.23933451,1385.7478924566974,800.0194018306628,40001.94020659368,16570294.90431195,1
4.740163799999209,319.97387378268354,460.79550835054704,26891367.92324965,10591090.75897579,47737695.42262694,1284.0465363437254,699.9758109625748,29997.926689761778,8984686.284197133,1
3.2008531999999827,349.44850437691,434.009478786362,25514362.84675267,9762254.32843852,42305681.05251738,1102.4838280271392,699.8134122489504,29984.008895728333,11314014.516691972,1
20.14007590000074,474.38418021362673,819.1605096254323,49542852.5362694,13061505.33331643,177957930.8615397,4149.984360287196,1149.9956661036708,59999.54776819237,42018285.28928981,1
3.3708596999986185,299.9907321108581,509.7627869734969,29020747.373257354,7284730.983342256,54798393.50215698,1079.929784338935,699.8214728429608,39979.599498125455,14757827.634127852,1
4.1793685000011465,336.7507735216331,585.8374972622363,38681289.534411535,11273407.582472686,60576224.26400435,1338.9119556247153,900.1359894440956,60018.13329573659,28511154.042036705,1
3.4915220000002587,368.08831139904015,670.7058864514257,51555779.09707097,14104456.379098713,85458518.80490659,1332.7521159348155,899.6076782560118,39965.134556898054,41221443.130420655,1
3.4801939000008133,290.51423347826614,439.3124497592942,29242807.5763176,9874376.892349314,61062359.95015776,1389.9225557515156,499.97214235666536,39995.542901233086,17731622.32434365,1
3.1298010000009526,433.48311007248236,613.1478426104784,17160095.09640511,12997061.373757135,16308036.472283173,632.8527356849197,900.0572240852284,40005.08674705942,6511236.797226142,1
3.3299637000000075,364.910348202192,628.9499231863988,45940856.98283157,11192075.445909513,76854613.71387939,1240.6801911984828,600.0065406118472,30000.654064749022,31981504.30519619,1
4.209975600000689,272.75517785253965,802.5939599106682,42020231.74581248,10022659.492656223,71393838.94508296,1407.5081575292206,800.0046366062944,40000.46366197441,19793582.0736904,1
3.791718000000401,512.8102328600663,631.2183379068324,32027280.71712635,9811327.192899115,60927009.74113265,1015.0954146788181,899.59221650969,39963.76079036232,38807241.90353387,1
6.106346599999597,802.1371831679977,723.824724362036,32339988.73916478,10461185.865615787,80114995.62897184,2765.4483722612763,998.9606551321796,39916.8956200894,13283425.4522904,1
3.250963899999988,450.28495620710174,528.1046093811282,17801759.45343412,10856061.115722297,24440788.05923492,953.288697809641,999.7035033209746,49970.354727611375,9763520.572959952,1
6.050175700000183,747.7778939293588,1053.8066997913038,34192754.5930486,12738895.101881415,68745053.87265217,2448.053905277427,1099.9680554731287,49997.095994268086,20446608.22746927,1
5.540033200000835,325.3527522282281,537.3845268106054,36212734.51867508,10450241.573783768,70041254.81050229,1603.937756375064,899.994606530386,39999.52058191594,28334445.841386955,1
6.279938100000436,801.7951900756401,1067.4967416794996,43912400.66619634,12694651.236990873,94658095.03656095,2698.903006738796,1100.0108424634734,50000.985683352286,21271594.305763595,1
4.7700967000000665,285.9040656238384,521.9088293012284,36956172.41103375,9102630.75687146,60541311.08252294,1628.5384139666587,799.9837822994092,43748.22620697899,19213717.99951415,1
6.310281699999906,809.5925814435551,876.9938094212068,37045141.65147463,14011056.516178878,83802640.42893194,2789.0809433432105,1099.9508944268389,49995.5359566029,19879395.449525453,1
4.032527900000788,373.2360755419057,309.8468993134665,19706879.15257849,7725926.367007042,42594507.79203713,804.3102947168868,599.6238736499536,29962.399154248287,27053892.021404207,1
2.9699347000005223,306.3591573071912,418.288620286876,32983198.172528625,10200259.705352362,55492869.16533764,1058.02326226211,700.0153909106564,40001.75898055505,27358608.37696791,1
4.292801800000234,373.45028977147234,867.3799938500869,46231271.66221379,11897683.528865982,70050549.52574271,1654.3249653847986,899.4125934255549,39947.80312160319,28846527.63024999,1
2.308571399998982,346.1856174101053,431.18716908177305,12938756.133163072,7094904.600905498,22875169.772970434,763.8057025226879,550.3403533460404,30037.14094423576,3361254.394922853,1
2.6845226999994343,333.4442110446827,1143.2093430260868,35814669.50397816,12068890.904999565,48443344.23774092,1184.6674519337653,698.8206879384471,39865.33501149154,6940478.655078441,1
2.8534655000003117,394.2374776527152,467.52013097653986,19669348.471159425,7195862.34291294,34017435.44557139,982.1390866648534,599.2713071175473,39902.899948262726,15995935.70229836,1
4.0713820999990284,368.0091668445411,480.502869423526,34158863.44551849,9701826.41212351,58739053.78436569,1294.5603901931115,699.7623730773769,39972.84724692471,26061007.80566972,1
4.781161400000202,273.51903854792226,562.6642526952173,37551888.4367003,11029143.809748903,58182289.0514944,1583.761533796949,599.8542529854483,37481.7838359087,14187517.025309607,1
6.460387499999343,741.4144247522129,787.8698758538028,39498931.36143777,12679226.858419085,88660676.73428921,2660.395972980041,1099.9340209857112,39995.20167014287,22200214.24165094,1
3.021107900000061,378.10389131101937,868.8273354196933,37623943.96736004,14251350.81622821,59989512.27251048,1165.3619556343028,899.6699522052727,39970.6677975821,28451106.485520396,1
5.8968289000004015,693.7378733571162,906.3300251220807,33918462.040586784,11641754.453952854,79444698.17266047,2562.362515441517,1148.668227426382,49884.260744756975,23617236.54748204,1
3.3003501000002875,345.89456883974526,510.0814506207844,38547650.18815204,10812379.357393676,73280032.07729669,1274.8647484397666,599.9363522069438,29993.635558280508,23191561.05934344,1
5.1900793999993775,303.6788412619523,551.4992734363436,31326174.25859259,11159971.344952526,47909732.5364323,1386.4652754379322,699.9892911080289,49998.47016999013,24480681.00030826,1
6.200172900000325,730.2058048165932,814.0895420752721,41852474.22308327,17262546.52873545,80103180.54360682,2551.039970012448,999.9721136808693,57496.79311800415,22980354.464581825,1
2.64250500000162,441.80111658634775,498.22256218049466,24131476.033380795,8068039.824751829,49684932.64126598,1187.3349195314813,649.3838233036198,29943.149110186,23442019.921019603,1
6.100171799998861,808.3871931387697,1181.6193138918766,39922736.99699327,16665809.95192402,81384485.22472855,2637.946538380507,1049.9704287019003,49997.18372555226,20684582.405039165,1
3.933288100000937,349.5200648585614,387.7519688025168,54944302.67489027,14465191.988252586,100058742.250826,2361.1823721515802,1099.0804360349166,59899.72586155617,38104633.41049135,1
2.1806415999999444,493.9996803253393,464.215607903469,12325038.018798554,10494612.590353798,8650913.74581958,713.5830874350388,899.7351972006994,29982.349077102685,3906505.8107586615,1
6.040139000000637,230.6206707783593,595.4278156471755,33440718.316465564,11309764.498074962,52936976.89257125,1379.2786031509875,799.9815898276248,39998.15900394457,22740427.074910115,1
3.7606016000008817,323.3519381316497,559.5106683712469,16197986.241338925,10157717.301162573,19898775.62069123,746.9668536695209,699.8880179169585,39987.203071324686,8380032.159848142,1
9.824328200000311,196.47405392982097,784.5399913821493,44816963.701852426,13816431.642767236,71519474.72980265,1539.321538545464,999.5594406139172,39964.7630128265,33215032.4647115,1
4.580577299999278,572.1430264067059,1572.5328877574786,42836441.52663219,16242144.945338575,62309362.63384971,1721.734198300098,1149.8550630290379,59984.87709520898,32148929.318173304,1
7.249957100000755,189.37315139764618,573.6289173913071,36680392.49233134,9788539.84373776,65783751.22388083,1356.2742643755835,699.0386191388001,39890.203350812735,24172400.48929357,1
4.6800834000005125,535.4326134548821,1038.4706182554823,36469452.43518067,16482594.329301767,54483160.07118662,1576.0135812962644,1149.9795067753255,49998.21799634607,29151969.24647082,1
