"x__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.2",x__time_reversal_asymmetry_statistic__lag_1,x__time_reversal_asymmetry_statistic__lag_2,x__time_reversal_asymmetry_statistic__lag_3,"x__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.2","x__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.0",x__mean_change,"x__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.0","x__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""min""","x__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""min""",data_group
0.9117647058823528,2056429.122352941,4129793.182033097,6216738.087885986,0.9014925373134328,0.9976525821596244,0.9976525821596244,0.990498812351544,12.032165508909696,61.71666666666667,1
0.2668711656441718,1217823.555282555,2445002.3456790117,3682939.007444169,0.2006269592476489,0.7058823529411765,0.7058823529411765,0.6608478802992519,5.336759581881533,29.48333333333333,1
0.688953488372093,1788198.5777262182,3542324.68997669,5249158.449648712,0.688953488372093,0.7638888888888888,0.7638888888888888,0.7638888888888888,8.495419309372798,42.13333333333333,1
0.04485219164118247,573073.299500832,1118422.268333333,1655189.314691152,0.04187946884576098,0.25602660016625106,0.25602660016625106,0.253955037468776,0.4385787833626879,2.0038461538461547,1
0.8743961352657005,3044123.7955056173,6089277.753950339,9153723.120181406,0.8673218673218673,1.0896860986547086,1.0896860986547086,1.0865603644646924,11.324901185770752,61.13333333333334,1
0.4722222222222222,2863941.31598513,5731475.985018726,8547215.588679245,0.5808080808080808,1.1851851851851851,1.1851851851851851,1.3214285714285714,10.436507936507931,74.08571428571429,1
1.064406779661017,3185472.1433021813,6374535.047021942,9846302.19873817,0.8247011952191236,0.968944099378882,0.968944099378882,0.7374100719424459,10.27139037433155,49.07142857142857,1
1.008695652173913,3214519.423076923,6107130.707729469,8853417.252427185,1.0059171597633136,1.1270983213429258,1.1270983213429258,1.1268292682926828,13.467628231099589,69.45,1
0.2301790281329923,-1716156.0488798372,-3444655.3701431495,-5189759.457905544,0.4192439862542955,-0.4552845528455284,-0.4552845528455284,0.7237851662404092,-0.5610564225690277,19.43636363636364,1
1.1122112211221122,5433615.386243386,10797729.236702127,16229100.94117647,1.1122112211221122,1.5488126649076517,1.5488126649076517,1.5488126649076517,15.576868366342051,84.28571428571429,1
0.9543010752688172,2251259.27154047,4564919.952755907,6925747.585751979,0.8338028169014085,1.0182291666666667,1.0182291666666667,0.904632152588556,12.45,65.85714285714286,1
1.2079646017699115,2941437.6890459363,5870263.387900356,8810171.164874552,1.5229885057471264,1.25,1.25,1.4956896551724137,15.479802955665027,85.45714285714286,1
0.5567010309278351,2047279.37236534,4221787.581176471,6520274.21749409,0.5567010309278351,0.7523364485981309,0.7523364485981309,0.7523364485981309,8.524916943521594,48.11666666666667,1
0.7121212121212122,1536232.3139158576,3044817.055374593,4553764.485245902,0.875,0.6935483870967742,0.6935483870967742,0.825925925925926,9.349156891495602,57.67857142857142,1
0.5212355212355212,1068248.5529801324,2150686.493333333,3247577.38590604,0.5469387755102041,0.4917491749174918,0.4917491749174918,0.5121107266435986,7.3959677419354835,34.107142857142854,1
0.9429735234215886,3145569.839041096,6245567.285223368,9340862.829310345,0.8703241895261845,0.9982905982905984,0.9982905982905984,0.9494949494949496,10.227060198714202,50.62587412587413,1
0.6134751773049646,1895672.6054216868,3812424.384848485,5711329.765243903,0.6853932584269663,0.8078078078078078,0.8078078078078078,0.8773584905660378,10.39022154316272,61.64285714285714,1
1.2347417840375587,3423007.859375,6961617.377952756,10626852.222222222,1.2621359223300972,1.2373540856031129,1.2373540856031129,1.26,16.245811965811967,74.42857142857143,1
0.8071748878923767,2679096.3097014925,5331389.82330827,7924271.515151517,0.9857142857142858,1.0148698884758365,1.0148698884758365,1.171875,13.867521367521364,75.77142857142857,1
0.8579545454545454,4143729.1441860464,8378821.248826291,12676704.800947867,0.8579545454545454,1.4537037037037035,1.4537037037037035,1.4537037037037035,14.797289666854882,79.4,1
0.5954545454545455,2365770.949458484,4730501.410909091,7073301.608058607,0.7692307692307693,0.8741007194244604,0.8741007194244604,1.0355731225296445,11.576081007115489,70.42857142857143,1
1.2307692307692308,3158521.1636363636,6757629.811926605,10907074.060185183,1.272222222222222,1.0407239819004526,1.0407239819004526,1.0730593607305936,17.25592885375494,89.10000000000002,1
1.0551724137931036,3444899.5152439023,6739199.3742331285,10040749.845679013,1.0551724137931036,1.209726443768997,1.209726443768997,1.209726443768997,13.86196524064171,71.21428571428571,1
0.5880281690140845,1738360.154494382,3449303.014124294,5122917.392045454,0.63671875,0.6974789915966386,0.6974789915966386,0.7446808510638298,8.403346203346203,48.30952380952381,1
0.820040899795501,2335464.3129139068,4677004.566445183,7022345.496666667,0.7253668763102725,0.8512396694214877,0.8512396694214877,0.7757166947723441,10.395240613432051,51.72527472527472,1
0.6205250596658711,1902053.2940038685,3806580.4660194176,5724979.356725146,0.6216867469879518,0.7432432432432432,0.7432432432432432,0.7451361867704279,9.648809015623664,48.20909090909091,1
0.4280821917808219,1204133.7692307692,2377019.970238095,3516152.260479042,0.37743190661478604,0.7168141592920354,0.7168141592920354,0.7072368421052632,7.6056531703590515,49.60714285714285,1
1.1240601503759398,2345892.7657657657,4704553.13897281,7070955.334346505,1.1346153846153846,1.1616766467065869,1.1616766467065869,1.170731707317073,15.097784568372806,76.14285714285714,1
1.1615384615384616,4068933.0315789473,8198463.660777385,12369725.78647687,1.1615384615384616,1.43006993006993,1.43006993006993,1.43006993006993,15.523645320197044,79.71428571428572,1
0.9458128078817734,3078948.28721174,6172300.372631579,9304060.67653277,0.7928802588996764,0.9602510460251046,0.9602510460251046,0.8398950131233596,10.704244463742944,51.82424242424243,1
0.755,2139640.8785425103,4314447.869387755,6457593.983539093,0.7357512953367875,0.9637096774193548,0.9637096774193548,0.9543568464730292,11.910769230769231,63.5,1
1.1858638743455496,3517538.416317992,7155126.966386555,10878057.191983122,1.2013422818791946,1.025052192066806,1.025052192066806,1.0025316455696205,12.989687364307425,63.91515151515152,1
0.7844311377245509,3075416.5904761907,6186015.567307693,9326913.441747572,0.992,1.1374407582938388,1.1374407582938388,1.3786982248520712,12.080180688876345,57.2,1
0.6751054852320675,1830064.8113879003,3533940.8387096776,5157657.844765343,0.7170731707317073,0.7304964539007093,0.7304964539007093,0.772,8.88325123152709,60.885714285714286,1
0.6883720930232559,2326670.301115242,4654481.91011236,6991950.011320755,0.3896713615023473,0.7888888888888889,0.7888888888888889,0.5522388059701493,11.091680350301043,58.771428571428565,1
0.7038834951456311,1891204.02293578,3597321.4305555555,5309797.355140187,0.7038834951456311,0.7990867579908676,0.7990867579908676,0.7990867579908676,10.539243365330321,51.7,1
1.1571428571428573,3173485.8125,6344262.853293412,9511202.006024096,1.1875,1.14540059347181,1.14540059347181,1.1702127659574468,14.205042016806722,70.14285714285714,1
1.0535714285714286,3567173.961904762,7443341.254807693,11456614.233009707,1.0535714285714286,1.2227488151658767,1.2227488151658767,1.2227488151658767,16.106154714850366,76.80000000000003,1
0.8333333333333334,3159655.0360531313,6433365.4704761915,9802594.200764818,0.8402555910543131,0.8674242424242424,0.8674242424242424,0.8812351543942993,10.724238026124818,56.67272727272727,1
1.4770114942528736,3660593.4724770635,7613494.305555556,11739219.817757007,1.4770114942528736,1.4018264840182648,1.4018264840182648,1.4018264840182648,18.238848108413325,87.5,1
0.025974025974025976,30652.14839671886,61435.99775952202,92315.84517576663,0.009345794392523364,0.184053651266766,0.184053651266766,0.17166416791604194,1.1728904497122232,6.842490842490842,1
0.5561357702349871,305517.9465838509,612357.1506849314,920180.4956304621,0.5504587155963303,0.5905707196029777,0.5905707196029777,0.5853051058530511,7.083446251129179,35.401960784313715,1
0.5192307692307693,212324.2210526316,425197.9066901408,639020.2279151944,0.5468409586056645,0.5744308231173381,0.5744308231173381,0.597864768683274,6.997877510843151,35.18881118881119,1
0.26025236593059936,314598.48667966214,629146.015614834,944783.2377850164,0.26025236593059936,0.3305194805194805,0.3305194805194805,0.3305194805194805,3.6391640617447054,18.78306451612903,1
0.6134699853587116,443740.17901234573,889351.4777227724,1337115.4578163773,0.700952380952381,0.6152897657213316,0.6152897657213316,0.6860643185298622,7.317900327597654,36.296568627450974,1
0.6904761904761905,414502.91221374046,826906.2884615384,1242120.9069767443,0.6904761904761905,0.7490494296577946,0.7490494296577946,0.7490494296577946,9.630647130647132,44.28571428571429,1
0.6295264623955432,689027.0644444445,1387013.049107143,2097206.706278027,0.5801749271137027,0.8181818181818182,0.8181818181818182,0.7862068965517242,9.6550107924761,46.82424242424243,1
0.52,501430.6905901117,1007035.7168,1516336.3033707866,0.5200803212851406,0.6528662420382165,0.6528662420382165,0.6533546325878594,7.674587173579109,37.92857142857143,1
0.7518248175182481,2070536.7959183676,4147460.2639296185,6208109.01179941,0.7480916030534351,1.5610465116279069,1.5610465116279069,1.5873493975903614,13.320728291316529,85.24999999999999,1
1.2773722627737227,1023213.9270833335,2070642.3216783216,3152060.5704225358,1.5046296296296295,1.2352941176470589,1.2352941176470589,1.4372294372294372,16.30344827586207,83.31428571428572,1
1.2608695652173914,2958524.9512195117,5954766.754385965,8978110.201413428,1.344186046511628,1.9965277777777777,1.9965277777777777,2.102564102564102,18.88472906403941,113.28571428571428,1
0.6930835734870316,1092005.8403755869,2183043.3058823533,3276651.974056604,0.6858237547892719,0.6963657678780774,0.6963657678780774,0.6916299559471366,7.993443086938063,40.21155830753353,1
