"x__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.2","x__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.2",x__mean_change,"x__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.0",x__time_reversal_asymmetry_statistic__lag_1,x__time_reversal_asymmetry_statistic__lag_2,x__time_reversal_asymmetry_statistic__lag_3,"y__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0","y__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0",y__abs_energy,y__minimum,y__lempel_ziv_complexity__bins_100,"y__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""min""",y__benford_correlation,y__quantile__q_0.4,y__c3__lag_3,x__ratio_value_number_to_time_series_length,y__sum_of_reoccurring_values,"y__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""mean""",x__mean,y__mean_n_absolute_max__number_of_maxima_7,x__cid_ce__normalize_False,x__first_location_of_maximum,"x__cwt_coefficients__coeff_8__w_20__widths_(2, 5, 10, 20)","x__cwt_coefficients__coeff_9__w_10__widths_(2, 5, 10, 20)",data_group
0.9543010752688172,0.8338028169014085,1.0182291666666667,1.0182291666666667,2251259.27154047,4564919.952755906,6925747.585751979,14.729756673177084,1.3515625,75370274.0,390.0,0.3090909090909091,402.0,-0.0505249995396177,423.0,87001398.27704485,0.2051948051948052,13052.0,444.68231768231766,772.2545454545455,474.7142857142857,131.8446055020834,0.7584415584415585,747.1630579306367,868.9898680690931,1
1.2079646017699115,1.5229885057471264,1.25,1.25,2941437.6890459363,5870263.387900356,8810171.164874552,33.00906318190835,2.313380281690141,51910332.0,364.0,0.3614035087719298,378.7619047619048,-0.0516808864316412,429.6,77565300.82078853,0.2736842105263158,12585.0,425.2994555353902,795.9052631578948,494.7142857142857,143.6975991448709,0.8175438596491228,810.4317812419727,927.456286746019,1
0.5567010309278351,0.5567010309278351,0.7523364485981309,0.7523364485981309,2047279.37236534,4221787.581176471,6520274.21749409,39.21742073543541,1.4018691588785046,86592211.0,387.0,0.2587412587412587,417.8666666666667,-0.064226311205413,455.0,90955757.44680852,0.1701631701631701,11010.0,450.62101042502,863.7459207459208,481.0,127.49117616525469,0.6526806526806527,673.4713447191887,911.3583442780762,1
0.7121212121212122,0.875,0.6935483870967742,0.6935483870967742,1536232.3139158576,3044817.055374593,4553764.485245902,52.17753381893861,2.596774193548387,62969335.0,343.0,0.3247588424437299,366.2857142857143,-0.0797519433696127,452.0,91541428.36393444,0.2636655948553054,11909.0,452.4881944444445,795.347266881029,505.2857142857143,242.22097349321345,0.3569131832797427,1000.5593841189724,1095.057835560015,1
0.5212355212355212,0.5469387755102041,0.4917491749174917,0.4917491749174917,1068248.5529801324,2150686.493333333,3247577.38590604,17.181343876961954,1.4290429042904291,54101763.0,361.0,0.3059210526315789,350.07142857142856,-0.0271918098447958,407.4,75799633.6442953,0.1776315789473684,7009.0,370.427921734532,727.2401315789474,469.57142857142856,74.95998932764064,0.7006578947368421,966.9348768496044,1087.6612829448904,1
0.9429735234215886,0.8703241895261845,0.9982905982905984,0.9982905982905984,3145569.839041096,6245567.285223368,9340862.829310345,33.84603696398568,1.6495726495726497,111209916.0,361.0,0.2798634812286689,415.06410256410254,-0.0623109324229559,421.0,83196180.91551724,0.1996587030716723,17942.0,462.0561743341404,886.5,477.7142857142857,200.6439632782407,0.8805460750853242,784.1099757468858,904.8408238795172,1
0.6134751773049646,0.6853932584269663,0.8078078078078078,0.8078078078078078,1895672.6054216868,3812424.384848485,5711329.765243903,46.05713821930038,2.1381381381381384,57383019.0,317.0,0.3233532934131736,355.5,-0.0527723686396553,404.0,71636267.35060975,0.218562874251497,9297.0,436.5307287093942,804.374251497006,473.0,206.55507740067785,0.3562874251497006,967.7861517330972,1049.1153120439412,1
1.2347417840375587,1.2621359223300972,1.2373540856031129,1.2373540856031129,3423007.859375,6961617.377952756,10626852.222222222,32.71964753440627,1.9143968871595327,47006279.0,374.0,0.3255813953488372,387.3809523809524,-0.0637412976380396,414.0,78244635.71031746,0.2248062015503876,7773.0,450.5146589259797,839.562015503876,461.1428571428572,149.41218156495808,0.6821705426356589,778.6262718751809,1053.2603715229957,1
0.8071748878923767,0.9857142857142858,1.0148698884758365,1.0148698884758365,2679096.3097014925,5331389.82330827,7924271.515151516,87.9282762814223,2.8104089219330857,52019956.0,324.0,0.3259259259259259,347.0,-0.0526496855901988,419.0,85384363.9280303,0.2555555555555555,7471.0,455.2406734006735,838.7666666666667,487.1428571428572,229.1658787865244,0.3888888888888889,1134.0086220220117,1167.869382400248,1
0.8579545454545454,0.8579545454545454,1.4537037037037035,1.4537037037037035,4143729.1441860464,8378821.248826291,12676704.800947867,27.154299554183808,1.8194444444444444,36235756.0,378.0,0.3410138248847926,375.8,-0.0576060115219186,403.0,68036845.59241706,0.2580645161290322,7274.0,415.9284848484848,889.5898617511521,437.7142857142857,118.29623831720096,0.6405529953917051,735.5636097252749,1010.4602162728088,1
0.5954545454545455,0.7692307692307693,0.8741007194244604,0.8741007194244604,2365770.949458484,4730501.410909091,7073301.608058608,59.0570881424357,2.41726618705036,51129613.0,316.0,0.3261648745519713,355.1428571428572,-0.0541397930566626,402.0,79381510.14652015,0.2401433691756272,7285.0,453.4515037593985,847.5770609318996,486.0,211.72387678294572,0.3727598566308244,948.5582335353243,1093.0245513933396,1
1.2307692307692308,1.272222222222222,1.0407239819004526,1.0407239819004526,3158521.163636364,6757629.811926605,10907074.060185185,32.34045166970373,1.8823529411764703,37382088.0,364.0,0.3108108108108108,359.40000000000003,-0.0427645262889179,412.0,69320942.89814815,0.2117117117117117,6783.0,412.784541062802,869.9639639639639,441.0,133.28915934913837,0.4594594594594595,835.9898463265195,1094.5571914307282,1
1.0551724137931036,1.0551724137931036,1.209726443768997,1.209726443768997,3444899.5152439023,6739199.3742331285,10040749.845679011,55.95728051292948,1.975683890577508,61652399.0,361.0,0.3272727272727272,394.0,-0.0528740775643378,422.0,81524522.66049382,0.206060606060606,9255.0,458.71741293532335,858.6151515151515,482.0,161.99382704288456,0.793939393939394,917.622522736161,1051.6374968671594,1
0.5880281690140845,0.63671875,0.6974789915966386,0.6974789915966386,1738360.154494382,3449303.014124294,5122917.392045454,60.32212100526486,2.07843137254902,67985537.0,324.0,0.2709497206703911,347.4166666666667,-0.0569230425683819,428.0,83366149.47443181,0.2011173184357542,8874.0,440.6280060882801,845.3240223463687,477.0,231.06492594074072,0.2960893854748603,899.4145630807827,996.9065266876794,1
0.820040899795501,0.7253668763102725,0.8512396694214877,0.8512396694214877,2335464.312913907,4677004.566445183,7022345.496666667,22.428096441499896,1.3867768595041323,69865088.0,293.0,0.2590759075907591,309.46153846153845,0.0644253328074444,336.0,39223097.03333333,0.1683168316831683,11916.0,351.6696521391443,876.6864686468647,379.0,147.79377524104322,0.6468646864686468,808.5532992892049,931.7238202849848,1
0.6205250596658711,0.6216867469879518,0.7432432432432432,0.7432432432432432,1902053.2940038685,3806580.4660194176,5724979.356725146,39.49104813583578,1.583011583011583,88118519.0,313.0,0.2928709055876686,320.6363636363636,-0.0284864552332041,407.0,70547311.96296297,0.2061657032755298,17676.0,378.3678021978022,779.8362235067437,462.2857142857143,200.15244190366505,0.7938342967244701,821.1432420402111,936.4417139557876,1
0.4280821917808219,0.377431906614786,0.7168141592920354,0.7168141592920354,1204133.7692307692,2377019.970238095,3516152.260479042,82.9296647262032,2.5811209439528024,64580773.0,319.0,0.3147058823529411,367.9642857142857,-0.054130239592729,415.0,83827049.40419161,0.2205882352941176,10061.0,453.9135549872123,687.1117647058824,488.0,261.2374398894615,0.3705882352941176,830.0238743222922,926.3430290179072,1
1.1240601503759398,1.1346153846153846,1.1616766467065869,1.1616766467065869,2345892.7657657657,4704553.13897281,7070955.334346505,34.7062999749005,1.9760479041916168,57349725.0,362.0,0.3402985074626866,401.25,-0.0365032683757387,408.0,71120562.77507599,0.2417910447761194,13202.0,451.8247585601404,714.6029850746269,468.0,160.92855557669063,0.7611940298507462,742.4158201034752,868.5894874200505,1
1.1615384615384616,1.1615384615384616,1.43006993006993,1.43006993006993,4068933.0315789473,8198463.660777385,12369725.78647687,43.108379382854906,2.101398601398601,46202175.0,348.0,0.2996515679442508,368.2380952380952,-0.0467146890418102,401.0,64474301.17081851,0.1951219512195122,7622.0,404.7540619520749,863.3101045296168,430.7142857142857,159.75293424535275,0.7247386759581882,776.3857474847765,967.910850063813,1
0.9458128078817734,0.7928802588996764,0.9602510460251046,0.9602510460251046,3078948.28721174,6172300.372631579,9304060.67653277,47.06868314630344,1.9895397489539748,85969286.0,363.0,0.3068893528183716,390.6,-0.045780218668994,407.0,76430141.0359408,0.2171189979123173,15060.0,446.7960910652921,873.8935281837161,472.57142857142856,181.08837621448816,0.8475991649269311,874.2981579453156,1073.180509725894,1
0.755,0.7357512953367875,0.9637096774193548,0.9637096774193548,2139640.8785425103,4314447.869387755,6457593.983539094,31.041607049947974,1.8024193548387095,43728417.0,386.0,0.3052208835341365,384.8,-0.0190497091624205,399.0,73992252.48971194,0.180722891566265,6793.0,442.6762352941177,773.3092369477912,456.0,134.21251804507656,0.6024096385542169,842.8366556508529,1102.2913496589904,1
1.1858638743455496,1.2013422818791946,1.025052192066806,1.025052192066806,3517538.4163179914,7155126.966386555,10878057.191983122,31.15030007714401,1.67223382045929,81334102.0,365.0,0.2979166666666666,383.5090909090909,-0.0408996996916502,411.0,70030403.12869199,0.23125,15403.0,428.94862542955326,879.0625,440.1428571428572,171.68284713389394,0.84375,872.1579327199158,1027.572656650568,1
0.7844311377245509,0.992,1.1374407582938388,1.1374407582938388,3075416.5904761907,6186015.567307692,9326913.441747572,29.799061117225577,2.052132701421801,37118334.0,372.0,0.419811320754717,368.2,-0.0581464565666228,402.8,73082008.54854369,0.3254716981132075,9661.0,404.80866807610994,849.4811320754717,459.0,125.35549449465708,0.8066037735849056,949.860545503793,1180.8509348926923,1
0.6751054852320675,0.7170731707317073,0.7304964539007093,0.7304964539007093,1830064.8113879005,3533940.8387096776,5157657.844765343,82.4974221618631,2.478723404255319,55783136.0,322.0,0.3250883392226148,334.95238095238096,-0.0558706795538255,430.0,88638629.03971119,0.2049469964664311,5400.0,440.9634603750756,814.1802120141343,499.0,252.6024544615511,0.381625441696113,1174.378612724381,1223.9648345781727,1
0.6883720930232559,0.3896713615023474,0.7888888888888889,0.7888888888888889,2326670.301115242,4654481.91011236,6991950.011320755,46.03743484224967,2.0037037037037035,50124711.0,358.0,0.3357933579335793,362.8095238095239,-0.0586645654315678,423.0,79951474.33207548,0.2435424354243542,9101.0,444.5684415584416,840.8523985239852,450.0,159.6527481755325,0.6383763837638377,1156.902294845006,1256.2652891967196,1
0.7038834951456311,0.7038834951456311,0.7990867579908676,0.7990867579908676,1891204.02293578,3597321.4305555555,5309797.355140187,53.14159421196389,2.2968036529680367,32974734.0,350.0,0.3136363636363636,360.6,0.0191709411069126,361.6,58671809.56074766,0.1636363636363636,3959.0,430.3581818181818,787.9272727272727,444.7142857142857,113.36225121265016,0.6136363636363636,995.2191144330122,1155.447270694044,1
1.1571428571428573,1.1875,1.14540059347181,1.14540059347181,3173485.8125,6344262.853293413,9511202.006024096,41.5746022241985,1.9495548961424327,54044039.0,343.0,0.3313609467455621,367.2142857142857,-0.0092299780963002,397.0,64027258.39759036,0.2100591715976331,10285.0,408.7158567774936,842.5414201183432,463.0,168.53486286225768,0.7928994082840237,901.751203357549,1054.6182455408184,1
1.0535714285714286,1.0535714285714286,1.2227488151658767,1.2227488151658767,3567173.961904762,7443341.254807692,11456614.233009707,22.20448776981649,1.3270142180094786,39006337.0,397.0,0.2971698113207547,391.4,-0.0640886471983381,429.0,79037346.54368933,0.1981132075471698,5030.0,432.02241014799154,869.1698113207547,447.0,132.25732493892352,0.5943396226415094,778.048941823809,1108.1936633685905,1
0.8333333333333334,0.8402555910543131,0.8674242424242424,0.8674242424242424,3159655.036053131,6433365.470476191,9802594.200764818,30.44201962809918,1.681818181818182,90293910.0,355.0,0.3232514177693761,381.3636363636364,-0.0334009818497284,403.0,71011179.08604206,0.2306238185255198,18034.0,429.0500088167872,962.867674858223,460.8571428571428,176.08520664723656,0.775047258979206,928.949481320638,1130.54412454848,1
1.4770114942528736,1.4770114942528736,1.4018264840182648,1.4018264840182648,3660593.472477064,7613494.305555556,11739219.817757009,23.352390483934865,1.6712328767123288,36500049.0,377.0,0.3409090909090909,376.2,-0.0554768433063914,401.0,67707627.01401868,0.2454545454545454,6802.0,419.55272727272734,805.5772727272728,430.57142857142856,111.69153951844338,0.7272727272727273,752.075199997749,997.6203598092522,1
0.0259740259740259,0.0093457943925233,0.184053651266766,0.184053651266766,30652.148396718865,61435.99775952203,92315.84517576663,5.603013164061026,0.2853949329359165,13636493.0,43.0,0.1042442293373045,56.5026455026455,0.8049438309203011,114.0,1091180.1413612566,0.0364854802680565,1353.0,68.70993804213134,282.7490692479523,114.0,110.24064586167844,0.3544303797468354,-8.69925680510465,23.18518791648321,1
0.556135770234987,0.5504587155963303,0.5905707196029777,0.5905707196029777,305517.9465838509,612357.1506849315,920180.495630462,14.194344217377118,0.7655086848635235,8377400.0,60.0,0.1883519206939281,87.09803921568627,0.6023973665157002,85.0,1120231.6716604244,0.1078066914498141,2622.0,111.72947057486934,365.03841387856255,136.0,195.16147160748716,0.7224287484510533,177.57175896290133,197.5255166883456,1
0.5192307692307693,0.5468409586056645,0.574430823117338,0.574430823117338,212324.2210526316,425197.9066901408,639020.2279151944,17.499842044405458,0.7880910683012259,7254083.0,47.0,0.2167832167832167,67.02564102564102,0.8023701765312609,114.0,1464445.2120141345,0.1153846153846153,1834.0,97.8816191904048,319.3479020979021,131.0,183.65184453198395,0.7115384615384616,143.29440244900968,176.87234781287998,1
0.2602523659305993,0.2602523659305993,0.3305194805194805,0.3305194805194805,314598.48667966214,629146.0156148341,944783.2377850164,6.3205342384887855,0.3577922077922078,33806932.0,67.0,0.1219987021414665,105.7399193548387,0.8584676624253179,158.0,3329853.7648208467,0.0499675535366645,3503.0,124.9266854577722,582.0214146658014,163.0,243.13576454318687,0.4347826086956521,219.66100785269305,290.3612466746773,1
0.6134699853587116,0.700952380952381,0.6152897657213316,0.6152897657213316,443740.1790123457,889351.4777227723,1337115.4578163773,13.748507345819885,0.9284833538840938,82348953.0,272.0,0.2352216748768472,288.19607843137254,0.118944463261121,315.0,32424624.949131515,0.1514778325123152,12036.0,309.23788717641776,411.89778325123154,354.0,167.5857989210303,0.8201970443349754,202.1309063602673,255.1394381321755,1
0.6904761904761905,0.6904761904761905,0.7490494296577946,0.7490494296577946,414502.91221374046,826906.2884615385,1242120.9069767443,32.15391288004742,1.2015209125475286,19407966.0,216.0,0.2651515151515151,232.90476190476195,0.2956569776377355,261.0,20015524.70542636,0.1439393939393939,3528.0,287.0570230607966,393.49242424242425,297.2857142857143,106.52229813517918,0.5492424242424242,333.8599150852292,455.5601671801771,1
0.6295264623955432,0.5801749271137027,0.8181818181818182,0.8181818181818182,689027.0644444445,1387013.049107143,2097206.706278027,12.638620262437254,0.9445676274944568,35527824.0,208.0,0.243362831858407,215.65454545454543,0.3117817733358554,276.0,22260505.210762333,0.1482300884955752,5585.0,249.42355470616337,494.20575221238937,312.0,175.8493673574062,0.7146017699115044,356.90899986362194,413.6952459651852,1
0.52,0.5200803212851406,0.6528662420382165,0.6528662420382165,501430.69059011166,1007035.7168,1516336.3033707866,12.655564120248284,0.9426751592356688,54232870.0,236.0,0.2337042925278219,243.83516483516485,0.2997608524283302,294.0,25418812.53130016,0.1240063593004769,8445.0,270.04816897887764,470.8441971383148,312.0,183.9347710466947,0.7265500794912559,270.8191219834459,348.33226238542943,1
0.7518248175182481,0.7480916030534351,1.561046511627907,1.561046511627907,2070536.7959183676,4147460.263929619,6208109.01179941,34.394131963223366,2.238372093023256,59784277.0,206.0,0.2898550724637681,236.7142857142857,-0.004158664941278,461.0,75162813.24778761,0.3043478260869565,7078.0,305.7550310559006,729.2666666666667,461.0,93.11820445004297,0.3304347826086956,187.3288345973405,497.436777496173,1
1.2773722627737227,1.5046296296296295,1.2352941176470589,1.2352941176470589,1023213.9270833334,2070642.3216783216,3152060.5704225358,14.350402892685668,1.3114186851211074,28281269.0,252.0,0.3206896551724137,269.42857142857144,0.0902437665040367,309.0,30629703.52112676,0.2413793103448276,7633.0,300.9824663939217,433.6172413793104,330.0,128.0195297601112,0.8241379310344827,278.780764867368,308.7581910433149,1
1.2608695652173914,1.344186046511628,1.9965277777777777,1.9965277777777777,2958524.951219512,5954766.754385965,8978110.201413428,89.36023099922838,3.5034722222222223,56141746.0,209.0,0.3460207612456747,211.19047619047615,-0.0628235559926889,393.0,89844046.92579505,0.3979238754325259,10651.0,303.01087083576857,757.7508650519031,507.2857142857143,104.88565202161828,0.4186851211072664,165.3636236037773,480.11863955824106,1
0.6930835734870316,0.685823754789272,0.6963657678780774,0.6963657678780774,1092005.8403755869,2183043.305882353,3276651.974056604,30.79401161887772,1.1899179366940211,67467474.0,200.0,0.2365339578454332,243.0058479532164,0.3098373978182981,287.0,22467790.068396226,0.1451990632318501,11161.0,269.5720658234734,625.3899297423887,314.0,255.3468229682915,0.8629976580796253,409.14450646154194,517.8527876426169,1
1.2757201646090537,1.343612334801762,2.1217105263157894,2.1217105263157894,4043809.211221122,8102069.315614618,12169555.414715718,51.9849376731302,3.125,57480391.0,220.0,0.321311475409836,247.4642857142857,0.0012779012780655,405.0,85120618.40133779,0.3836065573770492,9616.0,315.29476467477525,869.8786885245902,491.4285714285714,112.1918000568669,0.4163934426229508,232.2970643056109,647.4826323543298,1
1.1205128205128203,1.1205128205128203,1.1607515657620042,1.1607515657620042,1802275.1673640169,3603984.87815126,5408530.46835443,19.01119677825672,1.3903966597077244,46277243.0,257.0,0.28125,271.72727272727275,0.1019754330562122,304.0,30066054.719409283,0.1958333333333333,9557.0,312.09755154639174,619.88125,332.2857142857143,172.73100474437123,0.7458333333333333,449.5863841875719,528.2922225420261,1
1.0669014084507042,1.1102941176470589,1.7267605633802816,1.7267605633802816,3471578.121468927,7002907.505681818,10569438.051428571,65.69677444951398,3.047887323943662,64277379.0,177.0,0.3033707865168539,229.5833333333333,0.024225171376584,439.0,80282352.73714286,0.348314606741573,10817.0,300.4160578386605,878.6544943820224,481.0,115.41663658242688,0.3904494382022472,272.57137167018806,534.407279270731,1
0.931297709923664,0.9905362776025236,0.9850374064837906,0.9850374064837906,1064440.8275,2139224.3844221104,3223386.116161616,37.79766294985728,1.3291770573566084,29208004.0,179.0,0.2537313432835821,222.57777777777775,0.3047092647628272,281.0,19943810.512626264,0.1417910447761194,4743.0,269.03577235772354,494.3258706467662,296.0,209.39675260137156,0.8109452736318408,466.7361717092701,526.7183372990096,1
1.3725490196078431,1.430327868852459,2.090909090909091,2.090909090909091,3578539.827044025,7182797.857594937,10791366.47133758,82.8780181012372,3.871473354231975,58109776.0,162.0,0.328125,196.57142857142856,0.03769502641144,423.6,80954083.38853504,0.375,11043.0,299.0381730769231,829.384375,481.0,120.90078577081292,0.390625,225.21983605753687,619.2538943207855,1
0.6997084548104956,0.7734627831715211,1.0055248618784531,1.0055248618784531,611890.4653739613,1233325.4930362117,1862052.0196078431,21.81655779738104,1.3232044198895028,26267462.0,204.0,0.2644628099173554,184.58333333333331,0.3100249730216874,265.0,20065648.9859944,0.1680440771349862,4086.0,203.27108478341356,439.13774104683193,335.0,195.13585011473415,0.8181818181818182,172.87563009732455,218.87346922413207,1
1.3112033195020747,1.3973214285714286,2.0,2.0,3167733.315614618,6359967.294314382,9571185.983164985,123.909653085391,4.026490066225166,55279689.0,157.0,0.3168316831683168,192.4285714285714,0.0300596859045146,407.6,81781045.43434343,0.3762376237623762,8141.0,291.4355367530407,792.5049504950495,487.4285714285714,116.10340218959992,0.396039603960396,181.27219904161385,545.9106670443784,1
1.3073394495412844,1.3073394495412844,1.82,1.82,2041722.9277108435,4107456.190283401,6199867.987755102,18.438464000000003,1.728,26447102.0,275.0,0.3346613545816733,272.6190476190476,0.0891460354725924,322.0,34311966.6122449,0.2430278884462151,7155.0,308.28567119155355,556.8924302788845,340.0,167.07782617690475,0.7768924302788844,140.09506812448686,312.7784851529615,1
1.4632034632034632,1.5185185185185186,2.245674740484429,2.245674740484429,4113515.5625,8250964.552447553,12393440.60915493,103.07958477508652,4.321799307958478,52131863.0,176.0,0.3586206896551724,179.80952380952385,0.0386773763435001,364.6,80145804.65140845,0.4068965517241379,9330.0,288.32811221507893,838.8,493.0,114.68652928744508,0.4448275862068965,200.88136424229032,628.8906197001586,1
1.3863636363636365,1.4065420560747663,1.3843283582089552,1.3843283582089552,1473444.116104869,3009863.2188679245,4603232.049429658,42.40570004455336,1.9514925373134329,19774711.0,160.0,0.2825278810408922,198.57142857142856,0.3058146840154556,259.0,20187878.429657795,0.2007434944237918,4498.0,269.4876767676768,494.9405204460966,292.7142857142857,205.87131903205943,0.7843866171003717,230.86164823428328,442.3828724092116,1
1.35546875,1.410788381742739,2.0375,2.0375,3280997.141065831,6596542.798107255,9937183.673015874,99.556240234375,4.228125,64472679.0,176.0,0.3333333333333333,194.28571428571428,-0.0415435460414269,392.0,96239624.2,0.4236760124610592,9797.0,283.51132867132867,793.3395638629283,527.8571428571429,93.86160024205851,0.4267912772585669,170.3862783563785,511.86831933259737,1
0.2273755656108597,0.1165279429250891,0.4652213188798554,0.4652213188798554,637777.5732368897,1276837.277173913,1916516.621597096,41.991937648976005,0.975609756097561,76710029.0,178.0,0.1380866425992779,262.4891304347826,0.3137040035494404,228.0,18805497.717785843,0.0640794223826714,7343.0,313.32522118531085,714.5631768953068,336.0,194.52249227274464,0.4169675090252707,424.41503648235886,530.9885727243428,1
1.1355311355311355,1.1355311355311355,1.0769230769230769,1.0769230769230769,1554011.610526316,3189010.8727915194,4933249.857651246,35.11844099955988,1.8391608391608392,24297903.0,225.0,0.3205574912891986,222.1904761904762,0.2987480645709521,294.0,24743374.049822062,0.2229965156794425,5588.0,282.3161893629457,589.5888501742161,303.85714285714283,202.9778313018444,0.7560975609756098,466.5676915998305,549.680539350574,1
0.7111756168359942,0.7014925373134329,0.7982779827798278,0.7982779827798278,1477801.4766009853,2952333.124691358,4426969.871287129,28.01786770635233,1.4797047970479704,74809301.0,239.0,0.2714987714987715,276.47058823529414,0.2596191804550219,279.0,28339376.92079208,0.1597051597051597,15030.0,312.0982492892413,694.534398034398,358.42857142857144,211.9929244102265,0.8660933660933661,391.7041065174736,542.3501882670934,1
