"x__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.2","x__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.2","x__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.0",x__mean_change,"x__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.0",x__time_reversal_asymmetry_statistic__lag_1,x__time_reversal_asymmetry_statistic__lag_3,"x__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.2","x__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.4","y__fft_aggregated__aggtype_""skew""",y__minimum,"y__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""min""",y__lempel_ziv_complexity__bins_100,x__lempel_ziv_complexity__bins_100,x__lempel_ziv_complexity__bins_10,y__mean,y__c3__lag_1,x__ratio_value_number_to_time_series_length,x__c3__lag_2,x__sample_entropy,y__fourier_entropy__bins_100,"y__linear_trend__attr_""intercept""","y__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""",y__index_mass_quantile__q_0.2,x__first_location_of_maximum,has_parkinson
0.9543010752688172,0.8338028169014085,0.904632152588556,1.0182291666666667,1.0182291666666667,2251259.27154047,6925747.585751979,1.1455938697318009,0.7985074626865671,5.534136830078083,390.0,4.502817837835062,0.3090909090909091,0.2831168831168831,0.2,441.45454545454544,87168817.48041776,0.2051948051948052,507665384.44619423,0.0357180826020792,0.5756578004371201,444.71112307381736,448.53946053946055,0.1896103896103896,0.7584415584415585,0
1.2079646017699115,1.5229885057471264,1.4956896551724137,1.25,1.25,2941437.6890459363,8810171.164874552,1.3963963963963963,0.8172043010752689,5.680365825049912,364.0,7.48371474566995,0.3614035087719298,0.375438596491228,0.2245614035087719,425.9157894736842,78061482.6466431,0.2736842105263158,543223298.8967972,0.0539721894005879,0.6677218691661088,425.2867132867133,435.4367816091954,0.1894736842105263,0.8175438596491228,0
0.5567010309278351,0.5567010309278351,0.7523364485981309,0.7523364485981309,0.7523364485981309,2047279.37236534,6520274.21749409,0.6724890829694323,0.4888059701492537,4.4352850355368725,387.0,3.789584724076292,0.2587412587412587,0.2634032634032634,0.1818181818181818,448.75291375291374,91000073.0796253,0.1701631701631701,673493040.3552941,0.0344624041861765,0.7323863665597329,450.6675014907573,455.3464314354451,0.1958041958041958,0.6526806526806527,0
0.7121212121212122,0.875,0.825925925925926,0.6935483870967742,0.6935483870967742,1536232.3139158576,4553764.485245902,0.875,-0.026595744680851,4.805595145340923,343.0,7.034318208118057,0.3247588424437299,0.3311897106109325,0.2154340836012861,448.8520900321544,91772145.9935275,0.2636655948553054,524811824.48859936,0.0304319085118742,0.9445015455147926,452.7018921592877,465.1805555555556,0.1897106109324758,0.3569131832797427,0
0.5212355212355212,0.5469387755102041,0.5121107266435986,0.4917491749174917,0.4917491749174917,1068248.5529801324,3247577.38590604,0.4873417721518987,0.616580310880829,4.665064387890166,361.0,4.529382532139341,0.3059210526315789,0.2927631578947368,0.2105263157894736,420.266447368421,75899310.62913907,0.1776315789473684,394676120.02,0.0637190830275785,0.6877927114301865,369.752782571182,374.404547858276,0.2203947368421052,0.7006578947368421,0
0.9429735234215886,0.8703241895261845,0.9494949494949496,0.9982905982905984,0.9982905982905984,3145569.839041096,9340862.829310345,0.6259541984732825,0.8259668508287292,4.368228875431014,361.0,2.478766331061241,0.2798634812286689,0.273037542662116,0.1740614334470989,434.80887372013655,83168189.34246576,0.1996587030716723,775960854.6357388,0.0440872700853856,0.7734775061568715,462.3615828735225,466.8604187437687,0.1911262798634812,0.8805460750853242,0
0.6134751773049646,0.6853932584269663,0.8773584905660378,0.8078078078078078,0.8078078078078078,1895672.6054216868,5711329.765243903,0.9936305732484076,0.2146118721461187,4.8665507386369065,317.0,5.389237195653983,0.3233532934131736,0.3083832335329341,0.2125748502994012,413.30838323353294,71838960.10843374,0.218562874251497,549699918.9424243,0.0530326413287294,0.8938721848256439,436.8962552506927,444.9525899912204,0.18562874251497,0.3562874251497006,0
1.2347417840375587,1.2621359223300972,1.26,1.2373540856031129,1.2373540856031129,3423007.859375,10626852.222222222,1.325,1.0650887573964498,5.25481320904456,374.0,2.41750982241988,0.3255813953488372,0.3488372093023256,0.2325581395348837,426.2441860465116,78205338.671875,0.2248062015503876,629846608.6299213,0.0552258356971853,0.8493442267971792,450.8867738170064,458.2278664731495,0.189922480620155,0.6821705426356589,0
0.8071748878923767,0.9857142857142858,1.171875,1.0148698884758365,1.0148698884758365,2679096.3097014925,7924271.515151516,1.3716814159292037,0.5459459459459459,4.136272725486633,324.0,5.645225542754818,0.3259259259259259,0.3333333333333333,0.2444444444444444,437.34814814814814,85530337.57462686,0.2555555555555555,624409257.8120301,0.05826379762215,0.5505526878238617,455.5017356840235,468.68821548821546,0.1925925925925926,0.3888888888888889,0
0.8579545454545454,0.8579545454545454,1.4537037037037035,1.4537037037037035,1.4537037037037035,4143729.1441860464,12676704.800947867,0.2954545454545454,0.8579545454545454,5.559991177220096,378.0,2.1221058723196,0.3410138248847926,0.3502304147465437,0.2442396313364055,408.49769585253455,68249252.73488373,0.2580645161290322,729219738.629108,0.0510204196505205,1.708688034573959,416.1256077453177,425.46969696969694,0.2027649769585253,0.6405529953917051,0
0.5954545454545455,0.7692307692307693,1.0355731225296445,0.8741007194244604,0.8741007194244604,2365770.949458484,7073301.608058608,1.1962616822429906,0.6305418719211823,4.6790983196185625,316.0,7.590541912842077,0.3261648745519713,0.3369175627240143,0.2329749103942652,426.2616487455197,79490769.90252708,0.2401433691756272,637748051.7745454,0.0775496069253437,0.4596347538649848,453.8363799283154,461.6616541353383,0.1863799283154122,0.3727598566308244,0
1.2307692307692308,1.272222222222222,1.0730593607305936,1.0407239819004526,1.0407239819004526,3158521.163636364,10907074.060185185,1.272222222222222,0.8396946564885496,5.25119121617819,364.0,3.603701800463885,0.3108108108108108,0.3108108108108108,0.2342342342342342,410.009009009009,69324773.74090908,0.2117117117117117,696236759.3302752,0.0513818463250226,1.2818362363971645,412.9475619116874,421.25507246376816,0.1936936936936936,0.4594594594594595,0
1.0551724137931036,1.0551724137931036,1.209726443768997,1.209726443768997,1.209726443768997,3444899.5152439023,10040749.845679011,0.7710843373493976,1.076271186440678,4.39153789897049,361.0,4.270449003779058,0.3272727272727272,0.3151515151515151,0.2272727272727272,430.9484848484848,81478122.61890244,0.206060606060606,674790044.1932515,0.0703231609311595,0.7567765956550042,459.0597454911654,463.65219357756666,0.1939393939393939,0.793939393939394,0
0.5880281690140845,0.63671875,0.7446808510638298,0.6974789915966386,0.6974789915966386,1738360.154494382,5122917.392045454,0.63671875,0.1596244131455399,4.241191522431456,324.0,3.6708451248263088,0.2709497206703911,0.2821229050279329,0.2011173184357542,434.5055865921788,83479288.84269662,0.2011173184357542,632223413.5875707,0.0399567991706824,0.5019285362709229,440.6863260764694,449.3006088280061,0.1955307262569832,0.2960893854748603,0
0.820040899795501,0.7253668763102725,0.7757166947723441,0.8512396694214877,0.8512396694214877,2335464.312913907,7022345.496666667,1.2857142857142858,0.6366120218579235,4.231079886738575,293.0,0.950445502565325,0.2590759075907591,0.2755775577557756,0.1716171617161716,339.1122112211221,39284317.7102649,0.1683168316831683,764815671.1677741,0.0294001431286009,0.9939616342204676,351.8799702045987,356.7245101959216,0.193069306930693,0.6468646864686468,0
0.6205250596658711,0.6216867469879518,0.745136186770428,0.7432432432432432,0.7432432432432432,1902053.2940038685,5724979.356725146,0.4524714828897338,0.7703488372093024,3.59989126818404,313.0,3.5389009619323164,0.2928709055876686,0.2774566473988439,0.1734104046242774,410.718689788054,70614558.84526113,0.2061657032755298,526079687.6213592,0.0472153416171614,0.7611687803609487,378.18687564843634,382.1461538461539,0.2061657032755298,0.7938342967244701,0
0.4280821917808219,0.377431906614786,0.7072368421052632,0.7168141592920354,0.7168141592920354,1204133.7692307692,3516152.260479042,0.377431906614786,0.6184738955823293,4.073731917033288,319.0,9.361217760483072,0.3147058823529411,0.3147058823529411,0.2147058823529411,433.7441176470588,83949609.38165681,0.2205882352941176,347169566.58035713,0.0697946538525753,0.4596347538649848,454.1390719337588,462.8248081841433,0.188235294117647,0.3705882352941176,0
1.1240601503759398,1.1346153846153846,1.170731707317073,1.1616766467065869,1.1616766467065869,2345892.7657657657,7070955.334346505,1.1865671641791045,1.1105527638190955,4.650936994235737,362.0,1.8254856776166928,0.3402985074626866,0.3552238805970149,0.2298507462686567,412.91641791044776,71249666.84384385,0.2417910447761194,411066906.91540784,0.0685976340923493,1.345830999746142,452.30101279317694,458.2910447761194,0.1880597014925373,0.7611940298507462,0
1.1615384615384616,1.1615384615384616,1.43006993006993,1.43006993006993,1.43006993006993,4068933.0315789473,12369725.78647687,1.1071428571428572,1.3041237113402062,4.529764894537767,348.0,5.003454588894482,0.2996515679442508,0.313588850174216,0.2334494773519163,401.0348432055749,64641738.03157895,0.1951219512195122,688152439.614841,0.0525623300908554,1.4007891638624732,404.88320267131246,411.00701344243134,0.1986062717770035,0.7247386759581882,0
0.9458128078817734,0.7928802588996764,0.8398950131233596,0.9602510460251046,0.9602510460251046,3078948.28721174,9304060.67653277,0.5774647887323944,0.9789473684210528,4.358615311707863,363.0,1.9948924681786635,0.3068893528183716,0.3215031315240083,0.1941544885177453,422.6221294363257,76573704.4884696,0.2171189979123173,726600116.2021053,0.0664849648186428,0.9453816212113786,447.06988517745305,452.3326890034364,0.1878914405010438,0.8475991649269311,0
0.755,0.7357512953367875,0.9543568464730292,0.9637096774193548,0.9637096774193548,2139640.8785425103,6457593.983539094,0.7357512953367875,0.7425149700598802,5.191145194968715,386.0,0.8544003745317525,0.3052208835341365,0.321285140562249,0.2489959839357429,418.5421686746988,73947634.65182187,0.180722891566265,480326025.8938776,0.0841341571493046,1.0526830642925329,443.09744578313257,448.4235294117647,0.1887550200803212,0.6024096385542169,0
1.1858638743455496,1.2013422818791946,1.0025316455696205,1.025052192066806,1.025052192066806,3517538.4163179914,10878057.191983122,1.0720338983050848,1.1812080536912752,4.487237662979954,365.0,1.8592730394103103,0.2979166666666666,0.3125,0.1895833333333333,411.0416666666667,70051707.42677824,0.23125,765564944.7142857,0.0619076861642294,0.8068747841553235,429.0926801801802,431.8466494845361,0.1916666666666666,0.84375,0
0.7844311377245509,0.992,1.378698224852071,1.1374407582938388,1.1374407582938388,3075416.5904761907,9326913.441747572,1.0375,0.6451612903225806,5.035451656440978,372.0,8.582734606949776,0.419811320754717,0.4150943396226415,0.2735849056603773,417.8962264150944,73441462.54285714,0.3254716981132075,630374774.5673077,0.1120523609473984,1.2766451231569806,405.291655593941,410.0422832980972,0.2075471698113207,0.8066037735849056,0
0.6751054852320675,0.7170731707317073,0.772,0.7304964539007093,0.7304964539007093,1830064.8113879005,5157657.844765343,1.1544715447154472,0.6195121951219512,4.131086684159903,322.0,8.271383337321828,0.3250883392226148,0.3074204946996466,0.2296819787985865,442.0494699646643,88686483.43772241,0.2049469964664311,562108121.0,0.0707983512143922,0.4404171327229753,440.7626038919026,452.8784029038112,0.2014134275618374,0.381625441696113,0
0.6883720930232559,0.3896713615023474,0.5522388059701493,0.7888888888888889,0.7888888888888889,2326670.301115242,6991950.011320755,0.2897196261682243,0.89375,4.443349126661913,358.0,5.224224057867612,0.3357933579335793,0.3431734317343173,0.2435424354243542,429.59778597785976,79884649.66171004,0.2435424354243542,617659378.1947565,0.0828340310135288,1.083312128319584,445.0528814846972,450.0987012987013,0.1955719557195571,0.6383763837638377,0
0.7038834951456311,0.7038834951456311,0.7990867579908676,0.7990867579908676,0.7990867579908676,1891204.02293578,5309797.355140187,0.9831932773109244,0.648854961832061,4.316948244073679,350.0,1.0066445913694335,0.3136363636363636,0.3,0.2409090909090909,385.7909090909091,58619452.293577984,0.1636363636363636,499936621.8518519,0.0601911633817333,0.5143282015042915,431.16556972439327,439.9515151515152,0.1909090909090909,0.6136363636363636,0
1.1571428571428573,1.1875,1.1702127659574468,1.14540059347181,1.14540059347181,3173485.8125,9511202.006024096,1.2229299363057324,0.9303482587064676,4.6126752705838046,343.0,4.377936332407342,0.3313609467455621,0.3461538461538461,0.2307692307692307,398.9733727810651,64288862.70238096,0.2100591715976331,647436016.8443114,0.0667954945283363,0.6650349212601686,409.02906215635966,412.8081841432225,0.1834319526627219,0.7928994082840237,0
1.0535714285714286,1.0535714285714286,1.2227488151658767,1.2227488151658767,1.2227488151658767,3567173.961904762,11456614.233009707,1.0535714285714286,0.8970588235294118,5.510107937222111,397.0,2.693201316896552,0.2971698113207547,0.3160377358490566,0.240566037735849,428.8349056603773,79035672.61428571,0.1981132075471698,684989733.6586539,0.0424716218101183,2.131530913037532,432.1724687749136,437.1860465116279,0.1981132075471698,0.5943396226415094,0
0.8333333333333334,0.8402555910543131,0.8812351543942993,0.8674242424242424,0.8674242424242424,3159655.036053131,9802594.200764818,1.0,0.6234177215189873,4.541612561339713,355.0,1.5236006842330467,0.3232514177693761,0.3251417769376181,0.1871455576559546,412.1928166351607,71022991.69639468,0.2306238185255198,968512662.3619049,0.0439388252745598,0.6139366752756054,429.2002282697864,433.3306295186034,0.1965973534971644,0.775047258979206,0
1.4770114942528736,1.4770114942528736,1.4018264840182648,1.4018264840182648,1.4018264840182648,3660593.472477064,11739219.817757009,1.4752475247524752,1.4045801526717556,5.594656868185074,377.0,2.08806130178211,0.3409090909090909,0.35,0.2545454545454545,407.1409090909091,67714469.44495413,0.2454545454545454,554653032.3935186,0.0581011113712119,1.408214200606982,419.7673796791444,425.3666666666667,0.1954545454545454,0.7272727272727273,0
0.0259740259740259,0.0093457943925233,0.1716641679160419,0.184053651266766,0.184053651266766,30652.148396718865,92315.84517576663,0.0093457943925233,0.0289351851851851,2.6829206405917723,43.0,0.4840480257680926,0.1042442293373045,0.1012658227848101,0.0804169769173492,97.73715562174236,1092418.4697986578,0.0364854802680565,25341752.407020163,0.0037743972676817,0.3614352259337212,68.58472170513777,70.24849235852953,0.2568875651526433,0.3544303797468354,0
0.556135770234987,0.5504587155963303,0.5853051058530511,0.5905707196029777,0.5905707196029777,305517.9465838509,920180.495630462,0.7110609480812641,0.4797794117647059,2.7404816534669654,60.0,0.8811700040630579,0.1883519206939281,0.1970260223048327,0.1425030978934324,99.59851301115242,1123182.6832298136,0.1078066914498141,79731087.0460772,0.0198577528446301,0.7358444948627533,111.73281129228164,113.43444671665532,0.2044609665427509,0.7224287484510533,0
0.5192307692307693,0.5468409586056645,0.597864768683274,0.574430823117338,0.574430823117338,212324.2210526316,639020.2279151944,0.3676975945017182,0.3631284916201117,2.5761357478888347,47.0,2.149090350839595,0.2167832167832167,0.208041958041958,0.1538461538461538,111.29545454545456,1469670.8245614036,0.1153846153846153,45724012.14964789,0.0313540078798707,0.7892695377001503,97.77168381356864,99.71394302848576,0.2307692307692307,0.7115384615384616,0
0.2602523659305993,0.2602523659305993,0.3305194805194805,0.3305194805194805,0.3305194805194805,314598.48667966214,944783.2377850164,0.2602523659305993,0.0579557428872497,2.965187524949834,67.0,0.4366001880447658,0.1219987021414665,0.1096690460739779,0.0824140168721609,146.60999351070734,3331660.135802469,0.0499675535366645,250237315.9277814,0.0062646962602166,0.6792569635131381,124.8158353891177,126.29433134982776,0.2368591823491239,0.4347826086956521,0
0.6134699853587116,0.700952380952381,0.6860643185298622,0.6152897657213316,0.6152897657213316,443740.1790123457,1337115.4578163773,0.6557377049180327,0.6294820717131474,4.1445062393754615,272.0,0.7294536563801409,0.2352216748768472,0.2413793103448276,0.1502463054187192,318.0012315270936,32437928.49012346,0.1514778325123152,107473469.36014852,0.0334332390319185,0.8023021679735816,309.1872920945958,311.5702528804429,0.2081280788177339,0.8201970443349754,0
0.6904761904761905,0.6904761904761905,0.7490494296577946,0.7490494296577946,0.7490494296577946,414502.91221374046,1242120.9069767443,0.6904761904761905,0.5059523809523809,4.028922851980387,216.0,3.542434690635096,0.2651515151515151,0.2727272727272727,0.1969696969696969,270.6969696969697,20040628.44274809,0.1439393939393939,68161258.13076924,0.0460148375488776,1.0289549758955512,287.33667810177246,290.8867924528301,0.1856060606060606,0.5492424242424242,0
0.6295264623955432,0.5801749271137027,0.7862068965517242,0.8181818181818182,0.8181818181818182,689027.0644444445,2097206.706278027,1.0674157303370786,0.5411764705882353,3.573339873808391,208.0,1.1999081691217306,0.243362831858407,0.2367256637168141,0.168141592920354,279.34513274336285,22278012.05555556,0.1482300884955752,145566318.1986607,0.0341822330995828,0.980395868273504,249.18308620992792,252.77544194935496,0.2057522123893805,0.7146017699115044,0
0.52,0.5200803212851406,0.6533546325878594,0.6528662420382165,0.6528662420382165,501430.69059011166,1516336.3033707866,0.6162790697674418,0.4639175257731959,4.138553995896622,236.0,0.963369172019037,0.2337042925278219,0.2257551669316375,0.1542130365659777,293.09697933227346,25447949.43062201,0.1240063593004769,131317663.4656,0.0268827766352274,1.0654492091763248,269.8849572261337,273.0732408448944,0.2114467408585055,0.7265500794912559,0
0.7518248175182481,0.7480916030534351,1.5873493975903614,1.561046511627907,1.561046511627907,2070536.7959183676,6208109.01179941,0.7480916030534351,-0.0387931034482758,3.995202155961192,206.0,9.731602213030143,0.2898550724637681,0.3188405797101449,0.1855072463768116,409.62608695652176,75134823.62682216,0.3043478260869565,438349244.8240469,0.0111358135540819,0.4488882859493268,304.539934656949,318.23022774327126,0.2695652173913043,0.3304347826086956,0
1.2773722627737227,1.5046296296296295,1.4372294372294372,1.2352941176470589,1.2352941176470589,1023213.9270833334,3152060.5704225358,1.25,1.2447916666666667,4.457192427957308,252.0,4.0971866903413385,0.3206896551724137,0.3517241379310344,0.2275862068965517,312.01724137931035,30567408.246527776,0.2413793103448276,104486505.6993007,0.0655368810579051,0.9912712325322006,300.82467116956985,303.8299240210404,0.2103448275862069,0.8241379310344827,0
1.2608695652173914,1.344186046511628,2.102564102564102,1.9965277777777777,1.9965277777777777,2958524.951219512,8978110.201413428,1.344186046511628,-0.0290697674418604,4.46797545141553,209.0,13.073242132843175,0.3460207612456747,0.3944636678200692,0.2145328719723183,431.1903114186851,90346596.70034844,0.3979238754325259,498722685.3824561,0.027769627040326,0.4744374089416084,300.84755995704563,322.47223845704264,0.2629757785467128,0.4186851211072664,0
0.6930835734870316,0.685823754789272,0.6916299559471366,0.6963657678780774,0.6963657678780774,1092005.8403755869,3276651.974056604,0.4615384615384615,0.5586206896551724,3.2218978389625077,200.0,1.5762383707379313,0.2365339578454332,0.2306791569086651,0.1381733021077283,279.7985948477752,22482520.924882628,0.1451990632318501,319081574.2164706,0.0300916521941295,0.6588480568148826,269.52675130449074,272.31388548891607,0.202576112412178,0.8629976580796253,0
1.2757201646090537,1.343612334801762,2.2222222222222223,2.1217105263157894,2.1217105263157894,4043809.211221122,12169555.414715718,1.343612334801762,-0.0219780219780219,4.573866562136335,220.0,10.583957344076198,0.321311475409836,0.3737704918032787,0.2032786885245901,426.9540983606557,85353598.15841584,0.3836065573770492,739619680.4119601,0.0152454653306862,0.4636909410259504,313.82423657987783,331.50766790058174,0.2557377049180327,0.4163934426229508,0
1.1205128205128203,1.1205128205128203,1.1607515657620042,1.1607515657620042,1.1607515657620042,1802275.1673640169,5408530.46835443,1.1184834123222749,1.1393728222996515,4.3271444875626255,257.0,1.1230124775768917,0.28125,0.2916666666666667,0.19375,310.19375,30035672.395397488,0.1958333333333333,312209753.2794118,0.0438900953729257,1.4983469764979662,312.1074064449065,315.6589347079038,0.2020833333333333,0.7458333333333333,0
1.0669014084507042,1.1102941176470589,1.784256559766764,1.7267605633802816,1.7267605633802816,3471578.121468927,10569438.051428571,1.1102941176470589,-0.0225225225225225,4.136067571082583,177.0,10.573515273817591,0.3033707865168539,0.348314606741573,0.1882022471910112,416.3792134831461,80590442.81073447,0.348314606741573,757659727.5965909,0.0126510282887619,0.5167311913475465,297.9001982815598,318.25266362252665,0.2696629213483146,0.3904494382022472,0
0.931297709923664,0.9905362776025236,1.0553846153846154,0.9850374064837906,0.9850374064837906,1064440.8275,3223386.116161616,0.0127659574468085,1.0165289256198349,3.164874783364038,179.0,5.714883566608701,0.2537313432835821,0.263681592039801,0.1840796019900497,267.7014925373134,19958676.725,0.1417910447761194,151614512.58542714,0.0368083730587511,0.6838497512093126,269.47450094440944,271.56248118036734,0.2064676616915423,0.8109452736318408,0
1.3725490196078431,1.430327868852459,2.1623376623376624,2.090909090909091,2.090909090909091,3578539.827044025,10791366.47133758,1.430327868852459,-0.0206185567010309,4.67937062069785,162.0,12.767544951228205,0.328125,0.36875,0.19375,417.00625,81305799.3144654,0.375,661647814.9335443,0.0139383254728453,0.5382241271788627,297.5557827102804,320.3759615384615,0.26875,0.390625,0
0.6997084548104956,0.7734627831715211,1.1067073170731707,1.0055248618784531,1.0055248618784531,611890.4653739613,1862052.0196078431,0.752,0.4980842911877394,3.2926240293846365,204.0,3.860656346079584,0.2644628099173554,0.2782369146005509,0.1955922865013774,265.4986225895317,20175166.48199446,0.1680440771349862,100159018.50417829,0.0427532140167134,0.4081777289760012,202.64552114552117,207.0762680488708,0.2506887052341597,0.8181818181818182,0
1.3112033195020747,1.3973214285714286,2.1087719298245613,2.0,2.0,3167733.315614618,9571185.983164985,1.3973214285714286,-0.0208333333333333,4.230452363481083,157.0,13.034882556636486,0.3168316831683168,0.3729372937293729,0.2046204620462046,417.2970297029703,82235075.45182724,0.3762376237623762,571983801.0434783,0.0234136642766764,0.565447933056671,288.9936816050026,314.68270756213644,0.2739273927392739,0.396039603960396,0
1.3073394495412844,1.3073394495412844,1.82,1.82,1.82,2041722.9277108435,6199867.987755102,0.5620437956204379,1.4333333333333331,4.589413368575055,275.0,2.4351731000507724,0.3346613545816733,0.3466135458167331,0.2310756972111553,324.3027888446215,34313311.192771085,0.2430278884462151,201169169.25506076,0.0654908114676077,1.493143963939794,307.98747865680133,314.24283559577674,0.2111553784860557,0.7768924302788844,0
1.4632034632034632,1.5185185185185186,2.332116788321168,2.245674740484429,2.245674740484429,4113515.5625,12393440.60915493,1.5185185185185186,0.2658959537572254,4.446763707743997,176.0,13.754830938606997,0.3586206896551724,0.4034482758620689,0.2172413793103448,414.1206896551725,80650966.84027778,0.4068965517241379,677643965.2762238,0.0175725999987931,0.508391989984175,286.5813722004977,311.3950905902981,0.2551724137931034,0.4448275862068965,0
